Term	es	nes	pval	fdr	geneset_size	matched_size	genes	ledge_genes	cancer_type
Necroptosis	0.4517155576853615	3.487936242327291	0.0	0.06555604493276354	162	106	PYGL;TRADD;MLKL;CYBB;CASP1;STAT6;TLR3;PYCARD;BAX;CHMP4A;BID;STAT2;IFNGR1;FTH1;STAT1;CHMP4B;TNFAIP3;CAPN1;PARP4;PYGB;JAK1;STAT5A;FADD;CYLD;FAS;MAPK9;VPS4B;FTL;SQSTM1;TRAF2;HSP90AB1;JAK2;EIF2AK2;H2AFX;BCL2;H2AFY;IRF9;CHMP1A;BIRC3;TICAM1;PARP1;RBCK1;RIPK3;TYK2;SHARPIN;STAT5B;PPIA;JAK3;H2AFZ;GLUL;BIRC2;PLA2G4C;TNFRSF10B;CAMK2D;TNFRSF10A;TNFSF10;STAT3;STAT4;RNF31;CAPN2;TRAF5;HIST2H2AA4;PARP2;CHMP2A;SPATA2L;CHMP7;HIST1H2AB;PARP3;RIPK1;TNFRSF1A;XIAP;HMGB1;CHMP3;CHMP4C;FAF1;HIST2H2AB;CHMP5;IL33;CHMP1B;CAMK2B;CHMP2B;CHMP6;PPID;MAPK10;SPATA2;VDAC1;PYGM;VPS4A;TRPM7;VDAC2;MAPK8;CAMK2G;PLA2G4A;PGAM5;SLC25A6;GLUD2;VDAC3;H2AFY2;DNM1L;GLUD1;HSP90AA1;PLA2G4F;SLC25A4;AIFM1;SLC25A5;SMPD1	PYGL;TRADD;MLKL;CYBB;CASP1;STAT6;TLR3;PYCARD;BAX;CHMP4A;BID;STAT2;IFNGR1;FTH1;STAT1;CHMP4B;TNFAIP3;CAPN1;PARP4;PYGB;JAK1;STAT5A;FADD;CYLD;FAS;MAPK9;VPS4B;FTL;SQSTM1;TRAF2;HSP90AB1;JAK2;EIF2AK2;H2AFX;BCL2;H2AFY;IRF9;CHMP1A;BIRC3;TICAM1;PARP1;RBCK1;RIPK3;TYK2;SHARPIN	ccrcc
Malaria	0.6351722603580124	3.5412166066778537	0.006578947368421052	0.06589945629530873	49	31	ICAM1;ITGB2;MET;ITGAL;PECAM1;VCAM1;TGFB1;GYPC;CD40;THBS2;TLR2;CD36;HBA2;MYD88;HBB;GYPA;IL18;TGFB2;THBS1;TGFB3;THBS3;LRP1;SELP;CD81;COMP;CXCL8;SDC2;SDC1;CR1;THBS4;HGF	ICAM1;ITGB2;MET;ITGAL;PECAM1;VCAM1;TGFB1;GYPC;CD40;THBS2;TLR2;CD36;HBA2;MYD88;HBB;GYPA;IL18;TGFB2;THBS1;TGFB3;THBS3;LRP1	ccrcc
Natural killer cell mediated cytotoxicity	0.5975503507892096	3.4933639764811724	0.0	0.06644654612115657	131	72	TYROBP;FCER1G;LCP2;FCGR3A;ICAM1;ITGB2;MAPK1;VAV1;ITGAL;SOS1;BID;PIK3CD;NFATC2;HLA-E;IFNGR1;PRF1;HLA-B;PIK3R1;PTPN6;CASP3;MAPK3;CD48;MAP2K1;FAS;RAC2;GRB2;ZAP70;NFATC1;PPP3CC;SH2D1A;ICAM2;HLA-A;RAC1;LCK;PRKCB;PPP3CA;SH3BP2;HLA-C;PPP3R1;BRAF;HLA-G;CD247;PTPN11;PIK3CB;TNFRSF10B;ARAF;PAK1;PLCG1;TNFRSF10A;TNFSF10;PPP3CB;KIR3DL2;FYN;MAP2K2;GZMB;PTK2B;LAT;PIK3R2;SHC1;NRAS;FCGR3B;VAV3;PIK3CA;SOS2;SYK;KRAS;RAC3;HRAS;PLCG2;RAF1;VAV2;PRKCA	TYROBP;FCER1G;LCP2;FCGR3A;ICAM1;ITGB2;MAPK1;VAV1;ITGAL;SOS1;BID;PIK3CD;NFATC2;HLA-E;IFNGR1;PRF1;HLA-B;PIK3R1;PTPN6;CASP3;MAPK3;CD48;MAP2K1;FAS;RAC2;GRB2;ZAP70;NFATC1;PPP3CC;SH2D1A;ICAM2;HLA-A;RAC1;LCK;PRKCB;PPP3CA;SH3BP2	ccrcc
Epstein-Barr virus infection	0.6077356186769175	3.4621171624267792	0.0	0.06694822532904866	201	163	TRADD;DDB2;VIM;TAP1;SAP30;TAP2;ICAM1;IRAK4;ENTPD1;APAF1;CCND1;TAPBP;ITGAL;OAS3;BAX;HLA-F;OAS2;BID;ISG15;HLA-DRA;PIK3CD;NEDD4;NFKB1;HLA-E;HLA-DPA1;HLA-DMA;STAT2;PDIA3;IKBKG;STAT1;PSMD12;TNFAIP3;HLA-B;RB1;HLA-DQB1;HLA-DMB;RELA;NFKBIE;HLA-DPB1;PIK3R1;RELB;JAK1;TBK1;FADD;CASP3;IRF3;DDX58;CD40;CD58;HLA-DQA1;FAS;TLR2;LYN;MAPK13;MAPK9;B2M;MYD88;CDK4;CD44;TRAF2;IRAK1;PSMC1;HLA-DRB1;EIF2AK2;AKT1;BCL2;HLA-A;IRF9;RUNX3;PSMD6;CDK6;RAC1;IKBKB;PSMC5;CD3E;RBPJ;SIN3A;PSMC3;CIR1;PSMD2;PSMC6;TYK2;PSMD3;CD3G;HLA-C;NCOR2;JAK3;PSMD14;PSMD13;JUN;PSMC4;NFKB2;PSMD8;CDKN1A;CALR;PSMC2;HLA-G;CD247;IRF7;HLA-DRB3;POLK;HLA-DRB5;OAS1;NFKBIA;PIK3CB;HLA-DRB4;CD3D;AKT3;HDAC2;PSMD1;SNW1;MAPK14;PSMD7;PSMD4;STAT3;IKBKE;TP53;MAP2K7;MAP2K3;HLA-DOB;TRAF5;HLA-DOA;CDKN1B;MAPK11;NFKBIB;CXCL10;MDM2;TRAF3;PSMD11;AKT2;PIK3R2;HDAC1;RIPK1;CCNA2;USP7;TAB1;CCNE2;FCER2;SKP2;TRAF6;MAVS;MAPK12;BCL2L11;CCND2;ADRM1;E2F3;BAK1;PIK3CA;MAP2K6;CDK2;CASP9;MAPK10;BLNK;TAB2;SYK;HES1;MAP2K4;CR2;MAPK8;MAP3K7;PLCG2;CHUK;CYCS	TRADD;DDB2;VIM;TAP1;SAP30;TAP2;ICAM1;IRAK4;ENTPD1;APAF1;CCND1;TAPBP;ITGAL;OAS3;BAX;HLA-F;OAS2;BID;ISG15;HLA-DRA;PIK3CD;NEDD4;NFKB1;HLA-E;HLA-DPA1;HLA-DMA;STAT2;PDIA3;IKBKG;STAT1;PSMD12;TNFAIP3;HLA-B;RB1;HLA-DQB1;HLA-DMB;RELA;NFKBIE;HLA-DPB1;PIK3R1;RELB;JAK1;TBK1;FADD;CASP3;IRF3;DDX58;CD40;CD58;HLA-DQA1;FAS;TLR2;LYN;MAPK13;MAPK9;B2M;MYD88;CDK4;CD44;TRAF2;IRAK1;PSMC1;HLA-DRB1;EIF2AK2;AKT1;BCL2;HLA-A;IRF9;RUNX3;PSMD6;CDK6;RAC1;IKBKB;PSMC5;CD3E;RBPJ;SIN3A;PSMC3;CIR1;PSMD2;PSMC6;TYK2	ccrcc
Pancreatic cancer	0.5253979619698413	3.450847178528025	0.0	0.06714284226314474	75	66	EGFR;DDB2;CCND1;MAPK1;BAX;PIK3CD;TGFB1;NFKB1;IKBKG;STAT1;RPS6KB1;RPS6KB2;RB1;RELA;PIK3R1;JAK1;MAPK3;MAP2K1;ARHGEF6;MAPK9;RAC2;CDK4;PLD1;AKT1;CDC42;CDK6;RAC1;IKBKB;TGFB2;BRAF;TGFB3;CDKN1A;POLK;PIK3CB;ARAF;AKT3;TGFBR1;STAT3;TP53;SMAD3;BRCA2;AKT2;PIK3R2;CDKN2A;VEGFA;TGFBR2;RALA;E2F3;BAK1;PIK3CA;RALB;CASP9;MAPK10;KRAS;RAC3;SMAD4;BCL2L1;EGF;BAD;MAPK8;RALBP1;SMAD2;MTOR;RAF1;CHUK;ERBB2	EGFR;DDB2;CCND1;MAPK1;BAX;PIK3CD;TGFB1;NFKB1;IKBKG;STAT1;RPS6KB1;RPS6KB2;RB1;RELA;PIK3R1;JAK1;MAPK3;MAP2K1;ARHGEF6;MAPK9;RAC2;CDK4;PLD1;AKT1;CDC42;CDK6;RAC1;IKBKB	ccrcc
Hepatitis B	0.5307847371714229	3.471438788651757	0.0	0.067459340509503	163	125	DDB2;IRAK4;APAF1;MAPK1;STAT6;IFIH1;TLR3;SOS1;BAX;BID;PIK3CD;TGFB1;NFATC2;NFKB1;STAT2;YWHAZ;IKBKG;STAT1;RB1;RELA;PIK3R1;JAK1;STAT5A;TBK1;FADD;CASP3;YWHAQ;ATF2;IRF3;DDX58;MAPK3;MAP2K1;FAS;TLR2;MAPK13;MAPK9;GRB2;CASP10;MYD88;NFATC1;IRAK1;JAK2;DDB1;AKT1;BCL2;TICAM1;IKBKB;PRKCB;PCNA;TYK2;NFATC3;STAT5B;CREB5;TGFB2;MMP9;CREBBP;JAK3;BRAF;TGFB3;JUN;CREB1;EP300;CDKN1A;IRF7;NFKBIA;PIK3CB;CREB3L4;ARAF;DDX3X;AKT3;TGFBR1;MAPK14;STAT3;STAT4;IKBKE;TP53;MAP2K7;SMAD3;MAP2K3;MAP2K2;NFATC4;MAPK11;BIRC5;TRAF3;PTK2B;AKT2;CXCL8;PIK3R2;HSPG2;NRAS;ATP6AP1;ELK1;CCNA2;TIRAP;FOS;TAB1;MAP3K1;YWHAB;CCNE2;SRC;TRAF6;MAVS;TGFBR2;MAPK12;E2F3;PIK3CA;MAP2K6;SOS2;CDK2;CASP9;MAPK10;TAB2;KRAS;SMAD4;MAP2K4;BAD;HRAS;MAPK8;MAP3K7;SMAD2;RAF1;VDAC3;CHUK;PRKCA;CYCS	DDB2;IRAK4;APAF1;MAPK1;STAT6;IFIH1;TLR3;SOS1;BAX;BID;PIK3CD;TGFB1;NFATC2;NFKB1;STAT2;YWHAZ;IKBKG;STAT1;RB1;RELA;PIK3R1;JAK1;STAT5A;TBK1;FADD;CASP3;YWHAQ;ATF2;IRF3;DDX58;MAPK3;MAP2K1;FAS;TLR2;MAPK13;MAPK9;GRB2;CASP10;MYD88;NFATC1;IRAK1;JAK2;DDB1;AKT1;BCL2;TICAM1;IKBKB;PRKCB;PCNA;TYK2;NFATC3;STAT5B;CREB5;TGFB2;MMP9;CREBBP;JAK3;BRAF;TGFB3;JUN;CREB1;EP300	ccrcc
Other types of O-glycan biosynthesis	0.670182753804767	3.635798768099383	0.006802721088435374	0.06764019665027915	22	16	COLGALT1;PLOD3;EOGT;POFUT2;POGLUT1;B4GALT1;GXYLT1;B3GLCT;GXYLT2;POMT2;OGT;B4GALT3;ST6GAL1;POFUT1;POMT1;LFNG	COLGALT1;PLOD3;EOGT;POFUT2;POGLUT1;B4GALT1	ccrcc
Ribosome biogenesis in eukaryotes	0.6778588655737161	3.4955412113780486	0.00641025641025641	0.0688966708914608	101	70	GNL3;NAT10;RIOK2;RAN;GNL2;WDR36;GTPBP4;WDR75;WDR3;NOL6;UTP4;FBL;UTP15;PWP2;CSNK2A2;RBM28;HEATR1;CSNK2A1;XPO1;TBL3;AK6;RIOK1;NOP56;WDR43;NMD3;MPHOSPH10;XRN1;NOB1;TCOF1;UTP18;RRP7A;NOP58;BMS1;UTP6;UTP14A;EMG1;RPP25L;POP7;RCL1;IMP3;NVL;SNU13;IMP4;RPP30;EIF6;POP1;FCF1;DROSHA;GNL3L;NOP10;NHP2;SBDS;POP4;LSG1;DKC1;EFL1;GAR1;NXT2;NXT1;SPATA5;RPP38;REXO1;RPP40;NXF1;XRN2;CSNK2B;MDN1;POP5;RPP25;REXO2	GNL3;NAT10;RIOK2;RAN;GNL2;WDR36;GTPBP4;WDR75;WDR3;NOL6;UTP4;FBL;UTP15;PWP2;CSNK2A2;RBM28;HEATR1;CSNK2A1;XPO1;TBL3;AK6;RIOK1;NOP56;WDR43;NMD3;MPHOSPH10;XRN1;NOB1;TCOF1;UTP18;RRP7A;NOP58;BMS1;UTP6;UTP14A;EMG1;RPP25L;POP7;RCL1;IMP3;NVL;SNU13;IMP4;RPP30;EIF6;POP1;FCF1	ccrcc
Measles	0.551493427629805	3.436925531752793	0.0	0.06907257728522623	138	101	TRADD;IRAK4;APAF1;CCND1;IFIH1;OAS3;BAX;OAS2;BID;PIK3CD;NFKB1;STAT2;IKBKG;STAT1;TNFAIP3;FCGR2B;RELA;PIK3R1;CSNK2A2;JAK1;STAT5A;TBK1;FADD;CASP3;CSNK2A1;IRF3;DDX58;FAS;TLR2;MAPK9;EIF2S1;MYD88;CDK4;IRAK1;TLR7;EIF2AK2;AKT1;BCL2;IRF9;MX1;CDK6;IKBKB;CD3E;TYK2;RAB9A;EIF3H;STAT5B;CD3G;EIF2AK4;JAK3;JUN;IRF7;ADAR;BBC3;OAS1;HSPA1L;NFKBIA;PIK3CB;CD3D;AKT3;STAT3;IKBKE;CBLB;RACK1;TP53;GSK3B;CD209;CDKN1B;NFKBIB;TRAF3;AKT2;PIK3R2;CD28;EIF2AK3;FOS;EIF2AK1;HSPA6;CCNE2;RAB9B;TRAF6;MAVS;CSNK2B;CCND2;HSPA1A;BAK1;PIK3CA;HSPA8;MSN;CDK2;CASP9;RCHY1;MAPK10;TAB2;BCL2L1;BAD;MAPK8;MAP3K7;CHUK;HSPA2;CD46;CYCS	TRADD;IRAK4;APAF1;CCND1;IFIH1;OAS3;BAX;OAS2;BID;PIK3CD;NFKB1;STAT2;IKBKG;STAT1;TNFAIP3;FCGR2B;RELA;PIK3R1;CSNK2A2;JAK1;STAT5A;TBK1;FADD;CASP3;CSNK2A1;IRF3;DDX58;FAS;TLR2;MAPK9;EIF2S1;MYD88;CDK4;IRAK1;TLR7;EIF2AK2;AKT1;BCL2;IRF9;MX1;CDK6;IKBKB;CD3E;TYK2;RAB9A;EIF3H;STAT5B;CD3G;EIF2AK4;JAK3	ccrcc
Retinol metabolism	-0.6174811753044578	-3.5719545012375833	0.006622516556291391	0.07206038247890428	67	36	ALDH1A1;CYP2S1;UGT1A10;BCO1;UGT1A6;RDH5;DHRS9;CYP3A5;UGT1A1;UGT1A8;CYP2C8;UGT1A5;UGT2B10;DHRS3;RDH10;UGT2A2;CYP4A22;DGAT1;ADH4;UGT2A3;PNPLA4;DHRS4;UGT1A9;UGT2B4;UGT2B7;RDH12;RETSAT;ADH5;AOX1;RDH11;ADH1A;ALDH1A2;CYP4A11;ADH1B;ADH1C;ADH6	PNPLA4;DHRS4;UGT1A9;UGT2B4;UGT2B7;RDH12;RETSAT;ADH5;AOX1;RDH11;ADH1A;ALDH1A2;CYP4A11;ADH1B;ADH1C;ADH6	ccrcc
Toxoplasmosis	0.4822432713344489	3.3352631835840407	0.0	0.0720611245359183	113	92	IRAK4;ALOX5;MAPK1;HLA-DRA;TGFB1;GNAI2;NFKB1;HLA-DPA1;HLA-DMA;IFNGR1;IKBKG;STAT1;HLA-DQB1;HLA-DMB;RELA;HLA-DPB1;JAK1;CASP3;MAPK3;CD40;LAMB2;HLA-DQA1;TLR2;MAPK13;MAPK9;MYD88;IRAK1;PIK3CG;JAK2;HLA-DRB1;LAMC1;AKT1;BCL2;BIRC3;IKBKB;TYK2;GNAI3;TGFB2;TGFB3;LAMA4;BIRC2;HLA-DRB3;PDPK1;LAMA3;HLA-DRB5;HSPA1L;NFKBIA;HLA-DRB4;LAMB3;AKT3;IL10RB;LY96;MAPK14;LAMB1;STAT3;MAP2K3;HLA-DOB;HLA-DOA;LDLR;MAPK11;PIK3R6;NFKBIB;AKT2;TNFRSF1A;ITGB1;TAB1;XIAP;HSPA6;LAMA5;LAMC2;ITGA6;TRAF6;MAPK12;HSPA1A;MAP2K6;HSPA8;CASP9;MAPK10;TAB2;LAMA1;BCL2L1;BAD;LAMA2;MAPK8;MAP3K7;GNAI1;LAMC3;GNAO1;CHUK;HSPA2;PPIF;CYCS	IRAK4;ALOX5;MAPK1;HLA-DRA;TGFB1;GNAI2;NFKB1;HLA-DPA1;HLA-DMA;IFNGR1;IKBKG;STAT1;HLA-DQB1;HLA-DMB;RELA;HLA-DPB1;JAK1;CASP3;MAPK3;CD40;LAMB2;HLA-DQA1;TLR2;MAPK13;MAPK9;MYD88;IRAK1;PIK3CG;JAK2;HLA-DRB1;LAMC1;AKT1;BCL2;BIRC3;IKBKB	ccrcc
B cell receptor signaling pathway	0.5409541845115786	3.3429816480062224	0.0	0.07241479876676943	71	65	MAPK1;VAV1;SOS1;INPP5D;PIK3CD;NFATC2;NFKB1;IKBKG;FCGR2B;RELA;NFKBIE;PIK3R1;PTPN6;CARD11;BCL10;MALT1;MAPK3;MAP2K1;LYN;RAC2;GRB2;NFATC1;PPP3CC;INPPL1;AKT1;RAC1;IKBKB;PRKCB;PPP3CA;NFATC3;PPP3R1;JUN;LILRB3;DAPP1;PIK3AP1;NFKBIA;PIK3CB;AKT3;PPP3CB;RASGRP3;GSK3B;MAP2K2;CD81;NFKBIB;AKT2;PIK3R2;NRAS;CD22;CD72;FOS;CD79A;IFITM1;VAV3;PIK3CA;SOS2;BLNK;SYK;KRAS;RAC3;CR2;HRAS;PLCG2;RAF1;CHUK;VAV2	MAPK1;VAV1;SOS1;INPP5D;PIK3CD;NFATC2;NFKB1;IKBKG;FCGR2B;RELA;NFKBIE;PIK3R1;PTPN6;CARD11;BCL10;MALT1;MAPK3;MAP2K1;LYN;RAC2;GRB2;NFATC1;PPP3CC;INPPL1;AKT1;RAC1;IKBKB;PRKCB;PPP3CA	ccrcc
Th17 cell differentiation	0.5534573695113495	3.3454400962439523	0.006289308176100629	0.07384249841924938	107	80	MAPK1;STAT6;CD4;HLA-DRA;TGFB1;NFATC2;NFKB1;AHR;HLA-DPA1;HLA-DMA;IFNGR1;IKBKG;STAT1;HLA-DQB1;HLA-DMB;RUNX1;RELA;NFKBIE;HLA-DPB1;JAK1;STAT5A;MAPK3;HLA-DQA1;MAPK13;MAPK9;RARA;ZAP70;NFATC1;PPP3CC;HSP90AB1;JAK2;HLA-DRB1;IKBKB;LCK;PPP3CA;CD3E;TYK2;NFATC3;STAT5B;CD3G;PPP3R1;JAK3;JUN;CD247;HLA-DRB3;HLA-DRB5;NFKBIA;IL6ST;HLA-DRB4;PLCG1;IRF4;CD3D;PPP3CB;TGFBR1;MAPK14;STAT3;SMAD3;HLA-DOB;IL1RAP;HIF1A;HLA-DOA;MAPK11;NFKBIB;RORA;LAT;FOS;IL6R;TGFBR2;MAPK12;RXRB;GATA3;MAPK10;SMAD4;RXRA;PRKCQ;MAPK8;SMAD2;MTOR;CHUK;HSP90AA1	MAPK1;STAT6;CD4;HLA-DRA;TGFB1;NFATC2;NFKB1;AHR;HLA-DPA1;HLA-DMA;IFNGR1;IKBKG;STAT1;HLA-DQB1;HLA-DMB;RUNX1;RELA;NFKBIE;HLA-DPB1;JAK1;STAT5A;MAPK3;HLA-DQA1;MAPK13;MAPK9;RARA;ZAP70;NFATC1;PPP3CC;HSP90AB1;JAK2;HLA-DRB1;IKBKB;LCK;PPP3CA;CD3E;TYK2;NFATC3;STAT5B;CD3G;PPP3R1;JAK3	ccrcc
Human immunodeficiency virus 1 infection	0.4738739113612338	3.6367350545715387	0.0	0.0747136812673018	212	172	TRADD;TAP1;TAP2;IRAK4;TAPBP;MAPK1;APOBEC3G;GNG10;PAK2;BAX;HLA-F;CD4;BID;PIK3CD;ITPR3;NFATC2;GNAI2;NFKB1;TMEM173;HLA-E;SAMHD1;PDIA3;CUL4B;APOBEC3F;APOBEC3C;IKBKG;AP1S2;BST2;RPS6KB1;RPS6KB2;HLA-B;RELA;CFL1;PIK3R1;TBK1;FADD;CASP3;IRF3;MAPK3;CRKL;MAP2K1;CDK1;FAS;TLR2;ATM;CUL1;MAPK13;MAPK9;B2M;RAC2;MYD88;NFATC1;PPP3CC;TRAF2;IRAK1;LIMK1;DDB1;GNG5;AKT1;BCL2;TRIM5;HLA-A;RAC1;IKBKB;PRKCB;CGAS;PPP3CA;CD3E;NFATC3;GNAI3;CD3G;GNG11;HLA-C;PPP3R1;JUN;CXCR4;GNB4;CRK;CALR;HLA-G;CD247;CUL4A;SKP1;NFKBIA;PIK3CB;PAK1;CCNB1;AP1S3;PLCG1;CD3D;AKT3;PPP3CB;MAPK14;MAP2K7;FBXW11;MAP2K3;MAP2K2;NFATC4;CCNB2;TRAF5;CHEK1;APOBEC3D;MAPK11;GNG2;APOBEC3A_B;LIMK2;GNGT1;PTK2B;AKT2;PIK3R2;GNGT2;NRAS;APOBEC3B;RIPK1;TNFRSF1A;RBX1;BUB1B-PAK6;FOS;TAB1;AP1G2;GNG4;CALML5;TRAF6;WEE1;AP1M1;ITPR1;MAPK12;PTK2;CUL5;BAK1;PIK3CA;MAP2K6;ELOB;ATR;PXN;CASP9;RNF7;MAPK10;TAB2;GNAQ;ELOC;KRAS;RAC3;BCL2L1;GNB3;GNB2;BAD;HRAS;MAPK8;CALML3;GNG12;MAP3K7;CFL2;PAK4;PLCG2;GNAI1;MTOR;GNB1;RAF1;AP1M2;AP1S1;AP1B1;GNA11;GNAO1;GNG7;CHUK;DCAF1;ITPR2;AP1G1;CALML4;PRKCA;CYCS	TRADD;TAP1;TAP2;IRAK4;TAPBP;MAPK1;APOBEC3G;GNG10;PAK2;BAX;HLA-F;CD4;BID;PIK3CD;ITPR3;NFATC2;GNAI2;NFKB1;TMEM173;HLA-E;SAMHD1;PDIA3;CUL4B;APOBEC3F;APOBEC3C;IKBKG;AP1S2;BST2;RPS6KB1;RPS6KB2;HLA-B;RELA;CFL1;PIK3R1;TBK1;FADD;CASP3;IRF3;MAPK3;CRKL;MAP2K1;CDK1;FAS;TLR2;ATM;CUL1;MAPK13;MAPK9;B2M;RAC2;MYD88;NFATC1;PPP3CC;TRAF2;IRAK1;LIMK1;DDB1;GNG5;AKT1;BCL2;TRIM5;HLA-A;RAC1;IKBKB;PRKCB;CGAS;PPP3CA;CD3E	ccrcc
IL-17 signaling pathway	0.49421281649637094	3.3503238565520466	0.0	0.07487444228132505	93	59	TRADD;MAPK1;NFKB1;IKBKG;TNFAIP3;RELA;TBK1;FADD;CASP3;TRAF3IP2;MAPK3;S100A9;MAPK13;MAPK9;S100A8;TRAF2;HSP90AB1;HSP90B1;CEBPB;IKBKB;USP25;JUND;ANAPC5;MAPK7;MMP9;ELAVL1;JUN;NFKBIA;MAPK14;IL17RA;IKBKE;GSK3B;TRAF5;CCL20;MAPK11;MUC5B;CXCL10;FOSL1;TRAF3;CXCL5;CXCL8;FOS;MUC5AC;PTGS2;FOSB;SRSF1;TRAF6;MMP3;MAPK12;IL17RB;MAPK10;TAB2;TAB3;LCN2;MAPK8;MAP3K7;CHUK;HSP90AA1;TRAF4	TRADD;MAPK1;NFKB1;IKBKG;TNFAIP3;RELA;TBK1;FADD;CASP3;TRAF3IP2;MAPK3;S100A9;MAPK13;MAPK9;S100A8;TRAF2;HSP90AB1;HSP90B1;CEBPB;IKBKB;USP25;JUND;ANAPC5;MAPK7;MMP9;ELAVL1	ccrcc
Kaposi sarcoma-associated herpesvirus infection	0.4886062848298267	3.4106178881507514	0.0	0.07529180260619307	186	139	TRADD;ICAM1;CCND1;MAPK1;PREX1;GNG10;TLR3;ANGPT2;BAX;HLA-F;BID;PIK3CD;ITPR3;NFATC2;NFKB1;HLA-E;STAT2;IFNGR1;IKBKG;STAT1;HLA-B;RB1;RELA;PIK3R1;JAK1;TBK1;FADD;CASP3;IRF3;MAPK3;MAP2K1;FAS;LYN;MAPK13;MAPK9;PIK3C3;NFATC1;CDK4;PPP3CC;TRAF2;PIK3CG;JAK2;GNG5;EIF2AK2;AKT1;HLA-A;IRF9;TICAM1;CDK6;RAC1;IKBKB;PPP3CA;ATG3;TYK2;NFATC3;HCK;GNG11;MAPKAPK2;CREBBP;HLA-C;PPP3R1;JUN;GNB4;CREB1;EP300;CDKN1A;ATG14;HLA-G;BECN1;IRF7;NFKBIA;PIK3CB;IL6ST;PLCG1;AKT3;PPP3CB;MAPK14;C3;STAT3;IKBKE;TP53;MAP2K7;GSK3B;CLEC2B;MAP2K2;NFATC4;CD86;HIF1A;GABARAP;MAPK11;CD200R1;PIK3R6;GNG2;TRAF3;GNGT1;FGF2;AKT2;CXCL8;PIK3R2;GNGT2;NRAS;TNFRSF1A;FOS;PTGS2;VEGFA;GNG4;CALML5;SRC;ZFP36;GABARAPL2;ITPR1;MAPK12;E2F3;BAK1;PIK3CA;MAP2K6;RCAN1;CASP9;MAPK10;SYK;KRAS;MAP2K4;GNB3;GNB2;HRAS;MAPK8;CALML3;GABARAPL1;GNG12;CTNNB1;PLCG2;MTOR;GNB1;RAF1;GNG7;CHUK;ITPR2;CALML4;CYCS	TRADD;ICAM1;CCND1;MAPK1;PREX1;GNG10;TLR3;ANGPT2;BAX;HLA-F;BID;PIK3CD;ITPR3;NFATC2;NFKB1;HLA-E;STAT2;IFNGR1;IKBKG;STAT1;HLA-B;RB1;RELA;PIK3R1;JAK1;TBK1;FADD;CASP3;IRF3;MAPK3;MAP2K1;FAS;LYN;MAPK13;MAPK9;PIK3C3;NFATC1;CDK4;PPP3CC;TRAF2;PIK3CG;JAK2;GNG5;EIF2AK2;AKT1;HLA-A;IRF9;TICAM1;CDK6;RAC1;IKBKB;PPP3CA;ATG3;TYK2;NFATC3;HCK;GNG11;MAPKAPK2;CREBBP;HLA-C;PPP3R1;JUN;GNB4;CREB1;EP300	ccrcc
Chagas disease (American trypanosomiasis)	0.48427256929792206	3.3512175930883323	0.013422818791946308	0.07696559140904924	103	76	IRAK4;MAPK1;PLCB2;PIK3CD;TGFB1;GNAI2;NFKB1;IFNGR1;IKBKG;RELA;PIK3R1;FADD;MAPK3;SERPINE1;FAS;TLR2;MAPK13;MAPK9;MYD88;PLCB1;IRAK1;CCL5;AKT1;PLCB4;TICAM1;IKBKB;CD3E;C1QB;C1QC;C1QA;GNAS;GNAI3;TGFB2;CD3G;TGFB3;PPP2R2A;JUN;CALR;CD247;NFKBIA;PIK3CB;PPP2CA;CD3D;AKT3;TGFBR1;MAPK14;C3;SMAD3;GNA15;MAPK11;AKT2;CXCL8;PIK3R2;PPP2R1A;TNFRSF1A;KNG1;FOS;TRAF6;TGFBR2;MAPK12;PLCB3;PIK3CA;PPP2R1B;MAPK10;GNAQ;GNA14;PPP2R2D;MAP2K4;PPP2CB;MAPK8;SMAD2;GNAI1;GNA11;GNAO1;CHUK;ACE	IRAK4;MAPK1;PLCB2;PIK3CD;TGFB1;GNAI2;NFKB1;IFNGR1;IKBKG;RELA;PIK3R1;FADD;MAPK3;SERPINE1;FAS;TLR2;MAPK13;MAPK9;MYD88;PLCB1;IRAK1;CCL5;AKT1;PLCB4;TICAM1;IKBKB;CD3E;C1QB;C1QC;C1QA;GNAS;GNAI3;TGFB2;CD3G;TGFB3;PPP2R2A;JUN	ccrcc
