Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2018	error-prone translesion synthesis (GO:0042276)	7/20	0.2234964091197412	0.5037553779761657	0	0	1.3836726625815376	2.0732396761121668	RFC3;PCNA;RFC2;RPA3;RPA1;RPA2;POLI
GO_Biological_Process_2018	neuromuscular junction development (GO:0007528)	7/20	0.2234964091197412	0.5035329694207679	0	0	1.3836726625815376	2.0732396761121668	UNC13B;CACNB3;LRRK2;NEDD4;NRDC;ANK3;GPHN
GO_Biological_Process_2018	negative regulation of small GTPase mediated signal transduction (GO:0051058)	9/27	0.2247463563512485	0.5061256206797975	0	0	1.3177834881728931	1.9671645486850056	RASA4B;RASA3;RASA4;RASA2;DAB2IP;SLIT2;RASAL3;CGNL1;CD2AP
GO_Biological_Process_2018	regulation of protein localization to nucleus (GO:1900180)	9/27	0.2247463563512485	0.5059023627968333	0	0	1.3177834881728931	1.9671645486850056	FLCN;NGFR;DTX3L;PYHIN1;EIF2AK3;CDK1;OTUD7B;F2;PARP9
GO_Biological_Process_2018	release of sequestered calcium ion into cytosol (GO:0051209)	9/27	0.2247463563512485	0.5056793017903091	0	0	1.3177834881728931	1.9671645486850056	RYR1;ERO1A;LETM1;CCL21;ITPR1;PKD2;FGF2;RYR3;CHERP
GO_Biological_Process_2018	regulation of vascular endothelial growth factor production (GO:0010574)	9/27	0.2247463563512485	0.5054564373999212	0	0	1.3177834881728931	1.9671645486850056	C3;C5;EIF2AK3;CYP1B1;ARNT;SARS;HPSE;PTGS2;IL6ST
GO_Biological_Process_2018	regulation of autophagy of mitochondrion (GO:1903146)	9/27	0.2247463563512485	0.5052337693658242	0	0	1.3177834881728931	1.9671645486850056	ZBTB17;RUVBL1;WDR75;VDAC1;DNM1L;WBP11;FBXO7;HDAC6;CAMKK2
GO_Biological_Process_2018	regulation of protein localization to cell surface (GO:2000008)	9/27	0.2247463563512485	0.505011297428631	0	0	1.3177834881728931	1.9671645486850056	HSP90AB1;CAV3;ACTN2;GBF1;RANGRF;SNX33;GPD1L;TM9SF4;RAB11FIP5
GO_Biological_Process_2018	cellular response to glucose stimulus (GO:0071333)	9/27	0.2247463563512485	0.5047890213294107	0	0	1.3177834881728931	1.9671645486850056	UNC13B;TRA2B;RACK1;PDK3;SELENOT;PRKACA;GAS6;ZNF236;RAB11FIP5
GO_Biological_Process_2018	regulation of intracellular steroid hormone receptor signaling pathway (GO:0033143)	9/27	0.2247463563512485	0.5045669408096881	0	0	1.3177834881728931	1.9671645486850056	DDX5;GPAM;UBA5;SAFB2;EP300;ARRB2;CALR;ESR1;HDAC6
GO_Biological_Process_2018	cellular response to tumor necrosis factor (GO:0071356)	54/194	0.2293586239431625	0.5146952761574135	0	0	1.1004171396082922	1.6203295275881249	PLVAP;TRADD;ILK;CIB1;YBX3;TXNDC17;PSMD8;PSMD9;PSMD6;PSMD7;SMPD4;PSMD3;PSMD1;JAK2;NPNT;COMMD7;PSMA5;PSMA6;SFRP1;ADAM17;PSMA4;KARS;PSMA1;PSME3;PSME1;PSME2;CCL14;PSMD12;PSMD14;DHX9;PSMD13;ADAMTS12;PSMA7;RELA;PSMA8;PSMB7;BAG4;PSMB2;PSMB3;RPS3;INPP5K;PSMF1;CD58;NGFR;CCL21;STAT1;TNFSF13;ERBIN;DAB2IP;NFKBIA;PSMC3;PSMC1;PSMC2;LIMS1
GO_Biological_Process_2018	ganglion development (GO:0061548)	4/10	0.23101280156573256	0.5181794841274432	0	0	1.5813401858074718	2.317109550444581	NRP1;FZD3;SEMA3A;PHOX2B
GO_Biological_Process_2018	superoxide anion generation (GO:0042554)	4/10	0.23101280156573256	0.5179518130008494	0	0	1.5813401858074718	2.317109550444581	NCF1;NCF2;ALOX12;PRG3
GO_Biological_Process_2018	mitotic nuclear envelope reassembly (GO:0007084)	4/10	0.23101280156573256	0.5177243418488947	0	0	1.5813401858074718	2.317109550444581	REEP4;LMNA;VRK1;EMD
GO_Biological_Process_2018	regulation of respiratory burst (GO:0060263)	4/10	0.23101280156573256	0.5174970704082235	0	0	1.5813401858074718	2.317109550444581	INSR;RAC2;RAC1;JCHAIN
GO_Biological_Process_2018	positive regulation of glucose import in response to insulin stimulus (GO:2001275)	4/10	0.23101280156573256	0.5172699984159426	0	0	1.5813401858074718	2.317109550444581	IRS1;PTPN11;PIK3R1;SORBS1
GO_Biological_Process_2018	positive regulation of intracellular steroid hormone receptor signaling pathway (GO:0033145)	4/10	0.23101280156573256	0.5170431256096198	0	0	1.5813401858074718	2.317109550444581	KMT2D;PAK1;WBP2;BUD31
GO_Biological_Process_2018	positive regulation of lipase activity (GO:0060193)	4/10	0.23101280156573256	0.5168164517272833	0	0	1.5813401858074718	2.317109550444581	PDPK1;APOC2;FGFR2;FGFR1
GO_Biological_Process_2018	mitotic G1 DNA damage checkpoint (GO:0031571)	4/10	0.23101280156573256	0.5165899765074203	0	0	1.5813401858074718	2.317109550444581	PRKDC;CDK2;RPA2;RPS27L
GO_Biological_Process_2018	negative regulation of gene silencing by miRNA (GO:0060965)	4/10	0.23101280156573256	0.5163636996889764	0	0	1.5813401858074718	2.317109550444581	NCOR2;NCOR1;ELAVL1;ESR1
GO_Biological_Process_2018	glycoprotein catabolic process (GO:0006516)	4/10	0.23101280156573256	0.5161376210113543	0	0	1.5813401858074718	2.317109550444581	MGEA5;MANBA;STT3B;ADAMTS12
GO_Biological_Process_2018	primary miRNA processing (GO:0031053)	4/10	0.23101280156573256	0.5159117402144128	0	0	1.5813401858074718	2.317109550444581	NCBP1;HNRNPA2B1;SRRT;MRPL44
GO_Biological_Process_2018	regulation of histone phosphorylation (GO:0033127)	4/10	0.23101280156573256	0.5156860570384659	0	0	1.5813401858074718	2.317109550444581	RPS6KA5;FMR1;AKAP8;MAPK3
GO_Biological_Process_2018	cellular response to ATP (GO:0071318)	4/10	0.23101280156573256	0.5154605712242821	0	0	1.5813401858074718	2.317109550444581	PDXP;RYR3;SSH1;HSP90B1
GO_Biological_Process_2018	regulation of cytoplasmic translation (GO:2000765)	4/10	0.23101280156573256	0.5152352825130827	0	0	1.5813401858074718	2.317109550444581	UNK;DHX9;FMR1;YBX3
GO_Biological_Process_2018	detection of bacterium (GO:0016045)	4/10	0.23101280156573256	0.5150101906465413	0	0	1.5813401858074718	2.317109550444581	PGLYRP2;SSC5D;NLRC4;PGLYRP1
GO_Biological_Process_2018	ectoderm development (GO:0007398)	4/10	0.23101280156573256	0.5147852953667831	0	0	1.5813401858074718	2.317109550444581	ITGAM;ITGA6;STX2;KRT6B
GO_Biological_Process_2018	maintenance of apical/basal cell polarity (GO:0035090)	4/10	0.23101280156573256	0.5145605964163829	0	0	1.5813401858074718	2.317109550444581	LIN7A;LIN7C;LRCH4;ANK1
GO_Biological_Process_2018	protein localization to mitochondrion (GO:0070585)	4/10	0.23101280156573256	0.5143360935383653	0	0	1.5813401858074718	2.317109550444581	DNAJA1;MTCH2;LRRK2;MAIP1
GO_Biological_Process_2018	regulation of podosome assembly (GO:0071801)	4/10	0.23101280156573256	0.5141117864762028	0	0	1.5813401858074718	2.317109550444581	HCK;GSN;SRC;ASAP1
GO_Biological_Process_2018	telomere maintenance via recombination (GO:0000722)	4/10	0.23101280156573256	0.5138876749738157	0	0	1.5813401858074718	2.317109550444581	SNRNP40;RAD50;ERCC4;TEP1
GO_Biological_Process_2018	actin filament-based transport (GO:0099515)	4/10	0.23101280156573256	0.51366375877557	0	0	1.5813401858074718	2.317109550444581	SUN2;MLPH;FNBP1L;MYO19
GO_Biological_Process_2018	negative regulation of intracellular estrogen receptor signaling pathway (GO:0033147)	4/10	0.23101280156573256	0.5134400376262775	0	0	1.5813401858074718	2.317109550444581	KANK2;CNOT2;CNOT9;STRN3
GO_Biological_Process_2018	tRNA wobble base modification (GO:0002097)	4/10	0.23101280156573256	0.5132165112711943	0	0	1.5813401858074718	2.317109550444581	CTU1;MOCS3;URM1;NAT10
GO_Biological_Process_2018	stress fiber assembly (GO:0043149)	4/10	0.23101280156573256	0.5129931794560196	0	0	1.5813401858074718	2.317109550444581	SRC;ZYX;ARRB1;SORBS1
GO_Biological_Process_2018	positive regulation of lipid localization (GO:1905954)	4/10	0.23101280156573256	0.5127700419268957	0	0	1.5813401858074718	2.317109550444581	C3;LRP1;APOB;NFKB1
GO_Biological_Process_2018	regulation of neuroblast proliferation (GO:1902692)	4/10	0.23101280156573256	0.5125470984304057	0	0	1.5813401858074718	2.317109550444581	FZD3;SMARCD3;LRRK2;VEGFA
GO_Biological_Process_2018	medium-chain fatty acid metabolic process (GO:0051791)	4/10	0.23101280156573256	0.5123243487135737	0	0	1.5813401858074718	2.317109550444581	ACOT7;OXSM;CROT;CES1
GO_Biological_Process_2018	regulation of dendritic cell apoptotic process (GO:2000668)	4/10	0.23101280156573256	0.5121017925238632	0	0	1.5813401858074718	2.317109550444581	CXCL12;CCL21;AXL;GAS6
GO_Biological_Process_2018	regulation of lysosomal lumen pH (GO:0035751)	4/10	0.23101280156573256	0.5118794296091763	0	0	1.5813401858074718	2.317109550444581	LRRK2;VPS33A;CLN6;TMEM165
GO_Biological_Process_2018	maintenance of epithelial cell apical/basal polarity (GO:0045199)	4/10	0.23101280156573256	0.5116572597178529	0	0	1.5813401858074718	2.317109550444581	LIN7A;LIN7C;LRCH4;ANK1
GO_Biological_Process_2018	ketone body metabolic process (GO:1902224)	4/10	0.23101280156573256	0.5114352825986694	0	0	1.5813401858074718	2.317109550444581	HMGCL;ACSS3;BDH2;ACAT1
GO_Biological_Process_2018	intracellular cholesterol transport (GO:0032367)	4/10	0.23101280156573256	0.5112134980008383	0	0	1.5813401858074718	2.317109550444581	NPC2;VPS4A;LDLR;LRP6
GO_Biological_Process_2018	negative regulation of glucose transport (GO:0010829)	4/10	0.23101280156573256	0.5109919056740065	0	0	1.5813401858074718	2.317109550444581	PRKCB;GRB10;ENPP1;INPP5K
GO_Biological_Process_2018	negative regulation of response to cytokine stimulus (GO:0060761)	4/10	0.23101280156573256	0.5107705053682553	0	0	1.5813401858074718	2.317109550444581	MAPK7;APOA1;MAP2K5;AES
GO_Biological_Process_2018	regulation of synapse maturation (GO:0090128)	4/10	0.23101280156573256	0.5105492968340983	0	0	1.5813401858074718	2.317109550444581	CAMK2B;DAB2IP;ADGRL1;ANAPC2
GO_Biological_Process_2018	protein deglycosylation (GO:0006517)	4/10	0.23101280156573256	0.5103282798224819	0	0	1.5813401858074718	2.317109550444581	MGEA5;MAN2B2;MAN2C1;AGA
GO_Biological_Process_2018	endothelium development (GO:0003158)	4/10	0.23101280156573256	0.5101074540847829	0	0	1.5813401858074718	2.317109550444581	LAMA5;PECAM1;EDF1;CD34
GO_Biological_Process_2018	glucosamine-containing compound catabolic process (GO:1901072)	4/10	0.23101280156573256	0.5098868193728084	0	0	1.5813401858074718	2.317109550444581	CHIT1;OVGP1;GNPDA2;AMDHD2
GO_Biological_Process_2018	phosphatidylglycerol biosynthetic process (GO:0006655)	4/10	0.23101280156573256	0.5096663754387951	0	0	1.5813401858074718	2.317109550444581	SLC27A1;PTPMT1;PDXP;CDS2
GO_Biological_Process_2018	N-acetylneuraminate metabolic process (GO:0006054)	4/10	0.23101280156573256	0.5094461220354076	0	0	1.5813401858074718	2.317109550444581	GNPDA2;AMDHD2;RENBP;GNE
GO_Biological_Process_2018	response to acidic pH (GO:0010447)	4/10	0.23101280156573256	0.5092260589157379	0	0	1.5813401858074718	2.317109550444581	IMPACT;CHORDC1;SLC9A1;RAB11FIP5
GO_Biological_Process_2018	contractile actin filament bundle assembly (GO:0030038)	4/10	0.23101280156573256	0.5090061858333045	0	0	1.5813401858074718	2.317109550444581	SRC;ZYX;ARRB1;SORBS1
GO_Biological_Process_2018	regulation of DNA-templated transcription, initiation (GO:2000142)	4/10	0.23101280156573256	0.5087865025420514	0	0	1.5813401858074718	2.317109550444581	SETX;BCLAF1;TAF7;MITF
GO_Biological_Process_2018	organonitrogen compound catabolic process (GO:1901565)	17/56	0.2324687979085518	0.5117723363793528	0	0	1.200124248157456	1.7509803965759363	MPST;ENPEP;ACE;ERAP2;CPQ;NRDC;CLPX;CLN6;MTOR;NPEPPS;SMPD2;SGPL1;ANPEP;TRIM24;TPP1;CTSD;ELANE
GO_Biological_Process_2018	phosphatidylinositol-mediated signaling (GO:0048015)	17/56	0.2324687979085518	0.5115516497314962	0	0	1.200124248157456	1.7509803965759363	PDGFRB;PDGFRA;CSF1R;IRS1;PIK3CD;PIK3CB;PIK3R1;PIK3C2A;SIRT2;PIK3C2B;RPS6KB1;C1QBP;PI4KA;PLCH1;EZR;OGT;FGFR1
GO_Biological_Process_2018	regulation of tumor necrosis factor-mediated signaling pathway (GO:0010803)	17/56	0.2324687979085518	0.51133115333075	0	0	1.200124248157456	1.7509803965759363	RNF31;SYK;TRADD;GSTP1;CARD8;ADIPOQ;APOA1;CYLD;ADAM17;CASP8;CASP4;RACK1;IKBKG;RBCK1;GAS6;RFFL;ZNF675
GO_Biological_Process_2018	recombinational repair (GO:0000725)	21/71	0.24003292074759355	0.5277414883993837	0	0	1.169300841618201	1.668567973995519	EXD2;FEN1;BLM;MRE11;PARP1;PSMD14;TONSL;RECQL;RPA1;HUS1;RPA2;NUCKS1;LIG3;MORF4L1;SFPQ;RAD50;ERCC4;RPA3;UBE2N;NABP2;NABP1
GO_Biological_Process_2018	anterograde axonal transport (GO:0008089)	10/31	0.2409077102518209	0.5294367120650483	0	0	1.2752743433931224	1.8151507232040496	FXR1;BLOC1S5;BLOC1S6;FXR2;FMR1;AP3D1;DTNBP1;HSPB1;NEFL;AP3S1
GO_Biological_Process_2018	positive regulation of interleukin-1 beta production (GO:0032731)	10/31	0.2409077102518209	0.5292088012979088	0	0	1.2752743433931224	1.8151507232040496	PANX1;P2RX7;ORM1;IFI16;RIPK2;CARD8;WNT5A;HSPB1;AZU1;ORM2
GO_Biological_Process_2018	protein destabilization (GO:0031648)	10/31	0.2409077102518209	0.5289810866674021	0	0	1.2752743433931224	1.8151507232040496	PRNP;GSN;SOX17;PYHIN1;CCDC88C;EP300;TRIM21;CDC73;SNCA;NOMO2
GO_Biological_Process_2018	positive regulation of release of sequestered calcium ion into cytosol (GO:0051281)	10/31	0.2409077102518209	0.5287535679204483	0	0	1.2752743433931224	1.8151507232040496	JPH2;GSTM2;PDPK1;CAPN3;PLCG1;CASQ1;PKD2;F2;SNCA;TRDN
GO_Biological_Process_2018	positive regulation of protein kinase B signaling (GO:0051897)	36/127	0.2420345486670024	0.5309984100807021	0	0	1.1206347773438776	1.5898163185410694	ITGB1;IRS1;SRC;PIK3CD;PTPRJ;PIK3R1;TXN;PIK3CB;FGF2;RTN4;EGFR;MYDGF;C1QBP;TNFAIP8L3;FYN;RICTOR;PDGFRB;PDGFRA;F10;CCL21;HGF;INSR;GAB1;AKR1C3;AKR1C2;PTPN11;ESR1;F7;KIT;CNTN1;GRB2;HPSE;GAS6;FGFR2;FGFR1;ENG
GO_Biological_Process_2018	positive regulation of epidermal cell differentiation (GO:0045606)	6/17	0.2437245453868394	0.5344763021525748	0	0	1.3953001639477691	1.9697684086454907	SULT2B1;MBD4;FOXC1;NUMA1;VDR;SFN
GO_Biological_Process_2018	ureteric bud development (GO:0001657)	6/17	0.2437245453868394	0.5342467161121313	0	0	1.3953001639477691	1.9697684086454907	FOXC1;WNT11;SLIT2;NPNT;PKD2;FGFR2
GO_Biological_Process_2018	negative regulation of telomere maintenance (GO:0032205)	6/17	0.2437245453868394	0.5340173272258659	0	0	1.3953001639477691	1.9697684086454907	RTEL1;RAD50;PARP1;XRCC5;TNKS;ERCC4
GO_Biological_Process_2018	positive regulation of monocyte chemotaxis (GO:0090026)	6/17	0.2437245453868394	0.5337881352399321	0	0	1.3953001639477691	1.9697684086454907	CXCL12;SERPINE1;MOSPD2;ANO6;HMGB1;S100A7
GO_Biological_Process_2018	positive regulation of response to biotic stimulus (GO:0002833)	6/17	0.2437245453868394	0.5335591399009187	0	0	1.3953001639477691	1.9697684086454907	ANKRD17;CD180;PUM1;SASH1;OPTN;PUM2
GO_Biological_Process_2018	negative regulation of intracellular transport (GO:0032387)	6/17	0.2437245453868394	0.5333303409558497	0	0	1.3953001639477691	1.9697684086454907	CD84;CD300A;ADIPOQ;ARHGAP1;SLC25A5;CRYAB
GO_Biological_Process_2018	3'-UTR-mediated mRNA stabilization (GO:0070935)	6/17	0.2437245453868394	0.5331017381521824	0	0	1.3953001639477691	1.9697684086454907	ANGEL2;HNRNPC;MAPK14;YBX3;ELAVL1;HNRNPA0
GO_Biological_Process_2018	regulation of collagen biosynthetic process (GO:0032965)	6/17	0.2437245453868394	0.532873331237807	0	0	1.3953001639477691	1.9697684086454907	HDAC2;RGCC;SERPINF2;VIM;F2;WNT4
GO_Biological_Process_2018	positive chemotaxis (GO:0050918)	6/17	0.2437245453868394	0.5326451199610457	0	0	1.3953001639477691	1.9697684086454907	NRP1;LGALS3;TSC2;SCRIB;PTPRJ;VEGFA
GO_Biological_Process_2018	detection of mechanical stimulus (GO:0050982)	6/17	0.2437245453868394	0.5324171040706513	0	0	1.3953001639477691	1.9697684086454907	CSRP3;DENND5B;PIEZO1;DENND5A;PKD2;TTN
GO_Biological_Process_2018	mesonephric tubule development (GO:0072164)	6/17	0.2437245453868394	0.5321892833158073	0	0	1.3953001639477691	1.9697684086454907	FOXC1;WNT11;SLIT2;NPNT;PKD2;FGFR2
GO_Biological_Process_2018	nucleobase-containing compound biosynthetic process (GO:0034654)	6/17	0.2437245453868394	0.5319616574461256	0	0	1.3953001639477691	1.9697684086454907	ADAL;CDA;AMPD1;HPRT1;TYMS;ADA
GO_Biological_Process_2018	viral entry into host cell (GO:0046718)	6/17	0.2437245453868394	0.5317342262116467	0	0	1.3953001639477691	1.9697684086454907	CD81;AXL;ITGB3;GAS6;EPS15;NECTIN1
GO_Biological_Process_2018	positive regulation of cell cycle G2/M phase transition (GO:1902751)	6/17	0.2437245453868394	0.5315069893628382	0	0	1.3953001639477691	1.9697684086454907	MECP2;NPM1;CCNB1;RCC2;CDK1;PHOX2B
GO_Biological_Process_2018	regulation of telomere maintenance via telomere lengthening (GO:1904356)	6/17	0.2437245453868394	0.5312799466505944	0	0	1.3953001639477691	1.9697684086454907	RTEL1;PARP1;TNKS;ERCC4;HNRNPA2B1;POT1
GO_Biological_Process_2018	N-terminal protein amino acid modification (GO:0031365)	6/17	0.2437245453868394	0.5310530978262347	0	0	1.3953001639477691	1.9697684086454907	NAA50;METAP1D;NAA40;NAA10;NAA35;NAA15
GO_Biological_Process_2018	calcium ion transmembrane transport (GO:0070588)	25/86	0.24403953233773865	0.5315124769609391	0	0	1.1492297861972909	1.620902477549544	MCUR1;STOML2;PHB;PKD2;ATP2C1;MAIP1;PHB2;RYR3;SLC8A1;PMPCA;TRPM7;CACNA2D1;TRPV2;ATP2B4;ANO6;TRPC4AP;TMCO1;LETM1;FKBP1A;AFG3L2;CACNB3;GPRIN1;YME1L1;MICU2;GAS6
GO_Biological_Process_2018	negative regulation of sequestering of calcium ion (GO:0051283)	8/24	0.2444071742038989	0.5320860964003822	0	0	1.3177834881728931	1.8566511138728632	RYR1;ERO1A;CCL21;ITPR1;PKD2;FGF2;RYR3;CHERP
GO_Biological_Process_2018	positive regulation of vascular endothelial growth factor production (GO:0010575)	8/24	0.2444071742038989	0.5318591940138575	0	0	1.3177834881728931	1.8566511138728632	C3;C5;EIF2AK3;ARNT;CYP1B1;HPSE;PTGS2;IL6ST
GO_Biological_Process_2018	regulation of cardiac muscle cell action potential (GO:0098901)	8/24	0.2444071742038989	0.5316324850650025	0	0	1.3177834881728931	1.8566511138728632	CAMK2D;CAV3;CAV1;SLMAP;RANGRF;FLNA;ANK2;DSG2
GO_Biological_Process_2018	cytoplasmic pattern recognition receptor signaling pathway (GO:0002753)	8/24	0.2444071742038989	0.5314059693065598	0	0	1.3177834881728931	1.8566511138728632	CYLD;CASP8;RIPK2;UBE2N;TAB2;TAB1;IKBKG;MAP3K7
GO_Biological_Process_2018	positive regulation of immune effector process (GO:0002699)	8/24	0.2444071742038989	0.5311796464916934	0	0	1.3177834881728931	1.8566511138728632	ANKRD17;HLA-DMB;RPS19;MYO18A;PHB;LBP;PUM1;PUM2
GO_Biological_Process_2018	cellular response to interferon-gamma (GO:0071346)	33/116	0.2464384184741432	0.5353662194438282	0	0	1.1246600459406588	1.5752473785666763	CCL14;CAMK2B;SP100;CAMK2D;CAMK2A;EPRS;IFI30;SYNCRIP;TRIM25;NCAM1;CD58;JAK2;FCGR1A;TRIM21;GBP1;CAMK2G;JAK1;CCL21;DAPK1;STAT1;WNT5A;RPL13A;MID1;PML;HLA-E;HCK;OAS2;IRF1;OAS3;IRF7;IRF5;GAPDH;CD44
GO_Biological_Process_2018	regulation of ion transmembrane transporter activity (GO:0032412)	13/42	0.247468871839198	0.5373760225512457	0	0	1.2236560961605436	1.7087996101231806	YWHAE;AHCYL1;CAV3;FHL1;STK39;ANK2;WNK2;NEDD4;PPIF;RANGRF;GPD1L;UTRN;YWHAH
GO_Biological_Process_2018	negative regulation of neuron differentiation (GO:0045665)	19/64	0.2487214248681616	0.5398661978316583	0	0	1.1736509191539828	1.6330434562434872	KANK1;NGFR;MBD4;HDAC2;PTPRS;SEMA3A;STMN2;LPAR1;CIB1;EIF2AK4;ADCY6;BAG5;ID1;PTPN9;DENND5A;APOE;CNTN4;CALR;FKBP4
GO_Biological_Process_2018	adherens junction assembly (GO:0034333)	3/7	0.2497146838737163	0.5417916801902951	0	0	1.694293056222291	2.3507236506875078	ZNF703;PIP5K1C;VCL
GO_Biological_Process_2018	protein localization to basolateral plasma membrane (GO:1903361)	3/7	0.2497146838737163	0.5415614244826069	0	0	1.694293056222291	2.3507236506875078	CAV1;LIN7A;LIN7C
GO_Biological_Process_2018	regulation of cyclic-nucleotide phosphodiesterase activity (GO:0051342)	3/7	0.2497146838737163	0.5413313644042371	0	0	1.694293056222291	2.3507236506875078	EGLN1;MAPK7;RACK1
GO_Biological_Process_2018	regulation of myosin-light-chain-phosphatase activity (GO:0035507)	3/7	0.2497146838737163	0.5411014997059763	0	0	1.694293056222291	2.3507236506875078	PPP1R12A;ROCK1;ROCK2
GO_Biological_Process_2018	ornithine transport (GO:0015822)	3/7	0.2497146838737163	0.5408718301390383	0	0	1.694293056222291	2.3507236506875078	SLC25A20;SLC7A1;SLC7A2
GO_Biological_Process_2018	positive regulation of protein kinase C signaling (GO:0090037)	3/7	0.2497146838737163	0.540642355455059	0	0	1.694293056222291	2.3507236506875078	WNT11;WNT5A;VEGFA
GO_Biological_Process_2018	cytoplasmic sequestering of NF-kappaB (GO:0007253)	3/7	0.2497146838737163	0.5404130754060958	0	0	1.694293056222291	2.3507236506875078	NFKBIA;G3BP2;CCDC22
GO_Biological_Process_2018	death-inducing signaling complex assembly (GO:0071550)	3/7	0.2497146838737163	0.5401839897446266	0	0	1.694293056222291	2.3507236506875078	CASP8;TRADD;FADD
GO_Biological_Process_2018	release of sequestered calcium ion into cytosol by endoplasmic reticulum (GO:1903514)	3/7	0.2497146838737163	0.5399550982235484	0	0	1.694293056222291	2.3507236506875078	RYR1;NOL3;TRDN
GO_Biological_Process_2018	cellular response to sterol depletion (GO:0071501)	3/7	0.2497146838737163	0.5397264005961769	0	0	1.694293056222291	2.3507236506875078	ERLIN1;ARHGEF10L;ERLIN2
GO_Biological_Process_2018	protein import into mitochondrial inner membrane (GO:0045039)	3/7	0.2497146838737163	0.5394978966162465	0	0	1.694293056222291	2.3507236506875078	AGK;TIMM9;TIMM13
GO_Biological_Process_2018	molybdopterin cofactor metabolic process (GO:0043545)	3/7	0.2497146838737163	0.5392695860379071	0	0	1.694293056222291	2.3507236506875078	MOCS2;MOCS3;GPHN
GO_Biological_Process_2018	central nervous system neuron axonogenesis (GO:0021955)	3/7	0.2497146838737163	0.5390414686157251	0	0	1.694293056222291	2.3507236506875078	SLIT2;PHOX2B;ARHGAP35
GO_Biological_Process_2018	box C/D snoRNP assembly (GO:0000492)	3/7	0.2497146838737163	0.5388135441046825	0	0	1.694293056222291	2.3507236506875078	ZNHIT6;RUVBL2;RUVBL1
GO_Biological_Process_2018	heme catabolic process (GO:0042167)	3/7	0.2497146838737163	0.538585812260175	0	0	1.694293056222291	2.3507236506875078	AMBP;BLVRB;BLVRA
GO_Biological_Process_2018	chromatin-mediated maintenance of transcription (GO:0048096)	3/7	0.2497146838737163	0.5383582728380119	0	0	1.694293056222291	2.3507236506875078	SMARCD1;CHEK1;PADI2
GO_Biological_Process_2018	adenine nucleotide transport (GO:0051503)	3/7	0.2497146838737163	0.5381309255944148	0	0	1.694293056222291	2.3507236506875078	SLC35B2;SLC25A4;SLC25A24
GO_Biological_Process_2018	porphyrin-containing compound catabolic process (GO:0006787)	3/7	0.2497146838737163	0.5379037702860171	0	0	1.694293056222291	2.3507236506875078	AMBP;BLVRB;BLVRA
GO_Biological_Process_2018	regulation of histone H3-K9 acetylation (GO:2000615)	3/7	0.2497146838737163	0.5376768066698625	0	0	1.694293056222291	2.3507236506875078	ZNF451;SMARCB1;CHEK1
GO_Biological_Process_2018	attachment of GPI anchor to protein (GO:0016255)	3/7	0.2497146838737163	0.5374500345034053	0	0	1.694293056222291	2.3507236506875078	PIGS;PIGU;PGAP1
GO_Biological_Process_2018	cellular response to hydroxyurea (GO:0072711)	3/7	0.2497146838737163	0.5372234535445085	0	0	1.694293056222291	2.3507236506875078	BLM;FMR1;TIMELESS
GO_Biological_Process_2018	cellular lipid biosynthetic process (GO:0097384)	3/7	0.2497146838737163	0.5369970635514429	0	0	1.694293056222291	2.3507236506875078	ERG28;DHRS7B;ACAT1
GO_Biological_Process_2018	modification by symbiont of host morphology or physiology (GO:0044003)	3/7	0.2497146838737163	0.5367708642828871	0	0	1.694293056222291	2.3507236506875078	RRAGA;CD209;DAG1
GO_Biological_Process_2018	negative regulation of membrane protein ectodomain proteolysis (GO:0051045)	3/7	0.2497146838737163	0.5365448554979261	0	0	1.694293056222291	2.3507236506875078	ROCK1;TIMP2;TIMP3
GO_Biological_Process_2018	peptidyl-lysine deacetylation (GO:0034983)	3/7	0.2497146838737163	0.5363190369560498	0	0	1.694293056222291	2.3507236506875078	HDAC4;HDAC6;SIRT2
GO_Biological_Process_2018	negative regulation of macrophage activation (GO:0043031)	3/7	0.2497146838737163	0.5360934084171536	0	0	1.694293056222291	2.3507236506875078	BPI;FCGR2B;LDLR
GO_Biological_Process_2018	regulation by virus of viral protein levels in host cell (GO:0046719)	3/7	0.2497146838737163	0.5358679696415366	0	0	1.694293056222291	2.3507236506875078	STAU1;TBC1D20;STAT1
GO_Biological_Process_2018	positive regulation of RIG-I signaling pathway (GO:1900246)	3/7	0.2497146838737163	0.5356427203899009	0	0	1.694293056222291	2.3507236506875078	ANKRD17;PUM1;PUM2
GO_Biological_Process_2018	negative regulation of receptor internalization (GO:0002091)	3/7	0.2497146838737163	0.5354176604233505	0	0	1.694293056222291	2.3507236506875078	SDCBP;MTMR2;DLG4
GO_Biological_Process_2018	positive regulation of neuroblast proliferation (GO:0002052)	3/7	0.2497146838737163	0.5351927895033911	0	0	1.694293056222291	2.3507236506875078	FZD3;SMARCD3;VEGFA
GO_Biological_Process_2018	purine ribonucleotide transport (GO:0015868)	3/7	0.2497146838737163	0.5349681073919287	0	0	1.694293056222291	2.3507236506875078	SLC35B2;SLC25A4;SLC25A24
GO_Biological_Process_2018	activation of signaling protein activity involved in unfolded protein response (GO:0006987)	3/7	0.2497146838737163	0.534743613851269	0	0	1.694293056222291	2.3507236506875078	DAB2IP;BAX;PARP16
