Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
cAMP signaling pathway,0.4189192189014375,1.2777559394690376,0.06129032258064516,0.37889090861964236,212,98,RRAS;GNAI1;ROCK2;PPP1CA;GNAI3;RAP1A;ATP2B3;GNAI2;ROCK1;PPP1CC;PPP1R12A;ADCY6;GNAS;ATP2B4;RAP1B;CAMK2G;PIK3R1;MAPK3;RRAS2;RAC3;MAPK9;CAMK2D;CAMK2B;ATP2B1;MYL9;MAPK8;ATP2B2;PLD2;NPY;CAMK2A;ADCY5;EDNRA;NFATC1;SLC9A1;PDE4D;PDE3A;PRKACB;MAPK1;PLD1;NFKB1;AKT3;NFKBIA;EP300;BAD;PAK1;LIPE;RAC1;PPP1CB;PIK3CD;ADCY3;AKT2;RELA;PRKACA;RAC2;ACOX3;CALML5;RAF1;PIK3CB;PPP1R1B;MAP2K1;ABCC4;ATP1A1;MAP2K2;RAPGEF4;AKT1;SST;CREBBP;PIK3R2;CALML3;CACNA1S;CALM2;PDE4C;ARAP3;CACNA1F;VAV3;BRAF;ADCY7;CAMK4;ATP1B1;PIK3CA;PDE4B;ATP2A2;JUN;ACOX1;ATP1A3;VAV2;RYR2;CREB1;AFDN;RHOA;ATP1B3;PRKACG;RAPGEF3;ATP1A2;VAV1;NPR1;TIAM1;SOX9,RRAS;GNAI1;ROCK2;PPP1CA;GNAI3;RAP1A;ATP2B3;GNAI2;ROCK1;PPP1CC;PPP1R12A;ADCY6;GNAS;ATP2B4;RAP1B;CAMK2G;PIK3R1;MAPK3;RRAS2;RAC3;MAPK9;CAMK2D;CAMK2B;ATP2B1;MYL9;MAPK8;ATP2B2;PLD2;NPY;CAMK2A;ADCY5;EDNRA;NFATC1;SLC9A1;PDE4D;PDE3A;PRKACB;MAPK1;PLD1;NFKB1;AKT3;NFKBIA;EP300;BAD;PAK1;LIPE;RAC1;PPP1CB;PIK3CD;ADCY3;AKT2;RELA;PRKACA;RAC2;ACOX3;CALML5;RAF1;PIK3CB
Necroptosis,0.42211901582745376,1.2748319804065524,0.05806451612903226,0.38172121794460034,162,102,HSP90AB1;HSP90AA1;IL33;STAT5B;STAT5A;PARP1;CASP8;TRADD;JAK1;CHMP4B;PYGM;SLC25A5;EIF2AK2;CAMK2G;AIFM1;STAT6;PPIA;SLC25A6;MAPK9;CAMK2D;PYGB;CAMK2B;PPID;MAPK8;VDAC2;STAT1;CAMK2A;CAPN2;CHMP6;BCL2;ALOX15;STAT2;VDAC1;PYGL;CYLD;VDAC3;TRPM7;TRAF2;SLC25A4;RBCK1;DNM1L;RNF31;BAX;VPS4A;CHMP5;MLKL;FADD;JMJD7-PLA2G4B;HIST1H2AA;PLA2G4A;TRAF5;HMGB1;HIST2H2AB;CHMP1A;CHMP1B;CHMP4A;H2AFX;IFNGR1;HIST2H2AA3;JAK2;GLUL;GLUD1;CAPN1;PGAM5;HIST1H2AB;XIAP;CYBB;H2AFZ;H2AFY2;RIPK3;CHMP7;BID;H2AFY;CHMP2A;TNFSF10;STAT3;JAK3;CHMP2B;BIRC2;FTH1;CASP1;SMPD1;ZBP1;TLR3;RIPK1;FAF1;VPS4B;PYCARD;TNFAIP3;STAT4;GLUD2;TNFRSF1A;FTL;FAS;PARP4;CHMP3;CHMP4C;TYK2;SHARPIN;IRF9;PARP2;SQSTM1,HSP90AB1;HSP90AA1;IL33;STAT5B;STAT5A;PARP1;CASP8;TRADD;JAK1;CHMP4B;PYGM;SLC25A5;EIF2AK2;CAMK2G;AIFM1;STAT6;PPIA;SLC25A6;MAPK9;CAMK2D;PYGB;CAMK2B;PPID;MAPK8;VDAC2;STAT1;CAMK2A;CAPN2;CHMP6;BCL2;ALOX15;STAT2;VDAC1;PYGL
Glutathione metabolism,0.43974820387484403,1.2601185233917487,0.09385113268608414,0.39187137073530565,56,47,GGT5;GPX3;GCLC;GSTM3;GSTM2;GSTM5;TXNDC12;GPX1;HPGDS;GSTM4;GGCT;GSTT1;GSTM1;GSTA4;SMS;GSTK1;IDH2;GCLM;LAP3;RRM1;GSS;RRM2;GSTP1;IDH1;GGT1;ANPEP;RRM2B;GSTO1;MGST3;GPX8;GPX4;MGST1;GSTA1;GGT6;G6PD;CHAC2;GPX2;PGD;GSTA3;OPLAH;MGST2;GPX7;GSTT2;GSTT2B;GGT7;GSR;SRM,GGT5;GPX3;GCLC;GSTM3;GSTM2;GSTM5;TXNDC12;GPX1;HPGDS;GSTM4;GGCT;GSTT1;GSTM1;GSTA4;SMS;GSTK1;IDH2;GCLM;LAP3;RRM1;GSS;RRM2
Ribosome biogenesis in eukaryotes,0.4238764744826251,1.2612205715284335,0.13225806451612904,0.3929057284890427,101,70,XPO1;RAN;FBL;XRN2;RPP40;NOP56;NHP2;IMP3;BMS1;DKC1;PWP2;SBDS;RBM28;HEATR1;NOP58;GTPBP4;GNL2;NAT10;RPP30;WDR3;LSG1;MPHOSPH10;POP7;CSNK2B;UTP6;EIF6;RCL1;GNL3L;WDR43;TCOF1;SPATA5;UTP18;REXO2;WDR36;UTP4;UTP15;RRP7A;RPP38;GAR1;NXF1;EMG1;WDR75;GNL3;AK6;NOP10;UTP14A;POP4;NVL;XRN1;SNU13;TBL3;CSNK2A2;RIOK1;IMP4;NMD3;FCF1;NXT1;EFL1;NOB1;MDN1;CSNK2A1;RIOK2;RPP25L;DROSHA;NXF2B;RPP25;NOL6;NXT2;POP1;CSNK2A3,XPO1;RAN;FBL;XRN2;RPP40;NOP56;NHP2;IMP3;BMS1;DKC1;PWP2;SBDS;RBM28;HEATR1;NOP58;GTPBP4;GNL2;NAT10;RPP30;WDR3;LSG1;MPHOSPH10;POP7;CSNK2B;UTP6;EIF6;RCL1;GNL3L;WDR43;TCOF1;SPATA5;UTP18;REXO2;WDR36;UTP4
Systemic lupus erythematosus,0.43743086100972006,1.2581282631512116,0.20388349514563106,0.3931261354284012,133,59,CTSG;C7;SSB;C3;C8A;C5;C8G;C4A;C4B;C8B;C2;C6;C1S;C9;HIST2H4B;C1R;ELANE;SNRPB;C1QB;TRIM21;C1QC;C1QA;HLA-DMB;HIST3H2BB;HIST3H3;HIST1H2BD;HIST2H2BF;HIST1H2BK;SNRPD3;HLA-DRA;ACTN1;HIST1H3A;HIST2H3A;FCGR3B;HIST1H2AA;H3F3A;FCGR1A;HIST2H2AB;HIST1H4G;H2AFX;HIST2H2AA3;HIST1H2AB;FCGR2A;H2AFZ;FCGR3A;HLA-DQA1;H2AFY2;HLA-DRB5;HLA-DPA1;H2AFY;ACTN4;SNRPD1;HLA-DPB1;HLA-DRB1;HLA-DRB4;HLA-DMA;HLA-DRB3;HLA-DQB1;CD40,CTSG;C7;SSB;C3;C8A;C5;C8G;C4A;C4B;C8B;C2;C6;C1S;C9;HIST2H4B;C1R;ELANE;SNRPB;C1QB
Calcium signaling pathway,0.4201744781237106,1.2625970642056512,0.0935483870967742,0.3935186176476886,188,88,PDGFRB;PDGFRA;MYLK;EGFR;GNAQ;ITPR1;GNA11;PLCD1;STIM1;ATP2B3;PLCB3;NOS3;MYLK2;GNAS;ATP2B4;SLC25A5;CAMK2G;SLC25A6;CAMK2D;CAMK2B;ATP2B1;SLC8A1;VDAC2;ATP2B2;GNAL;CAMK2A;PLCB4;PPIF;EDNRA;PPP3CB;VDAC1;PRKCB;STIM2;CAMK1;PPP3CC;PRKACB;VDAC3;P2RX7;PDE1C;PHKA2;PLCB1;SLC25A4;ITPKC;PLCG1;ITPKB;ADCY3;PRKACA;TNNC1;CALML5;TNNC2;PHKG1;PHKA1;MCU;PHKB;PLCG2;CAMK1D;PRKCA;PTK2B;RYR3;CALML3;CACNA1S;RYR1;PLCB2;CALM2;ERBB4;CACNA1F;PHKG2;PPP3CA;TPCN1;ATP2A3;ERBB3;CXCR4;ADCY7;ITPR3;CAMK4;P2RX4;ATP2A1;ITPR2;ATP2A2;PLCD4;RYR2;CD38;PRKACG;PDE1A;SPHK2;PLCD3;ERBB2;PPP3R1,PDGFRB;PDGFRA;MYLK;EGFR;GNAQ;ITPR1;GNA11;PLCD1;STIM1;ATP2B3;PLCB3;NOS3;MYLK2;GNAS;ATP2B4;SLC25A5;CAMK2G;SLC25A6;CAMK2D;CAMK2B;ATP2B1;SLC8A1;VDAC2;ATP2B2;GNAL;CAMK2A;PLCB4;PPIF;EDNRA;PPP3CB;VDAC1;PRKCB;STIM2;CAMK1;PPP3CC;PRKACB;VDAC3;P2RX7;PDE1C;PHKA2;PLCB1;SLC25A4;ITPKC
Toxoplasmosis,0.4171550122773723,1.2513661868387274,0.06774193548387097,0.40245196851838827,113,86,LAMB2;LAMC1;LAMA5;LAMA2;LAMA4;GNAI1;ITGA6;CASP3;ITGB1;GNAI3;GNAI2;CASP8;MAPK11;JAK1;HSPA8;GNAO1;MAPK3;MAPK9;LAMB1;MAPK8;STAT1;BCL2L1;MAPK14;PPIF;BCL2;MAPK12;TAB1;IKBKG;MAPK1;NFKB1;AKT3;NFKBIA;BAD;MAP3K7;HLA-DMB;LDLR;HSPA2;AKT2;LAMA3;RELA;MAPK13;HLA-DRA;TAB2;TGFB2;CASP9;PDPK1;LAMC3;IRAK4;AKT1;TGFB1;HSPA6;IFNGR1;PIK3CG;JAK2;CYCS;XIAP;HSPA1L;HLA-DQA1;HSPA1A;MYD88;HLA-DRB5;HLA-DPA1;CHUK;IKBKB;MAP2K3;IRAK1;STAT3;TLR2;HLA-DPB1;HLA-DRB1;LAMA1;BIRC2;MAP2K6;LAMB3;NFKBIB;ALOX5;HLA-DRB4;TGFB3;LAMC2;HLA-DMA;TRAF6;HLA-DRB3;HLA-DQB1;TNFRSF1A;CD40;TYK2,LAMB2;LAMC1;LAMA5;LAMA2;LAMA4;GNAI1;ITGA6;CASP3;ITGB1;GNAI3;GNAI2;CASP8;MAPK11;JAK1;HSPA8;GNAO1;MAPK3;MAPK9;LAMB1;MAPK8;STAT1;BCL2L1;MAPK14;PPIF;BCL2;MAPK12;TAB1;IKBKG;MAPK1;NFKB1;AKT3;NFKBIA;BAD;MAP3K7;HLA-DMB;LDLR;HSPA2;AKT2;LAMA3;RELA;MAPK13
Ras signaling pathway,0.40216375518079167,1.2518550436080014,0.03225806451612903,0.40528919242545774,232,140,GNG11;RRAS;PDGFRB;GNG12;PDGFRA;PLA2G2A;EGFR;GNB3;RASA4;RASA4B;MRAS;GNG7;RAP1A;FGF2;ABL1;GNG2;GNB1;CSF1R;RAP1B;PIK3R1;MAPK3;GNB2;RRAS2;RAC3;MAPK9;EFNA5;PTPN11;RASGRP2;MAPK8;NGFR;PLD2;PAK2;BCL2L1;SHC1;RASA3;RIN1;GNB4;RALB;KIT;ARF6;GNG5;GAB1;PRKCB;VEGFA;IKBKG;PRKACB;MAPK1;PLD1;RGL2;NFKB1;EXOC2;AKT3;RASAL3;BAD;PAK1;RAC1;PLCG1;ABL2;PIK3CD;RASA2;NRAS;AKT2;RELA;PRKACA;INSR;HGF;RAB5B;GNG4;RAC2;FGFR1;CALML5;RAF1;PIK3CB;FGFR2;GRB2;MAP2K1;NF1;JMJD7-PLA2G4B;PLA2G16;PLA2G4A;MAP2K2;PLCG2;PRKCA;RALBP1;FGFR3;FLT1;ELK1;AKT1;PIK3R2;CALML3;FGF17;CALM2;SOS1;CSF1;RGL1;CDC42;PLA2G6;KSR1;IGF2;REL;CHUK;IKBKB;ZAP70;TBK1;PIK3CA;FOXO4;RASAL1;RASAL2;GNB5;RASSF5;MET;KRAS;RALA;SYNGAP1;PLA2G12A;RASA1;RASGRF2;AFDN;ETS1;RHOA;EFNA1;HRAS;PRKACG;PDGFC;PAK4;RAB5C;RAB5A;IGF1;ANGPT2;SHOC2;GNG10;SOS2;EPHA2;FGF20;IGF1R;STK4;FGF4;BRAP;TIAM1;GAB2,GNG11;RRAS;PDGFRB;GNG12;PDGFRA;PLA2G2A;EGFR;GNB3;RASA4;RASA4B;MRAS;GNG7;RAP1A;FGF2;ABL1;GNG2;GNB1;CSF1R;RAP1B;PIK3R1;MAPK3;GNB2;RRAS2;RAC3;MAPK9;EFNA5;PTPN11;RASGRP2;MAPK8;NGFR;PLD2;PAK2;BCL2L1;SHC1;RASA3;RIN1;GNB4;RALB;KIT;ARF6;GNG5;GAB1;PRKCB;VEGFA;IKBKG;PRKACB;MAPK1;PLD1;RGL2;NFKB1;EXOC2;AKT3;RASAL3;BAD;PAK1;RAC1;PLCG1;ABL2;PIK3CD;RASA2;NRAS;AKT2;RELA;PRKACA;INSR;HGF;RAB5B;GNG4;RAC2;FGFR1;CALML5
Legionellosis,0.4383474129539191,1.24111496455611,0.14516129032258066,0.4151351209891347,55,42,EEF1G;EEF1A1;HSPD1;EEF1A2;C3;CASP3;CASP8;HSPA8;ARF1;SEC22B;RAB1A;RAB1B;ITGAM;CD14;NFKB1;NFKBIA;HSPA2;RELA;HSF1;CR1;BCL2L13;NLRC4;CASP9;CASP7;IL18;NAIP;HSPA6;CYCS;HSPA1L;HSPA1A;MYD88;ITGB2;TLR2;BNIP3;CASP1;NFKB2;SAR1B;PYCARD;VCP;SAR1A;APAF1;HBS1L,EEF1G;EEF1A1;HSPD1;EEF1A2;C3;CASP3;CASP8;HSPA8;ARF1;SEC22B;RAB1A
Adipocytokine signaling pathway,0.436150439943866,1.2426314630345576,0.1064516129032258,0.4152663050123258,69,49,ADIPOQ;TRADD;PRKAG2;CAMKK2;MAPK9;ACSL1;PTPN11;IRS1;MAPK8;ACSL5;NPY;ACACB;CD36;IKBKG;SLC2A4;MTOR;NFKB1;RXRB;AKT3;NFKBIA;TRAF2;PRKAB1;ACSL6;STK11;AKT2;RELA;PRKAA1;AKT1;CPT1A;JAK2;ACSL4;PRKAA2;SLC2A1;CHUK;IKBKB;NFKBIE;STAT3;ACSL3;RXRA;PRKAG1;NFKBIB;PRKAB2;CPT1B;IRS2;PRKCQ;G6PC3;TNFRSF1A;PCK1;PCK2,ADIPOQ;TRADD;PRKAG2;CAMKK2;MAPK9;ACSL1;PTPN11;IRS1;MAPK8;ACSL5;NPY;ACACB;CD36;IKBKG;SLC2A4;MTOR;NFKB1;RXRB;AKT3;NFKBIA;TRAF2;PRKAB1;ACSL6;STK11;AKT2;RELA
Axon guidance,0.3949308271543553,1.2286947531419532,0.07419354838709677,0.4153105796201529,181,124,RRAS;NRP1;ILK;GNAI1;CXCL12;CFL1;ROCK2;ITGB1;GNAI3;PRKCZ;GNAI2;ROCK1;LIMK2;DPYSL2;ABL1;CAMK2G;PIK3R1;MAPK3;NFATC4;RAC3;CAMK2D;SRC;EFNA5;CAMK2B;NTN1;PTPN11;MYL9;ARHGEF12;FES;PAK2;SLIT2;WNT4;CAMK2A;PPP3CB;FYN;MYL12B;MYL12A;SEMA3C;PPP3CC;EFNB1;MAPK1;ABLIM1;NFATC2;PAK1;RAC1;PLXNB1;PLCG1;PARD6B;PIK3CD;SSH3;SEMA4C;SEMA3G;PLXNA1;NRAS;SSH1;BMPR2;WNT5A;MYL5;RGS3;RAC2;PLXNC1;RAF1;PIK3CB;FZD3;NGEF;SEMA3F;SEMA3A;NTN4;DPYSL5;SEMA3B;ENAH;SEMA4B;SLIT3;SRGAP1;CFL2;PLCG2;PRKCA;GSK3B;PIK3R2;PLXNA2;NCK2;NFATC3;PLXNA3;ABLIM2;PPP3CA;CDC42;PLXNA4;CXCR4;SRGAP2;EPHB2;EPHA1;PLXNB2;SRGAP3;PIK3CA;SEMA7A;ROBO2;MET;KRAS;ROBO1;RASA1;PARD3;RHOA;EFNA1;HRAS;PAK4;EPHA7;CDK5;LIMK1;PDK1;EPHB4;L1CAM;SEMA4A;SEMA4D;BMP7;UNC5B;EPHA2;EPHA4;NCK1;EPHB1;NEO1;EFNB2;EPHB3;PTK2;PPP3R1,RRAS;NRP1;ILK;GNAI1;CXCL12;CFL1;ROCK2;ITGB1;GNAI3;PRKCZ;GNAI2;ROCK1;LIMK2;DPYSL2;ABL1;CAMK2G;PIK3R1;MAPK3;NFATC4;RAC3;CAMK2D;SRC;EFNA5;CAMK2B;NTN1;PTPN11;MYL9;ARHGEF12;FES;PAK2;SLIT2;WNT4;CAMK2A;PPP3CB;FYN;MYL12B;MYL12A;SEMA3C;PPP3CC;EFNB1;MAPK1;ABLIM1;NFATC2;PAK1;RAC1;PLXNB1;PLCG1;PARD6B;PIK3CD;SSH3;SEMA4C;SEMA3G;PLXNA1;NRAS;SSH1;BMPR2;WNT5A;MYL5;RGS3;RAC2;PLXNC1;RAF1;PIK3CB;FZD3;NGEF;SEMA3F;SEMA3A;NTN4;DPYSL5;SEMA3B;ENAH;SEMA4B;SLIT3;SRGAP1;CFL2;PLCG2
Antigen processing and presentation,0.418248615788797,1.2318941429531993,0.19607843137254902,0.4153659876088955,77,51,HSP90AB1;HSP90AA1;HSPA5;PSME3;CALR;HSPA8;PSME2;PSME1;HSPA4;PDIA3;NFYA;CANX;TAPBP;CTSB;HLA-DMB;HSPA2;HLA-E;IFI30;TAP2;CD74;HLA-DRA;HLA-G;CD4;HSPA6;CD8A;TAP1;CTSL;HLA-A;NFYC;HSPA1L;HLA-C;HLA-DQA1;HSPA1A;RFX5;HLA-DRB5;HLA-DPA1;LGMN;HLA-DPB1;HLA-DRB1;CTSS;HLA-B;CREB1;RFXAP;HLA-DRB4;HLA-F;B2M;NFYB;HLA-DMA;RFXANK;HLA-DRB3;HLA-DQB1,HSP90AB1;HSP90AA1;HSPA5;PSME3;CALR;HSPA8;PSME2;PSME1;HSPA4;PDIA3;NFYA;CANX;TAPBP
Leukocyte transendothelial migration,0.3962574765943021,1.2252633758806262,0.13548387096774195,0.4154979337515791,112,90,CDH5;PECAM1;GNAI1;CXCL12;JAM3;VCL;ROCK2;ITGB1;GNAI3;RAP1A;GNAI2;ROCK1;MAPK11;ESAM;RAP1B;PIK3R1;MYL10;MMP9;CD99;CTNNA1;PTPN11;MYL9;EZR;CTNNA2;ACTB;ACTG1;MAPK14;CLDN5;MAPK12;PRKCB;ITGAM;MYL12B;MYL12A;RAC1;PLCG1;CTNND1;PIK3CD;CLDN11;NCF2;CLDN3;ARHGAP35;PXN;OCLN;MAPK13;MYL5;F11R;RAC2;PIK3CB;MYL2;ACTN1;CLDN6;SIPA1;NCF1;RAPGEF4;PLCG2;THY1;PRKCA;PTK2B;MYLPF;PIK3R2;CLDN1;CYBA;CTNNB1;ARHGAP5;VAV3;CDC42;MMP2;CYBB;CLDN4;CLDN16;CXCR4;ACTN4;PIK3CA;CLDN7;ICAM1;ITGB2;ITGA4;MSN;NCF4;RASSF5;VAV2;AFDN;RHOA;VASP;VCAM1;RAPGEF3;BCAR1;ITGAL;VAV1;PTK2,CDH5;PECAM1;GNAI1;CXCL12;JAM3;VCL;ROCK2;ITGB1;GNAI3;RAP1A;GNAI2;ROCK1;MAPK11;ESAM;RAP1B;PIK3R1;MYL10;MMP9;CD99;CTNNA1;PTPN11;MYL9;EZR;CTNNA2;ACTB;ACTG1;MAPK14;CLDN5;MAPK12;PRKCB;ITGAM;MYL12B;MYL12A
IL-17 signaling pathway,0.42901507970099884,1.2363365950382528,0.08387096774193549,0.41560933350540014,93,55,HSP90AB1;HSP90AA1;SRSF1;CASP3;HSP90B1;CASP8;TRADD;MAPK11;ELAVL1;MAPK3;MMP9;MAPK9;MAPK8;MAPK14;MAPK12;MAPK7;LCN2;IKBKG;MAPK4;MAPK1;NFKB1;NFKBIA;TRAF2;S100A8;MAP3K7;S100A9;PTGS2;RELA;MAPK13;MAPK6;TAB2;USP25;IL17RA;FADD;TRAF5;TRAF3IP2;S100A7;GSK3B;ANAPC5;TAB3;CHUK;IKBKB;MUC5B;TBK1;TRAF3;JUN;TRAF4;CXCL10;JUND;CEBPB;TRAF6;TNFAIP3;MMP1;CCL20;IKBKE,HSP90AB1;HSP90AA1;SRSF1;CASP3;HSP90B1;CASP8;TRADD;MAPK11;ELAVL1;MAPK3;MMP9;MAPK9;MAPK8;MAPK14;MAPK12;MAPK7;LCN2;IKBKG;MAPK4;MAPK1;NFKB1;NFKBIA;TRAF2;S100A8;MAP3K7;S100A9;PTGS2;RELA;MAPK13;MAPK6
Rap1 signaling pathway,0.39468580081254345,1.2297770313261747,0.08064516129032258,0.4162580562276513,206,137,RRAS;PDGFRB;TLN2;GNAI1;PDGFRA;EGFR;GNAQ;ITGB3;MRAS;ITGB1;TLN1;GNAI3;RAP1A;ITGA2B;PRKCZ;PLCB3;GNAI2;LPAR1;MAPK11;FGF2;GNAO1;PRKCI;ADCY6;GNAS;CSF1R;RAP1B;PIK3R1;MAPK3;RAC3;SRC;EFNA5;RASGRP2;NGFR;PLCB4;ACTB;ACTG1;MAPK14;ADCY5;MAPK12;RALB;KIT;RGS14;PRKCB;PRKD2;ITGAM;VEGFA;MAPK1;AKT3;PLCB1;RAC1;PLCG1;PARD6B;CTNND1;PIK3CD;ADCY3;NRAS;AKT2;MAGI1;PFN1;MAPK13;INSR;HGF;RAC2;FGFR1;CALML5;RAF1;PIK3CB;RAPGEF1;ID1;FGFR2;MAP2K1;SIPA1;MAP2K2;RAPGEF4;PRKCA;FGFR3;FLT1;AKT1;RAPGEF2;KRIT1;PIK3R2;RAPGEF6;CALML3;APBB1IP;FGF17;CTNNB1;PLCB2;CALM2;ARAP3;CSF1;CDC42;CDH1;BRAF;FARP2;DOCK4;ADCY7;CRK;SIPA1L2;MAP2K3;RAP1GAP;THBS1;PIK3CA;FYB1;ITGB2;PRKD1;RASSF5;MET;VAV2;MAP2K6;KRAS;RALA;AFDN;PARD3;SKAP1;RHOA;PFN2;EFNA1;HRAS;PDGFC;CRKL;VASP;MAGI3;SIPA1L1;LPAR2;IGF1;PRKD3;ANGPT2;RAPGEF3;BCAR1;ITGAL;EPHA2;FGF20;IGF1R;LCP2;SIPA1L3;FGF4;TIAM1,RRAS;PDGFRB;TLN2;GNAI1;PDGFRA;EGFR;GNAQ;ITGB3;MRAS;ITGB1;TLN1;GNAI3;RAP1A;ITGA2B;PRKCZ;PLCB3;GNAI2;LPAR1;MAPK11;FGF2;GNAO1;PRKCI;ADCY6;GNAS;CSF1R;RAP1B;PIK3R1;MAPK3;RAC3;SRC;EFNA5;RASGRP2;NGFR;PLCB4;ACTB;ACTG1;MAPK14;ADCY5;MAPK12;RALB;KIT;RGS14;PRKCB;PRKD2;ITGAM
Glyoxylate and dicarboxylate metabolism,0.455711547500541,1.2264227693473215,0.19543973941368079,0.41645780913065666,30,25,HYI;SHMT2;CAT;MDH2;ACSS2;PCCA;ACO1;MCEE;ACAT1;AMT;PCCB;PGP;GRHPR;GLUL;SHMT1;DLD;ACAT2;ACO2;AFMID;GLDC;MDH1;CS;GLYCTK;ACSS1;GCSH,HYI;SHMT2;CAT;MDH2;ACSS2;PCCA;ACO1;MCEE;ACAT1;AMT;PCCB
Cysteine and methionine metabolism,0.43214322026349794,1.2219973396501493,0.11935483870967742,0.4166528381474423,47,38,GCLC;AHCY;MDH2;MAT2A;AHCYL2;LDHAL6B;SMS;KYAT1;MPST;LDHC;MAT2B;ADI1;DNMT3A;GCLM;GSS;ENOPH1;DNMT1;MTR;LDHA;LDHB;BCAT1;AHCYL1;IL4I1;MAT1A;APIP;GOT1;CTH;BCAT2;SDSL;MDH1;KYAT3;MTAP;TST;SDS;GOT2;MRI1;CBS;SRM,GCLC;AHCY;MDH2;MAT2A;AHCYL2;LDHAL6B;SMS;KYAT1;MPST;LDHC;MAT2B;ADI1;DNMT3A;GCLM;GSS;ENOPH1;DNMT1;MTR
Human cytomegalovirus infection,0.39339723406956767,1.2319958033836915,0.04838709677419355,0.41879025034680645,225,157,GNG11;GNG12;GNAI1;PDGFRA;CXCL12;EGFR;GNB3;GNAQ;ITPR1;GNA11;ITGB3;CASP3;ROCK2;GNG7;GNAI3;PLCB3;GNAI2;CALR;CASP8;ROCK1;TRADD;GNA13;RHEB;MAPK11;JAK1;TSC1;GNAO1;ADCY6;GNAS;GNG2;GNB1;PIK3R1;MAPK3;NFATC4;GNB2;PDIA3;GNA12;RAC3;SRC;ARHGEF12;TAPBP;ARHGEF11;PLCB4;MAPK14;ADCY5;GNB4;MAPK12;PPP3CB;TSC2;NFATC1;GNG5;PRKCB;VEGFA;IKBKG;PPP3CC;PRKACB;MAPK1;MTOR;NFKB1;TMEM173;AKT3;NFATC2;NFKBIA;PLCB1;TRAF2;RAC1;PIK3CD;ADCY3;PTGS2;HLA-E;NRAS;AKT2;PXN;RELA;PRKACA;BAX;MAPK13;GNG4;RAC2;CALML5;TAP2;RAF1;PIK3CB;RPS6KB1;CASP9;HLA-G;GRB2;MAP2K1;FADD;MAP2K2;TRAF5;ATF2;CCL5;PRKCA;PTK2B;ELK1;AKT1;GSK3B;PIK3R2;CDKN1A;SP1;CALML3;RPS6KB2;NFATC3;CTNNB1;ARHGEF1;PLCB2;CALM2;SOS1;IRF3;CDK4;CYCS;PPP3CA;CDK6;TAP1;CDKN2A;HLA-A;HLA-C;EIF4EBP1;CXCR4;IL1R1;ADCY7;ITPR3;RB1;CHUK;IKBKB;CRK;TP53;BID;TBK1;PIK3CA;STAT3;ITPR2;HLA-B;GNB5;MAP2K6;KRAS;CREB1;RHOA;HLA-F;B2M;RIPK1;HRAS;PRKACG;CRKL;ATF6B;TNFRSF1A;BCAR1;BAK1;GNG10;FAS;AKAP13;SOS2;E2F3;ITGAV;PTK2;PPP3R1,GNG11;GNG12;GNAI1;PDGFRA;CXCL12;EGFR;GNB3;GNAQ;ITPR1;GNA11;ITGB3;CASP3;ROCK2;GNG7;GNAI3;PLCB3;GNAI2;CALR;CASP8;ROCK1;TRADD;GNA13;RHEB;MAPK11;JAK1;TSC1;GNAO1;ADCY6;GNAS;GNG2;GNB1;PIK3R1;MAPK3;NFATC4;GNB2;PDIA3;GNA12;RAC3;SRC;ARHGEF12;TAPBP;ARHGEF11;PLCB4;MAPK14;ADCY5;GNB4;MAPK12;PPP3CB;TSC2;NFATC1;GNG5;PRKCB;VEGFA;IKBKG;PPP3CC;PRKACB;MAPK1;MTOR;NFKB1;TMEM173;AKT3;NFATC2;NFKBIA;PLCB1;TRAF2;RAC1;PIK3CD;ADCY3;PTGS2;HLA-E;NRAS;AKT2;PXN;RELA;PRKACA;BAX;MAPK13
Pyruvate metabolism,0.44018953023346885,1.236578461195217,0.13592233009708737,0.41884208333901074,39,36,ME1;PKM;HAGH;ALDH1B1;ALDH2;MDH2;ALDH9A1;ACSS2;PKLR;LDHD;LDHAL6B;ACACB;ACAT1;LDHC;ACACA;LDHA;ALDH3A2;ME3;ALDH7A1;LDHB;PC;GRHPR;PDHB;GLO1;FH;DLD;ACAT2;ME2;MDH1;ACSS1;PDHA1;DLAT;PCK1;ACYP2;PCK2;ACYP1,ME1;PKM;HAGH;ALDH1B1;ALDH2;MDH2;ALDH9A1;ACSS2;PKLR;LDHD;LDHAL6B;ACACB;ACAT1;LDHC;ACACA;LDHA;ALDH3A2;ME3;ALDH7A1
