Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
Transport of small molecules,0.003051700910535588,2.2098245758962642,0.07507288629737609,0.7505289874193637,723,404,SLC25A32;UBA5;FAM210B;MED17;ZNF146;HLA-DRB4;TNRC18;TUSC3;NUAK2;NOMO1;PARN;INO80C;COG2;TXNL1;NMRAL1;CADM1;ATP1B1;USP1;TGIF1;STAG1;C14orf119;EHHADH;GOLGA2;PUS10;NIPSNAP3B;TUBB2A;FAM20C;ERGIC2;MAP3K8;PSMD2;AHDC1;NPRL3;TSNARE1;EEF2K;LIMD2;AKT1S1;CDK18;VPS4B;TMED5;KIAA0368;EXOSC7;VARS;RAB43;KRT16;RFXAP;PDXK;SHROOM2;MBNL3;MYL2;TM9SF1;ASCC3;SLC25A30;DENND1C;AGPAT5;C12orf29;MON2;MT-ND1;ELOA;PITPNA;SAP30L;TRMT10A;SUGT1;CCDC186;PDCD6IP;NSD3;MVB12A;VAV1;GTF2H3;LMF2;PLIN3;ZNF460;CENPC;TRIM14;CSNK1D;KMO;STAT3;DVL2;GON4L;RALA;ATL2;ZFYVE19;PRKRA;CASC3;AKAP7;CHTF18;ERCC2;BAK1;TTC27;ESYT1;ISCU;CHID1;CNOT6;PRR36;CCDC117;PAM;OAS1;UBA7;CPNE3;VASP;OPA3;ADAM10;NDUFA10;LZIC;MAP2K6;WDR76;MGAT2;CLSTN1;RPP25L;SPTLC3;RHOQ;TMEM189;NDUFA9;JPT2;EXOC6;ZNF799;CLCC1;NRF1;TBC1D22B;MFSD10;RAB5B;DBI;C16orf62;LAMTOR4;HERC2;H2AFX;UPK1B;MTHFS;MRPL11;GDPD1;DHRS7;CCDC12;RALYL;GRIPAP1;TUBB6;ACAT2;TANK;RBPJ;PTPRF;C2orf76;EIF2AK4;DNTTIP2;FYN;IQSEC2;TRIP4;SLC25A23;TRPT1;ACTR6;C1orf35;RMND5B;AKR7A3;SURF2;RAI2;RBM34;GPATCH1;MGST3;PBXIP1;SPOUT1;MRPL24;THAP11;ESCO2;FLYWCH2;PLXNA3;CHCHD1;SULT1C4;WWP2;CDR2L;PIH1D1;KDSR;DESI2;ING4;RPL31;ACBD7;NCAPH;MTERF3;ASAP3;NR3C2;PANK1;PVR;RFXANK;DHTKD1;PRKD2;EPS8L1;CD14;PISD;ATE1;ZNF791;MSLN;ZNF669;IFI44;HNRNPCL1;C11orf58;AKAP8;GTF2F1;STAT6;DDX47;EFNB1;GINS2;C6orf47;KDM4A;ZSCAN2;XAF1;USP15;FEN1;DCUN1D3;ZNF782;CD163;LXN;TANGO2;SCAF4;ZNF235;ERI1;DROSHA;TXNDC12;RWDD1;VPS51;HCFC1;SLC26A6;ZNF280C;MOSPD2;RBM47;NKRF;SYNCRIP;SNRPG;GUCY1B3;MARC2;CTCF;TIA1;IFT88;LRP6;CRTC1;NDUFA3;ABHD4;ABRAXAS1;ACP2;ADAMTSL4;AHNAK;AIMP1;ALDH3A1;ALG11;AMOTL1;ANG;AP1M2;ARMC6;ARMC9;ARNT2;ARPC1B;AZU1;BRI3;BTN3A2;BZW2;C11orf96;C1orf21;C2CD3;C2orf54;C4B;CACHD1;CAMK4;CARD11;CCDC28A;CDH13;CENPL;CEP128;CETP;CHCHD3;CHD3;CLCA4;CLDN3;CLIP2;CLPP;CNOT3;COL6A6;COQ10B;COX20;CRIM1;CRYZ;CTGF;CYLD;DCAF10;DNAH7;DNAJC7;DPP3;DUSP12;ECM2;EIF2B2;EOGT;EPYC;ERLEC1;ETNK1;FADS1;FAM107A;FAM118B;FGFR1;FOXO1;GBP3;GOLPH3L;GPAT3;HCCS;HDLBP;HMGCS1;HSD11B2;IDH1;IFRD2;IGFALS;IGFBP4;INHBC;INMT;INPPL1;ITPRIPL2;JAM3;LDLR;LDLRAP1;LGALS1;LILRB2;LIPE;MAOB;MAP3K20;MECR;MLF1;MLH1;MPV17L2;MUSTN1;MYO9A;NAT10;NBN;NFIA;NLRC4;NOL8;NPY;NRP2;NUP98;ODF2;ORC5;OTUD5;OXA1L;PA2G4;PARVG;PASK;PCDHB15;PCDHB9;PDCD11;PDGFRA;PEX12;PFN2;PGR;PHF2;PIGW;PITRM1;PKN1;PLA2G2A;PLEKHG1;PLPBP;POLE;POLR2F;POLR2I;PPP4R3B;PRAM1;PRG3;PRPF19;PTGES;PXN;RAB11FIP3;RAD23B;REN;RGL1;RPA3;RUNDC1;S100A12;S100P;SDSL;SEL1L3;SEPT9;SERPINB3;SLC25A40;SLC38A10;SNRPC;SNX12;SPATA5;SRSF6;SSR2;STBD1;SUB1;SUFU;SYNPO;TCF7;TDP2;TEC;TIMM29;TNRC6A;TPT1;TRDN;TRIM22;TRIP12;TTC17;UBE2E2;UBE2G1;VBP1;VRK3;WNT7A;YIPF3;ZCCHC11;ZFP64;ZFYVE26;ZNF33A;ZNF516,SLC25A32;UBA5;FAM210B;MED17;ZNF146;HLA-DRB4;TNRC18;TUSC3;NUAK2;NOMO1;PARN;INO80C;COG2;TXNL1;NMRAL1;CADM1;ATP1B1;USP1;TGIF1;STAG1;C14orf119;EHHADH;GOLGA2;PUS10;NIPSNAP3B;TUBB2A;FAM20C;ERGIC2;MAP3K8;PSMD2;AHDC1;NPRL3;TSNARE1;EEF2K;LIMD2;AKT1S1;CDK18;VPS4B;TMED5;KIAA0368;EXOSC7;VARS;RAB43;KRT16;RFXAP;PDXK;SHROOM2;MBNL3;MYL2;TM9SF1;ASCC3;SLC25A30;DENND1C;AGPAT5;C12orf29;MON2;MT-ND1;ELOA;PITPNA;SAP30L;TRMT10A;SUGT1;CCDC186;PDCD6IP;NSD3;MVB12A;VAV1;GTF2H3;LMF2;PLIN3;ZNF460;CENPC;TRIM14;CSNK1D;KMO;STAT3;DVL2;GON4L;RALA;ATL2;ZFYVE19;PRKRA;CASC3;AKAP7;CHTF18;ERCC2;BAK1;TTC27;ESYT1;ISCU;CHID1;CNOT6;PRR36;CCDC117;PAM;OAS1;UBA7;CPNE3;VASP;OPA3;ADAM10;NDUFA10;LZIC;MAP2K6;WDR76;MGAT2;CLSTN1;RPP25L;SPTLC3;RHOQ;TMEM189;NDUFA9;JPT2;EXOC6;ZNF799;CLCC1;NRF1;TBC1D22B;MFSD10;RAB5B;DBI;C16orf62;LAMTOR4;HERC2;H2AFX;UPK1B;MTHFS;MRPL11;GDPD1;DHRS7;CCDC12;RALYL;GRIPAP1;TUBB6;ACAT2;TANK;RBPJ;PTPRF;C2orf76;EIF2AK4;DNTTIP2;FYN;IQSEC2;TRIP4;SLC25A23;TRPT1;ACTR6;C1orf35;RMND5B;AKR7A3;SURF2;RAI2;RBM34;GPATCH1;MGST3;PBXIP1;SPOUT1;MRPL24;THAP11;ESCO2;FLYWCH2;PLXNA3;CHCHD1;SULT1C4;WWP2;CDR2L;PIH1D1;KDSR;DESI2;ING4;RPL31;ACBD7;NCAPH;MTERF3;ASAP3;NR3C2;PANK1;PVR;RFXANK;DHTKD1;PRKD2;EPS8L1;CD14;PISD;ATE1;ZNF791;MSLN;ZNF669
NOTCH1 Intracellular Domain Regulates Transcription,0.0007547085094874007,2.3091399444581673,0.10606060606060606,0.7507378997393345,48,34,ARFGEF2;GGA1;HARS2;KPNA1;PAPD5;RNF10;CNN2;MED12;SFRP4;DYNC1I2;CD19;KIAA1147;TMEM120B;PPP1R3G;TRAPPC2L;RUFY2;HNRNPCL1;CARD19;POM121;STON2;MAT2B;SULT1A1;ARHGAP45;C19orf12;CACHD1;CYLD;DCAF10;DET1;DNAJC7;FABP5;GALNS;INPP4A;MTMR3;PCGF6,ARFGEF2;GGA1;HARS2;KPNA1;PAPD5;RNF10;CNN2;MED12;SFRP4
Vpr-mediated induction of apoptosis by mitochondrial outer membrane permeabilization,0.0001985604236302528,2.276280991302823,0.43743743743743746,0.751082704162043,4,3,C1orf35;RMND5B;AKR7A3,C1orf35;RMND5B;AKR7A3
Regulation of TLR by endogenous ligand,0.0003889664054190963,2.301201653257685,0.16763485477178422,0.751242207334891,16,13,NAA15;MYO6;RALGPS2;ADAM10;PEX13;LGALS9C;RMND5A;LMO7;BRK1;IPO13;PPP1R12A;PPP1R3D;RCC2,NAA15;MYO6;RALGPS2;ADAM10;PEX13;LGALS9C;RMND5A;LMO7;BRK1
Organic anion transporters,0.0001315363068281455,2.2940686697813537,0.4672489082969432,0.7512987703831785,10,3,CD14;MSLN;ANG,CD14;MSLN;ANG
Glucagon signaling in metabolic regulation,0.0006993395730535597,2.2687961775335865,0.09850107066381156,0.7513495389065636,33,23,USP1;TGIF1;STAG1;C14orf119;EHHADH;ERGIC2;MAP3K8;PSMD2;ATL2;ZFYVE19;PRKRA;CHTF18;EFNB1;EOGT;FADS1;HCCS;INPPL1;LDLRAP1;PCDHB9;PEX12;PRG3;STBD1;TCF7,USP1;TGIF1;STAG1;C14orf119;EHHADH;ERGIC2;MAP3K8;PSMD2;ATL2;ZFYVE19;PRKRA;CHTF18
Activation of AKT2,-0.00025559593748741177,-4.258120736491988,0.0,0.7515816025443821,4,3,PTPN3;PUSL1;VWA1,PTPN3;PUSL1;VWA1
Anchoring fibril formation,0.00021956628953091512,2.2701809347216915,0.5219721329046088,0.7516959806742026,7,5,PARK7;MRPL49;DCUN1D3;ADA2;AMPH,PARK7;MRPL49;DCUN1D3;ADA2;AMPH
TP53 Regulates Transcription of Cell Death Genes,0.00046354201456276766,2.277337510241967,0.4020304568527919,0.7516960134489631,44,31,RABGGTA;FEZ2;RCC1L;SAR1B;UBE2J1;DYNC1H1;GOLGA7;GCAT;DDX19A;PPP1R3G;SNRPE;CCDC58;DST;RPS3;PEA15;FUBP1;ATP2A1;CASP6;CCDC86;COL28A1;COL6A1;COMMD3-BMI1;DAB2;FBLN5;GTF3C4;HMGCS1;HPSE;MCFD2;PSD3;SDCCAG3;SRP54,RABGGTA;FEZ2;RCC1L;SAR1B;UBE2J1;DYNC1H1;GOLGA7;GCAT;DDX19A;PPP1R3G;SNRPE;CCDC58;DST;RPS3;PEA15;FUBP1;ATP2A1;CASP6;CCDC86;COL28A1;COL6A1;COMMD3-BMI1;DAB2;FBLN5;GTF3C4;HMGCS1;HPSE
Activation of the pre-replicative complex,0.0006263450697437122,2.2949736756839996,0.38013371537726837,0.7520745601699903,33,25,SACS;SMG7;DIS3L2;LDB1;ENTPD3;CES3;GEMIN4;ENTPD4;GTF3C1;GNLY;STXBP3;YY1AP1;WDR92;ATP6V1B1;FLI1;HOOK1;IMPACT;KRT3;SF3B5;SVIL;TMCO1;TSSC4;WDR43;WNT4;ZNF622,SACS;SMG7;DIS3L2;LDB1;ENTPD3;CES3;GEMIN4;ENTPD4;GTF3C1;GNLY
Neurotransmitter release cycle,0.0003214062145193895,2.303777748377898,0.5838150289017341,0.7521787020089785,51,23,IFRD1;RERE;GORASP1;TMX1;HMCN1;MYH6;KPNA6;MTHFS;ZNF440;TANK;EPS8L1;LIG4;ACY3;CCNB2;BAG2;C17orf75;CD68;GBP1;GSTA4;PCMT1;PERP;PHC2;ZNF672,IFRD1;RERE;GORASP1;TMX1;HMCN1;MYH6
Platelet degranulation,0.002482391308665875,2.305419477957811,0.05952380952380952,0.7523511062194284,128,115,ERMP1;ACOX1;ADPGK;PLEKHG4B;WDR26;NT5C2;CEP131;PAXBP1;PROM1;TMPPE;KCTD18;CC2D1A;DHX29;TNFRSF11B;BLZF1;COASY;YPEL5;KAZN;CAPN1;NAV2;RAB8A;FBXW11;BICC1;INF2;ING2;ELOVL1;PDCD7;RBMX2;HOXC4;TLE3;KLC3;RALGPS2;PSMD4;E2F3;TRMT10A;AP2M1;VAV1;STAT3;NCDN;ALG2;CPNE3;SP3;BSPRY;UBXN1;NAGA;FGFR1OP;METTL9;PEX13;LGALS9C;RMND5A;MRPS23;GNPNAT1;TST;ACAT2;MSRB2;ERBB3;DCP2;IWS1;N6AMT1;CAPNS1;YIPF2;TWISTNB;MRPL13;PCM1;VRK2;USP25;HIST2H4B;TRPM4;METTL8;MRPL43;AKR7A2;NAPB;MBD4;ATP7B;PSMA5;MOB3C;ERCC6;TRIR;PHKG2;ADCY5;ALG10;ALOX15B;AMN1;CCM2;CTNNBL1;EHBP1L1;FARSA;FBXO7;GLB1;GPSM1;KIF21A;LMNB1;MMP15;NATD1;NBEAL2;NBN;NFXL1;NRP1;NUCB1;P4HB;PCSK5;PRKAR2B;PRPF31;RNASE4;RPL12;SAP130;SFN;SIRT1;SMARCA1;SSR3;XIRP1;YOD1;ZBP1;ZFR;ZMYM3,ERMP1;ACOX1;ADPGK;PLEKHG4B;WDR26;NT5C2;CEP131;PAXBP1;PROM1;TMPPE;KCTD18;CC2D1A;DHX29;TNFRSF11B;BLZF1;COASY;YPEL5;KAZN;CAPN1;NAV2;RAB8A;FBXW11;BICC1;INF2;ING2;ELOVL1;PDCD7;RBMX2;HOXC4;TLE3;KLC3;RALGPS2;PSMD4;E2F3;TRMT10A;AP2M1;VAV1;STAT3;NCDN;ALG2;CPNE3;SP3;BSPRY;UBXN1;NAGA;FGFR1OP;METTL9;PEX13;LGALS9C;RMND5A;MRPS23;GNPNAT1;TST;ACAT2;MSRB2;ERBB3;DCP2;IWS1;N6AMT1;CAPNS1;YIPF2;TWISTNB;MRPL13;PCM1;VRK2;USP25;HIST2H4B;TRPM4;METTL8;MRPL43;AKR7A2;NAPB;MBD4;ATP7B;PSMA5
"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways",0.0005947922966254343,2.27104652273379,0.36092396535129934,0.7524665841256423,55,42,GSPT2;TGS1;TAF7;NDUFS4;COG1;PLEKHF1;AGPS;SPCS3;ERAP1;HSD17B7;RCC1L;GGA3;SIPA1L3;TRMT13;MRPL27;FTO;TAPT1;RPS15;MGME1;FBXO44;MPHOSPH10;ARHGAP32;CCDC47;CCDC69;EHD3;FNDC1;GANAB;HPSE;IDH2;LRRN4CL;NF2;NOL9;NUMBL;PCSK5;PSD3;REPIN1;RNF181;RSL24D1;SGCD;SH3GL2;SLCO3A1;TSPAN15,GSPT2;TGS1;TAF7;NDUFS4;COG1;PLEKHF1;AGPS;SPCS3;ERAP1;HSD17B7;RCC1L;GGA3;SIPA1L3
G alpha (s) signalling events,0.0007102034470078741,2.301313339874289,0.36847290640394087,0.7526631126942597,575,40,USP1;TGIF1;STAG1;C14orf119;EHHADH;HOXD9;CBFA2T2;CALB2;POLR2B;AMMECR1;ATL2;ZFYVE19;PRKRA;CHTF18;ZNF382;DHRS2;CRELD2;EFNB1;ALDH1L2;C2CD2;EOGT;GFOD1;IFT172;LACC1;LILRB2;LRRC8C;NEK8;NT5C1A;OSTM1;PCDHB9;PEX12;PRG3;SELENOW;SLC3A2;STBD1;TCF7;TDRD3;TDRP;TMOD2;TTC30A,USP1;TGIF1;STAG1;C14orf119;EHHADH;HOXD9;CBFA2T2;CALB2;POLR2B;AMMECR1;ATL2;ZFYVE19;PRKRA;CHTF18;ZNF382;DHRS2
Defective F8 cleavage by thrombin,0.00013186137970505168,2.2049614102553154,0.5134575569358178,0.753008963949407,3,3,MTFR1;DCP2;AMN1,MTFR1;DCP2;AMN1
Formation of tubulin folding intermediates by CCT/TriC,0.000688492738188514,2.2645053073656554,0.6988372093023256,0.7532666695878543,26,22,USP36;GTF2A1;QTRT1;C19orf54;SPTLC1;DNAJA3;SNX11;PWP1;CHRAC1;HPS6;RPRD1A;MOB3C;RSPRY1;KIF11;ENOSF1;ADCK5;ADCY6;ALG14;CCDC84;CDK6;DAPK3;MSANTD2,USP36;GTF2A1;QTRT1;C19orf54;SPTLC1;DNAJA3;SNX11;PWP1;CHRAC1;HPS6;RPRD1A;MOB3C;RSPRY1;KIF11;ENOSF1;ADCK5;ADCY6;ALG14;CCDC84;CDK6;DAPK3
PTK6 Regulates Proteins Involved in RNA Processing,0.0001947482053465271,2.295034996196729,0.16895368782161235,0.7535359982112464,5,3,POC5;HOMER3;SH3BP5L,POC5;HOMER3
AKT phosphorylates targets in the nucleus,0.0002084958927107448,2.2017436585717483,0.640877598152425,0.7541389516199899,10,9,ZC3H13;PPP2R2D;TMEM19;PMF1-BGLAP;CCDC93;APBA3;ARV1;PCDHB2;PUSL1,ZC3H13;PPP2R2D;TMEM19;PMF1-BGLAP;CCDC93
Activation of SMO,0.0003110310785698807,2.1960141667968336,0.1930232558139535,0.7546414046954916,18,7,TM9SF3;ZNF382;DHRS2;CFDP1;RBM33;GALNT14;SLC3A2,TM9SF3;ZNF382;DHRS2;CFDP1;RBM33
Synthesis of Prostaglandins (PG) and Thromboxanes (TX),0.0005578764499048803,4.956138342507406,0.0010799136069114472,0.7550343959230377,15,13,AP3B2;DUSP23;ITGBL1;CALB1;NACAD;KIF24;BOD1L1;ZSCAN31;CAPN7;HAT1;HDDC3;PLXNB1;SF3B6,AP3B2;DUSP23;ITGBL1;CALB1;NACAD;KIF24;BOD1L1
Pre-NOTCH Processing in the Endoplasmic Reticulum,0.0003183686566574833,2.196475225873041,0.024954351795496044,0.7556488045767793,6,5,MERTK;KIAA1147;ATP13A1;ATP13A3;COQ8A,MERTK;KIAA1147;ATP13A1;ATP13A3
Ca-dependent events,0.0006702767669834002,2.1971729867283547,0.15825688073394495,0.7564463768607899,37,29,PAFAH1B2;GLMN;CDC23;ERGIC2;MAP3K8;ACTL8;PSMD2;CD19;IQGAP1;ATL2;ZFYVE19;PRKRA;CHTF18;PMF1-BGLAP;CD55;C2CD2;FADS1;HCCS;INPPL1;LDLRAP1;MIER1;PRR12;RAB11FIP3;RUNDC1;SERPINB3;SLC3A2;SRSF6;TMEM115;UNC13D,PAFAH1B2;GLMN;CDC23;ERGIC2;MAP3K8;ACTL8;PSMD2;CD19;IQGAP1;ATL2;ZFYVE19;PRKRA;CHTF18
Erythrocytes take up oxygen and release carbon dioxide,0.00040066820602009315,2.187259062654989,0.1482537419814683,0.7588975250720474,8,6,TXNL1;NMRAL1;DENND1C;AGPAT5;C12orf29;RBPJ,TXNL1;NMRAL1;DENND1C;AGPAT5;C12orf29;RBPJ
Scavenging by Class B Receptors,0.0003293673566088223,2.1888672662795203,0.006806579693703914,0.7590348949799797,6,6,RALGPS2;CPNE3;ADAM10;NDUFB5;C11orf58;UVRAG,RALGPS2;CPNE3;ADAM10;NDUFB5;C11orf58;UVRAG
Creatine metabolism,0.00030149144409022984,2.1567679988833923,0.12188365650969529,0.7592457870411123,10,6,MCM3AP;PAN2;PPP6R1;HMG20A;TANK;GON7,MCM3AP;PAN2;PPP6R1;HMG20A;TANK
Metalloprotease DUBs,0.00028649628386062616,2.157005763792164,0.5986984815618221,0.7604067199335145,31,13,GGA1;AHDC1;CBX2;TMEM120B;PSMA1;NR2F2;SDC3;CYLD;DCAF10;DNAJC7;LRRC59;LYZ;MLKL,GGA1;AHDC1;CBX2;TMEM120B;PSMA1;NR2F2;SDC3;CYLD;DCAF10;DNAJC7;LRRC59;LYZ;MLKL
Erythrocytes take up carbon dioxide and release oxygen,0.0004025322064206109,2.1576776280375003,0.20238984316654218,0.7612367023602288,12,9,TXNL1;NMRAL1;DENND1C;AGPAT5;C12orf29;NRF1;RBPJ;C6orf47;NBN,TXNL1;NMRAL1;DENND1C;AGPAT5;C12orf29;NRF1;RBPJ
O2/CO2 exchange in erythrocytes,0.0004025322064206109,2.1576776280375003,0.20238984316654218,0.7612367023602288,12,9,TXNL1;NMRAL1;DENND1C;AGPAT5;C12orf29;NRF1;RBPJ;C6orf47;NBN,TXNL1;NMRAL1;DENND1C;AGPAT5;C12orf29;NRF1;RBPJ
Cross-presentation of particulate exogenous antigens (phagosomes),0.00014758738289212585,2.152659038671905,0.9082969432314411,0.7612530040638638,8,8,DCUN1D1;PSMB2;RALGPS2;GIMAP1-GIMAP5;DNAJB4;INTS11;MANBA;SLC25A26,DCUN1D1;PSMB2;RALGPS2
Signalling to ERK5,9.165160275801789e-05,2.178585244557563,0.602017937219731,0.761770778160432,2,2,POMGNT1;TAX1BP1,POMGNT1
Type I hemidesmosome assembly,0.0002367645175060245,2.1612462924395093,0.5934684684684685,0.7623437832611577,9,9,PARK7;HPGD;PDHA1;IFT52;ADA2;AMPH;IPO11;TOLLIP;WDR44,PARK7;HPGD;PDHA1
TGFBR2 MSI Frameshift Mutants in Cancer,9.595592843293933e-05,2.1493439218034367,0.5984766050054406,0.7625615251412763,2,2,TST;EEA1,TST;EEA1
Mucopolysaccharidoses,0.00017793850567082424,2.1793326200639163,0.8196286472148541,0.7625648258490829,11,10,EIF3C;CRK;LRRC47;NELFE;PCBP4;CCND2;COTL1;KRT75;PTGES3;RBX1,EIF3C;CRK;LRRC47
Activation of RAC1,0.00018719473839055054,2.1593990897523025,0.8189081225033289,0.7625675831193709,13,10,CXCL10;HMOX2;RABGAP1L;DNAJC14;DHFR;CLEC3B;DR1;IFI30;KHK;NUP35,CXCL10;HMOX2;RABGAP1L;DNAJC14;DHFR;CLEC3B;DR1;IFI30;KHK;NUP35
Defective HEXB causes GM2G2,9.444939704647446e-05,2.147388314535245,0.1595197255574614,0.7628092721653278,1,1,INO80E,INO80E
Alpha-defensins,0.00014939074162210463,2.1738320168585297,0.5585585585585585,0.7629835262042857,10,4,MSN;TASP1;CHERP;COL21A1,MSN;TASP1;CHERP;COL21A1
Loss of Function of TGFBR2 in Cancer,0.0001439481803100172,2.1615831949927644,0.3720266412940057,0.7634280244694405,3,3,SLC11A2;TST;EEA1,SLC11A2;TST;EEA1
TGFBR2 Kinase Domain Mutants in Cancer,0.0001439481803100172,2.1615831949927644,0.3720266412940057,0.7634280244694405,3,3,SLC11A2;TST;EEA1,SLC11A2;TST;EEA1
Defective ALG12 causes ALG12-CDG (CDG-1g),7.872096252267912e-05,2.1795615319028125,0.5431034482758621,0.7637432579528451,1,1,ANAPC4,ANAPC4
Negative regulation of NOTCH4 signaling,0.0008299215616892367,5.043929127652244,0.6,0.7640731941565991,54,50,AHDC1;NPRL3;TSNARE1;EEF2K;LIMD2;AKT1S1;CDK18;VPS4B;TMED5;KIAA0368;EXOSC7;VARS;ZC3H13;HNRNPCL1;PIN4;CARD19;GINS2;KDM4A;ZNF782;TANGO2;TXNDC12;HCFC1;CRTC1;NDUFA3;ABRAXAS1;ADAMTSL4;ALDH3A1;AMOTL1;AP1M2;BANP;BRI3;C2CD3;C4B;CACHD1;CCDC28A;CLCA4;CYLD;DCAF10;DNAH7;DNAJC7;DPP3;FAM107A;HDLBP;LDLR;NFIA;ODF2;PARVG;REN;SEPT9;SNX12,AHDC1;NPRL3;TSNARE1;EEF2K;LIMD2;AKT1S1;CDK18;VPS4B;TMED5;KIAA0368;EXOSC7;VARS;ZC3H13;HNRNPCL1;PIN4;CARD19;GINS2;KDM4A;ZNF782;TANGO2;TXNDC12;HCFC1;CRTC1;NDUFA3;ABRAXAS1;ADAMTSL4;ALDH3A1;AMOTL1;AP1M2;BANP;BRI3;C2CD3;C4B;CACHD1;CCDC28A;CLCA4;CYLD;DCAF10;DNAH7;DNAJC7;DPP3
Post-translational modification: synthesis of GPI-anchored proteins,0.0011374552256908513,2.1741009193230427,0.011033681765389082,0.764151282263355,94,41,THUMPD3;COMMD3;GGT1;LRRC20;ERG28;INTS4;SLC33A1;SEC23IP;RNASE6;GLYR1;ERC1;CMTM3;GOLIM4;KARS;FASTKD1;ISY1-RAB43;MRPS11;NAE1;E2F3;MYO1B;TRAPPC1;FAM213A;MRPL9;RPLP1;DHX35;IDNK;COA4;TMEM231;AAMDC;AFM;ATP5H;COL14A1;FMO3;GLMP;NECTIN4;PRKAG2;SEC31A;TLE4;TRAPPC2;TSFM;USP5,THUMPD3;COMMD3;GGT1;LRRC20;ERG28;INTS4;SLC33A1;SEC23IP;RNASE6;GLYR1;ERC1;CMTM3;GOLIM4;KARS;FASTKD1
Viral Messenger RNA Synthesis,0.0011157906360956763,4.89689615914302,0.017804154302670624,0.7648025309007265,49,41,AVL9;TARBP2;FOXO4;CCDC61;CTSV;TRAF6;UNC5B;NPAS3;TCP1;MUC5B;APAF1;NENF;HOXD8;SGPP2;MYH1;MYH2;RAB11B;SNX1;EIF4B;DCAF8;ECT2;LMO4;ABCB6;RNASET2;PPP6R2;ANK3;ATP5J;BPGM;DFFB;FAM83D;GYG1;HBZ;HMCES;LIG1;MSL2;PDLIM1;PTPN7;RANGAP1;SELENOO;SMCR8;STRN3,AVL9;TARBP2;FOXO4;CCDC61;CTSV;TRAF6;UNC5B;NPAS3;TCP1;MUC5B;APAF1;NENF;HOXD8;SGPP2;MYH1;MYH2;RAB11B
Protein methylation,0.00021106845584587962,2.1648086665133772,0.5857142857142857,0.7648554075142404,17,9,GORASP1;DLC1;TAF9;SUPT6H;RNF14;GYPA;IGFBP4;LMOD3;MT1H,GORASP1;DLC1;TAF9;SUPT6H;RNF14
"Defective SLC35A3 causes arthrogryposis, mental retardation, and seizures (AMRS)",6.58683594835101e-05,2.1697874615200385,0.5105953582240161,0.7648901804778196,1,1,MRPL24,MRPL24
Transport and synthesis of PAPS,0.00023097565741409334,2.1628632060503055,0.32041343669250644,0.7650963972563556,6,5,S100A7;RAI2;RBM34;GPATCH1;SERPINC1,S100A7;RAI2;RBM34;GPATCH1
"XAV939 inhibits tankyrase, stabilizing AXIN",6.188946934724628e-05,2.1649118230011997,0.7382022471910112,0.766140669744994,2,1,GGNBP2,GGNBP2
Resolution of AP sites via the single-nucleotide replacement pathway,0.00010673300545593263,2.1662846211949773,0.8381962864721485,0.7663672044136688,4,4,HRAS;PWWP2A;S100A10;PFDN4,HRAS;PWWP2A
Ubiquinol biosynthesis,-0.00020258073010588287,-4.272779290371539,0.6935123042505593,0.7669115069779794,8,6,GID8;WFDC2;MYDGF;PML;STX11;TNIP2,PML;STX11;TNIP2
Entry of Influenza Virion into Host Cell via Endocytosis,8.884443383957041e-05,2.140008122627024,0.7940552016985138,0.767512656237768,10,2,ELOA;AIMP1,ELOA;AIMP1
Diseases of DNA repair,0.0004141775294781919,4.984953378761803,0.003367003367003367,0.7679418795379139,10,6,ATP8B1;NAV3;YEATS2;ENO2;SFT2D3;DES,ATP8B1;NAV3;YEATS2;ENO2;SFT2D3
Defective ALG1 causes ALG1-CDG (CDG-1k),5.0238412339325244e-05,2.136133746771301,0.9618937644341802,0.7693918363965472,1,1,ZNF148,ZNF148
The canonical retinoid cycle in rods (twilight vision),-0.00020207926971853836,-4.080906991269119,0.6332622601279317,0.7722535660158559,23,9,DNM2;ACTR1B;PFAS;CRLF3;ADAMTSL3;HPRT1;SDHAF1;TXLNA;YEATS4,SDHAF1;TXLNA;YEATS4
Telomere C-strand synthesis initiation,-0.0002984666818848592,-6.582959054504156,0.3926553672316384,0.7740351212920636,13,10,CES3;PGM2;IAH1;ARL6IP6;CCDC158;NEURL4;SF3B5;SVIL;TSSC4;TTI2,SF3B5;SVIL;TSSC4;TTI2
Polymerase switching on the C-strand of the telomere,-0.00026961680913344886,-6.06805549735584,0.9459459459459459,0.7744319493234865,26,23,SEMA7A;CES3;VCPIP1;UBE4B;NAT1;PGM2;SPAG5;IAH1;ARL6IP6;ACP1;RPS13;FAU;CCDC158;FADS3;FBXL18;GNB3;MAGI1;NEURL4;SF3B5;SVIL;TSSC4;TTI2;XPA,SF3B5;SVIL;TSSC4;TTI2;XPA
PI-3K cascade:FGFR4,-0.00025787332050022894,-4.141395199429098,0.49903660886319845,0.7750744328029331,20,10,TBC1D15;P3H2;HIRIP3;OSBPL8;ABI3;CASP9;LRCH2;SHISA4;UBE2E3;ZNF550,TBC1D15;P3H2;HIRIP3;OSBPL8;ABI3;CASP9;LRCH2;SHISA4;UBE2E3;ZNF550
Loss of phosphorylation of MECP2 at T308,0.0001509224711236324,2.126847603496103,0.10885885885885886,0.775656572025071,4,3,NANP;IQGAP1;INPPL1,NANP;IQGAP1
