Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
Imatinib-resistant PDGFR mutants,0.8587733227471251,2.3829574890078087,0.302713987473904,0.7926169026898519,1,1,PDGFRA,PDGFRA
Mtb iron assimilation by chelation,0.9939460103215562,2.7037614275428705,0.012170385395537525,0.7931050897832671,6,1,LTF,LTF
Dasatinib-resistant KIT mutants,0.9956331877729258,2.6848834797503285,0.006097560975609756,0.7935936060841322,1,1,KIT,KIT
Minus-strand DNA synthesis,0.8675069472012732,2.365385328332893,0.27459016393442626,0.794263045026996,7,1,PPIA,PPIA
Defective Base Excision Repair Associated with NTHL1,-0.9944422389836106,-2.6234727500512074,0.01,0.7954123640255286,1,1,NTHL1,NTHL1
Defective PMM2 causes PMM2-CDG (CDG-1a),0.8536125446605831,2.3664402943619893,0.28778467908902694,0.7992276287912548,1,1,PMM2,PMM2
Defective TPMT causes Thiopurine S-methyltransferase deficiency (TPMT deficiency),0.7773918221516547,2.2519796462210318,0.45,0.8033022770458715,1,1,TPMT,TPMT
Sterols are 12-hydroxylated by CYP8B1,0.8652242953553027,2.2184718957934373,0.2923076923076923,0.8048397270148717,2,1,PTGIS,PTGIS
vRNA Synthesis,0.8552997221119527,2.2376092840273794,0.27680311890838205,0.8075366708917906,6,1,PARP1,PARP1
Toxicity of botulinum toxin type B (BoNT/B),0.8882493052798749,2.219903931487099,0.21787709497206703,0.8088367869680544,8,1,VAMP2,VAMP2
TLR3 deficiency - HSE,-0.879912663755383,-2.5638630643801483,0.210412147505423,0.8093163709783389,1,1,TLR3,TLR3
Plus-strand DNA synthesis,0.8675069472012732,2.2220538783877637,0.2621359223300971,0.8124220551861681,7,1,PPIA,PPIA
RPIA deficiency: failed conversion of R5P to RU5P,0.8323739579198141,2.1932462555034196,0.3045186640471513,0.8160324426193654,1,1,RPIA,RPIA
Defective RFT1 causes RFT1-CDG (CDG-1n),0.830190551806277,2.153906604652736,0.2925430210325048,0.8270483917758175,1,1,RFT1,RFT1
Rhesus blood group biosynthesis,0.8292973402143755,2.160616887667091,0.35502958579881655,0.8275548984720404,2,1,RHD,RHD
RPIA deficiency: failed conversion of RU5P to R5P,0.8323739579198141,2.1654114062213514,0.35236220472440943,0.8294921523208341,1,1,RPIA,RPIA
Defective ALG9 causes ALG9-CDG (CDG-1l),0.8202659785629269,2.105291043432205,0.3371647509578544,0.83759709359117,1,1,ALG9,ALG9
Defective BTD causes biotidinase deficiency,0.7948590710599508,2.0931929542848513,0.39603960396039606,0.8403741071475763,1,1,BTD,BTD
Catecholamine biosynthesis,-0.9915641127430399,-2.4779093795973917,0.013133208255159476,0.8407469296971285,4,1,DDC,DDC
Uncoating of the HIV Virion,0.8675069472012732,2.1083185116685064,0.26545454545454544,0.8409252671376723,8,1,PPIA,PPIA
Defective NTHL1 substrate processing,-0.9944422389836106,-2.716594160894834,0.012145748987854251,0.8424702762587332,1,1,NTHL1,NTHL1
Defective SLC2A10 causes arterial tortuosity syndrome (ATS),-0.9639737991265345,-2.580557058127591,0.06187624750499002,0.8438489535080169,1,1,SLC2A10,SLC2A10
Defective AHCY causes Hypermethioninemia with S-adenosylhomocysteine hydrolase deficiency (HMAHCHD),0.8004168320762268,2.11065042316386,0.4051383399209486,0.8445589985346869,1,1,AHCY,AHCY
Sperm Motility And Taxes,0.7797737197300587,2.0706689233101794,0.4393638170974155,0.8448405946358434,9,1,HVCN1,HVCN1
Retinoid metabolism disease events,0.836939261611755,2.1175417733012774,0.3583815028901734,0.8453622777537968,1,1,RBP4,RBP4
Defective MOGS causes MOGS-CDG (CDG-2b),0.7849344978166007,2.07693618693008,0.4243614931237721,0.8457037612656836,1,1,MOGS,MOGS
Diseases of Base Excision Repair,-0.9944422389836106,-2.48619319160195,0.018691588785046728,0.8471608887046045,5,1,NTHL1,NTHL1
Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane,0.7760023818975857,2.05721418101753,0.404296875,0.8481203618567187,1,1,GJA1,GJA1
Blockage of phagosome acidification,0.7872171496625713,2.039161568334319,0.41005802707930367,0.8541641133699087,2,1,ATP6V1H,ATP6V1H
Defective ABCB6 causes isolated colobomatous microphthalmia 7 (MCOPCB7),0.7636959110758316,2.0153807995889554,0.45098039215686275,0.8638572365988194,1,1,ABCB6,ABCB6
Defective ALG2 causes ALG2-CDG (CDG-1i),-0.8902342199284642,-2.56497287905755,0.21505376344086022,0.8737590878577373,1,1,ALG2,ALG2
Defective ALG8 causes ALG8-CDG (CDG-1h),0.7237991266375572,1.964619077251337,0.5778688524590164,0.8895552406473378,1,1,ALG8,ALG8
Essential fructosuria,0.7254863040889271,1.9546201900233344,0.5714285714285714,0.8905429286993388,1,1,KHK,KHK
Defective SLC20A2 causes idiopathic basal ganglia calcification 1 (IBGC1),-0.9955339420403788,-2.6266148273989374,0.017857142857142856,0.895647827302534,1,1,SLC20A2,SLC20A2
SDK interactions,0.7529773719730136,1.9366962978392726,0.5019305019305019,0.8964790395241181,2,1,SDK1,SDK1
Toxicity of botulinum toxin type C (BoNT/C),0.7176458912266783,1.927955109121056,0.59026369168357,0.8965893498154808,3,1,SNAP25,SNAP25
Suppression of autophagy,0.7214172290591523,1.9169005545536366,0.5528942115768463,0.8980329834195183,4,1,RAB7A,RAB7A
"Defective SLC11A2 causes hypochromic microcytic anemia, with iron overload 1 (AHMIO1)",-0.9613934100832642,-2.4545053742188054,0.07736943907156674,0.9011109531372807,1,1,SLC11A2,SLC11A2
Defective ACY1 causes encephalopathy,-0.9274513695910165,-2.4431263965622865,0.1301775147928994,0.9041078922413206,1,1,ACY1,ACY1
Voltage gated Potassium channels,-0.9758832870185512,-2.596986196594296,0.03777335984095427,0.9079574455997101,43,1,KCNAB2,KCNAB2
Serotonin and melatonin biosynthesis,-0.9915641127430399,-2.5839559380034904,0.011583011583011582,0.9126624552599641,5,1,DDC,DDC
Defective MMACHC causes methylmalonic aciduria and homocystinuria type cblC,0.6764589122667641,1.8667906811649677,0.6514522821576764,0.9220928511605959,1,1,MMACHC,MMACHC
Defective SLC35D1 causes Schneckenbecken dysplasia (SCHBCKD),0.760023818975792,1.852254075660436,0.473491773308958,0.9251799521616727,1,1,SLC35D1,SLC35D1
Defective SLC33A1 causes spastic paraplegia 42 (SPG42),0.6900555776101573,1.802623954702373,0.603112840466926,0.9337031639321142,1,1,SLC33A1,SLC33A1
"Defective CYP2U1 causes Spastic paraplegia 56, autosomal recessive (SPG56)",0.6841008336641459,1.8063279917422042,0.6198019801980198,0.9367356658279389,1,1,CYP2U1,CYP2U1
Defective SLC34A2 causes pulmonary alveolar microlithiasis (PALM),0.661770543866602,1.8137737455978198,0.6894409937888198,0.93720321304248,1,1,SLC34A2,SLC34A2
Type II Na+/Pi cotransporters,0.661770543866602,1.7851229226327952,0.656686626746507,0.9384404263195774,3,1,SLC34A2,SLC34A2
Defective CYP1B1 causes Glaucoma,0.6852917824533482,1.8200379189942155,0.6091269841269841,0.9388482797349329,1,1,CYP1B1,CYP1B1
Glycogen storage disease type 0 (liver GYS2),0.6363636363636187,1.6859659635760627,0.7233201581027668,0.94327110751216,2,1,GYG2,GYG2
Activated NTRK2 signals through PLCG1,0.6620682810639025,1.72191321051504,0.6968503937007874,0.9437764771023668,4,1,PLCG1,PLCG1
Synthesis of Hepoxilins (HX) and Trioxilins (TrX),0.645990472409671,1.702884910461825,0.695049504950495,0.9440412312974394,1,1,ALOX12,ALOX12
PDE3B signalling,0.5936879714172015,1.6902119998270204,0.8146551724137931,0.9458604809646133,2,1,AKT2,AKT2
Proline catabolism,0.660480349344966,1.7085819078248834,0.6828793774319066,0.9460245281123789,3,1,ALDH4A1,ALDH4A1
Diseases associated with surfactant metabolism,0.661770543866602,1.7238976736947007,0.697265625,0.9475823625033978,10,1,SLC34A2,SLC34A2
Synthesis of IPs in the ER lumen,0.6517467248908155,1.7408754480096542,0.688622754491018,0.9486577721263444,1,1,MINPP1,MINPP1
PLC-gamma1 signalling,0.6620682810639025,1.7575951903385107,0.6699801192842942,0.9492104730139392,3,1,PLCG1,PLCG1
Activated NTRK3 signals through PLCG1,0.6620682810639025,1.7458816977371197,0.6892430278884463,0.9509219257998186,3,1,PLCG1,PLCG1
ARL13B-mediated ciliary trafficking of INPP5E,0.6399364827312257,1.7252538582086174,0.7234468937875751,0.9518677517450247,3,1,PDE6D,PDE6D
Defective CYP27A1 causes Cerebrotendinous xanthomatosis (CTX),0.5790988487494728,1.5397899130169779,0.8483033932135728,0.9531122558248692,1,1,CYP27A1,CYP27A1
"Defective ABCC9 causes dilated cardiomyopathy 10, familial atrial fibrillation 12 and hypertrichotic osteochondrodysplasia",0.5741365621277965,1.5464292320835398,0.854251012145749,0.9544100784311697,2,1,ABCC9,ABCC9
Defective ALG3 causes ALG3-CDG (CDG-1d),0.655021834061122,1.6465903230884507,0.6892655367231638,0.955278420042653,1,1,ALG3,ALG3
Transmission across Electrical Synapses,0.5982532751091438,1.6551849877906235,0.7864476386036962,0.9554654498498586,5,1,PANX1,PANX1
Signaling by FGFR2 amplification mutants,0.6051012306470573,1.5535653905278686,0.7858508604206501,0.9555698501269936,1,1,FGFR2,FGFR2
Methylation of MeSeH for excretion,0.6335847558554799,1.6362115346761734,0.7165048543689321,0.955734276037546,1,1,INMT,INMT
Defective ALG1 causes ALG1-CDG (CDG-1k),0.5862445414846869,1.5586224911837092,0.8223552894211577,0.9577155957878435,1,1,ALG1,ALG1
Electric Transmission Across Gap Junctions,0.5982532751091438,1.559072233047626,0.7937743190661478,0.9621170108838949,5,1,PANX1,PANX1
Defective GSS causes Glutathione synthetase deficiency (GSS deficiency),0.623263199682393,1.6141577052640206,0.75390625,0.9623548493253725,1,1,GSS,GSS
ATP sensitive Potassium channels,0.5741365621277965,1.5644323003752616,0.8356997971602435,0.9641968358003358,4,1,ABCC9,ABCC9
PKB-mediated events,0.5936879714172015,1.5684596452008452,0.8205128205128205,0.9669962448489965,2,1,AKT2,AKT2
FGFR1c and Klotho ligand binding and activation,0.5499206034140156,1.4938571494045023,0.9061224489795918,0.9708590926554285,3,1,FGFR1,FGFR1
Acrosome Reaction and Sperm:Oocyte Membrane Binding,0.6038110361254214,1.5691497524410434,0.8110236220472441,0.9713598978666036,6,1,CD9,CD9
APC truncation mutants are not K63 polyubiquitinated,0.5669908693925825,1.4675679806618385,0.8543689320388349,0.9743520699308551,1,1,APC,APC
Signaling by FGFR2 fusions,0.6051012306470573,1.5716546401704368,0.8058252427184466,0.9749687864277943,1,1,FGFR2,FGFR2
"Defective SLC35A3 causes arthrogryposis, mental retardation, and seizures (AMRS)",0.5527987296545879,1.474182616025632,0.8997995991983968,0.9759122246635141,1,1,SLC35A3,SLC35A3
Signaling by FGFR1 amplification mutants,0.5499206034140156,1.5737346219343802,0.9120171673819742,0.978700124500903,1,1,FGFR1,FGFR1
MPS VII - Sly syndrome,-0.6953156014291236,-1.8680429996515546,0.6361788617886179,0.9840035319689315,1,1,GUSB,GUSB
TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation,-0.5517067983476813,-0.9481365826324419,0.827,0.9892228962834927,90,73,MEF2A;MAPK11;MAPK14;MAPK3;MAPK8;MAPK9;DUSP3;S100B;TNIP2;NKIRAS2;S100A12;RPS6KA5;TAB1;MAPK7;IKBKG;MAP3K7;UBE2N;MAPK1;SKP1;CD14;NFKBIA;NFKB1;ATF1;SAA1;TAB2;RELA;RIPK2;MEF2C;RPS6KA3;VRK3;ELK1;HMGB1;MAP2K1;PPP2CB;ATF2;MAP2K7;MAP2K4;TLR8;IRAK4;RPS27A;CUL1;TAB3;MAP3K8;DUSP6;MYD88;PELI2;ECSIT;MAP2K3;CHUK;APP;IRAK1;BTRC;IKBKB;PPP2R1A;RPS6KA2;UBB;FBXW11;MAP3K1;MAPKAPK2;MAP2K6;JUN;CREB1;MAPKAPK3;NFKBIB;NKIRAS1;TLR7;PPP2R1B;NFKB2;UBA52;TRAF6;PPP2CA;PPP2R5D;RPS6KA1,DUSP6;MYD88;PELI2;ECSIT;MAP2K3;CHUK;APP;IRAK1;BTRC;IKBKB;PPP2R1A;RPS6KA2;UBB;FBXW11;MAP3K1;MAPKAPK2;MAP2K6;JUN;CREB1;MAPKAPK3;NFKBIB;NKIRAS1;TLR7;PPP2R1B;NFKB2;UBA52;TRAF6;PPP2CA;PPP2R5D;RPS6KA1
Class A/1 (Rhodopsin-like receptors),-0.5729200673957702,-0.9482289238815177,0.737,0.9895297216810521,333,33,KNG1;LPAR1;NLN;NPY;EDNRA;CXCL12;F2;PPBP;PF4;C3;C5;AGT;PSAP;S1PR2;CCL21;C3AR1;SAA1;ADRA2A;HEBP1;CCL5;SST;ECE2;CXCR4;CXCL16;ECE1;APP;C5AR1;ANXA1;FPR3;CXCL13;CXCL10;CCL20;LPAR2,CXCR4;CXCL16;ECE1;APP;C5AR1;ANXA1;FPR3;CXCL13;CXCL10;CCL20;LPAR2
eNOS activation,-0.6126524544834758,-0.9478213849801267,0.6582914572864321,0.9897720926500616,11,9,HSP90AA1;NOS3;CYGB;CAV1;LYPLA1;AKT1;DDAH2;DDAH1;SPR,DDAH1;SPR
Beta-catenin independent WNT signaling,-0.5437084539208192,-0.945064794455479,0.889,0.9899316751487595,147,117,ITPR1;DAAM1;GNAO1;GNB1;GNB2;GNB3;GNG11;GNG12;GNG2;GNG7;WNT4;PRKG1;PSMA4;PSMA5;PSMA7;PSMB7;PSMC2;PSMC3;PSMD1;PSMD12;PSMD8;PSME1;PSME2;PSME3;PLCB3;SCRIB;RAC3;ROR2;ROR1;CAMK2A;CLTC;PSMA8;PPP3CB;CLTA;GNG5;GNB4;ARRB2;PSMD14;PSMB3;PSMA1;PSMD3;NFATC1;VANGL2;TNRC6A;MAP3K7;TNRC6C;PSMC1;PSMF1;PFN1;PSMD7;PRKCB;AGO3;PSMD13;CLTB;PSMD6;AGO1;FZD2;RAC1;PLCB1;AP2A2;AGO2;GNG4;FZD3;FZD7;FZD1;AP2B1;WNT5A;RAC2;MOV10;AP2A1;WNT11;PSMD9;PSMA6;PSMC6;PRKCA;PSMD2;TNRC6B;PSMB2;CTNNB1;RPS27A;FZD6;PLCB2;PSMD5;DVL3;PSMA2;PPP3CA;DVL1;LEF1;PSMB8;GNB5;PSMB10;TCF7;ITPR3;PSMB5;AP2S1;PSMA3;UBB;PSMB6;ITPR2;PSMD11;PSMB4;KRAS;AP2M1;RHOA;PSME4;PSMC5;UBA52;DVL2;PSMC4;GNG10;PSMD10;TCF7L2;PSMB1;PSMB9;SMURF2;PSMD4;PPP3R1,GNB5;PSMB10;TCF7;ITPR3;PSMB5;AP2S1;PSMA3;UBB;PSMB6;ITPR2;PSMD11;PSMB4;KRAS;AP2M1;RHOA;PSME4;PSMC5;UBA52;DVL2;PSMC4;GNG10;PSMD10;TCF7L2;PSMB1;PSMB9;SMURF2;PSMD4;PPP3R1
Selective autophagy,-0.5585585101615558,-0.9482588681097838,0.798,0.9900724667472116,62,50,HSP90AA1;HSPA8;DYNC1I1;SRC;VDAC1;TOMM40;TOMM5;TOMM7;PRKAG2;PCNT;PRKAB1;CSNK2B;UBE2N;DYNLL1;TOMM70;ATG12;TOMM22;TOMM6;HSF1;TOMM20;PEX5;HDAC6;IFT88;MFN1;MTERF3;RPS27A;CSNK2A2;PRKAA2;MFN2;DYNLL2;PLIN2;PGAM5;DYNC1LI1;NBR1;DYNC1LI2;DYNC1H1;CSNK2A1;UBB;PRKAG1;PRKAB2;PARK7;DYNC1I2;USP30;UBA52;VCP;ATM;ULK1;ATG5;SQSTM1;PLIN3,CSNK2A1;UBB;PRKAG1;PRKAB2;PARK7;DYNC1I2;USP30;UBA52;VCP;ATM;ULK1;ATG5;SQSTM1;PLIN3
Defective GALNT3 causes familial hyperphosphatemic tumoral calcinosis (HFTC),-0.6130282696378999,-0.9475205430766356,0.7223404255319149,0.9902553911735278,19,5,MUC1;MUC16;GALNT3;MUC5B;MUC4,MUC5B;MUC4
"Platelet activation, signaling and aggregation",-0.5380309387796831,-0.9450998940706444,0.953,0.9904478747080593,260,208,A1BG;KNG1;MAGED2;HRG;HSPA5;ITGA2B;ITGB3;ITIH3;ITIH4;ITPR1;MANF;NHLRC2;OLA1;MGLL;MAPK14;MAPK3;MMRN1;ECM1;GNA11;GNA12;GNA13;GNAI1;GNAI2;GNAI3;GNAQ;GNB1;GNB2;GNB3;GNG11;GNG12;GNG2;GNG7;GP1BA;GP1BB;GP9;F13A1;F2;F5;FAM3C;ENDOD1;FLNA;FGA;FGB;FGG;ORM1;SPP2;SRC;TF;SHC1;SERPINA1;SERPINA3;SERPINA4;SERPINF2;SERPING1;VWF;VCL;YWHAZ;TIMP3;TLN1;TUBA4A;PRKCZ;PROS1;PPBP;PPIA;PTPN11;PECAM1;PF4;PLG;PIK3R1;RAB27B;SELENOP;SELP;ORM2;RAP1A;RAP1B;RASGRP2;RHOB;ALB;CFD;CLEC3B;APOA1;APOH;A2M;ARRB1;CLU;AHSG;CFL1;SYTL4;SRGN;FYN;GNG5;GNB4;ANXA5;ARRB2;CD36;PHACTR2;DGKZ;PSAP;TAGLN2;PFN1;PRKCB;FCER1G;MAPK1;VTI1B;CD109;DGKA;RHOG;RAF1;CALU;HGF;RAC1;TOR4A;TTN;GNG4;QSOX1;VEGFA;GTPBP2;CD9;RAPGEF4;ACTN1;PLEK;APOOL;PDPK1;HABP4;GP5;LGALS3BP;ACTN2;RAC2;PIK3CB;TMX3;ISLR;GRB2;SERPINE1;GAS6;SYK;ABCC4;WDR1;PRKCD;CDC37L1;PRKCA;TGFB2;DAGLB;PTPN6;AKT1;PIK3CG;SOS1;PIK3R2;ADRA2A;APBB1IP;CYB5R1;VAV3;PLA2G4A;FERMT3;PLCG2;TIMP1;LAMP2;TGFB1;CDC42;DGKE;ABHD6;PRKCH;CSK;LYN;F8;GNB5;IGF2;RARRES2;STX4;ITPR3;PCDH7;APP;SCCPDH;AAMP;ACTN4;CRK;PRKCE;THBS1;STXBP2;TEX264;PTPN1;ITPR2;VAV2;CAP1;PIK3CA;ABHD12;SPARC;PCYOX1L;ALDOA;BRPF3;RHOA;TGFB3;PRKCQ;CHID1;FN1;APLP2;BCAR1;IGF1;SCG3;GNG10;RAPGEF3;SOD1;TMSB4X;STXBP3;VAV1;LCP2;DGKQ;CD63;PTK2,PRKCH;CSK;LYN;F8;GNB5;IGF2;RARRES2;STX4;ITPR3;PCDH7;APP;SCCPDH;AAMP;ACTN4;CRK;PRKCE;THBS1;STXBP2;TEX264;PTPN1;ITPR2;VAV2;CAP1;PIK3CA;ABHD12;SPARC;PCYOX1L;ALDOA;BRPF3;RHOA;TGFB3;PRKCQ;CHID1;FN1;APLP2;BCAR1;IGF1;SCG3;GNG10;RAPGEF3;SOD1;TMSB4X;STXBP3;VAV1;LCP2;DGKQ;CD63;PTK2
Degradation of the extracellular matrix,-0.548963427261231,-0.9482881882450733,0.841,0.9906062137516851,111,77,LAMA5;LAMB1;LAMC1;KLKB1;HSPG2;NID1;MMP19;MMP8;MMP9;ELANE;COL14A1;COL15A1;COL16A1;COL18A1;DCN;CTSG;TPSAB1;PRSS1;PLG;PHYKPL;CASP3;A2M;CD44;CMA1;CAPN5;CAPN7;ADAM15;CTSB;PSEN1;CAPN2;COL17A1;CAST;CTSD;ACAN;HTRA1;TIMP2;ADAM17;KLK7;CAPNS1;NCSTN;ADAMTS16;MMP12;ADAMTS5;CAPN3;COL25A1;LAMA3;CAPNS2;CAPN15;MMP10;ADAMTS4;CAPN6;TIMP1;CAPN13;MMP2;CAPN1;CTSL;ADAM9;BMP1;MMP15;CDH1;COL12A1;CTSV;BSG;ADAMTS1;MMP7;ADAM10;CTSS;MMP14;LAMB3;COL9A2;LAMC2;COL26A1;SPP1;FURIN;CTSK;MMP11;MMP1,CAPN1;CTSL;ADAM9;BMP1;MMP15;CDH1;COL12A1;CTSV;BSG;ADAMTS1;MMP7;ADAM10;CTSS;MMP14;LAMB3;COL9A2;LAMC2;COL26A1;SPP1;FURIN;CTSK;MMP11;MMP1
TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain,-0.5956331701407537,-0.9445312474954178,0.688,0.9906436168165886,21,15,NPM1;RGCC;CNOT11;CNOT10;CNOT3;CNOT2;CNOT7;CDC25C;TNKS1BP1;CNOT1;CNOT6L;CNOT8;TP53;CNOT4;CNOT6,TNKS1BP1;CNOT1;CNOT6L;CNOT8;TP53;CNOT4;CNOT6
Keratan sulfate degradation,-0.6037467998968312,-0.9446800010045658,0.650251256281407,0.990770682095156,12,11,KERA;LUM;OGN;GLB1;FMOD;PRELP;ACAN;OMD;HEXA;HEXB;GNS,HEXB;GNS
MAP2K and MAPK activation,-0.5683727962611133,-0.9485669861596028,0.741,0.9907947747657392,38,35,ITGA2B;ITGB3;MAPK3;FGA;FGB;FGG;SRC;VWF;VCL;TLN1;RAP1A;RAP1B;ARRB1;ARRB2;YWHAB;PEBP1;MARK3;MAPK1;RAF1;WDR83;NRAS;MAP2K1;ARAF;MAP2K2;LAMTOR2;APBB1IP;BRAF;KSR1;CSK;CNKSR1;KRAS;HRAS;FN1;LAMTOR3;IQGAP1,KRAS;HRAS;FN1;LAMTOR3;IQGAP1
G beta:gamma signalling through CDC42,-0.5893123833094187,-0.9362896751626781,0.696,0.990825671949919,20,15,GNB1;GNB2;GNB3;GNG11;GNG12;GNG2;GNG7;GNG5;GNB4;ARHGEF6;GNG4;PAK1;CDC42;GNB5;GNG10,GNG10
ABC transporters in lipid homeostasis,-0.6175632437772706,-0.948711590706528,0.6565656565656566,0.9908830786796273,18,9,APOA1;ABCA10;ABCA9;PEX3;ABCD3;ABCA6;ABCA2;PEX19;ABCD1,PEX19;ABCD1
"Metabolism of ingested SeMet, Sec, MeSec into H2Se",-0.6158795042972958,-0.9451482907014086,0.6829765545361876,0.9909244328917258,8,7,HNMT;AHCY;MAT1A;NNMT;CTH;SCLY;CBS,NNMT;CTH;SCLY;CBS
MyD88 dependent cascade initiated on endosome,-0.5516687539547368,-0.9471597646343437,0.815,0.9909863449992248,91,74,IRF7;MEF2A;MAPK11;MAPK14;MAPK3;MAPK8;MAPK9;DUSP3;S100B;TNIP2;NKIRAS2;S100A12;RPS6KA5;TAB1;MAPK7;IKBKG;MAP3K7;UBE2N;MAPK1;SKP1;CD14;NFKBIA;NFKB1;ATF1;SAA1;TAB2;RELA;RIPK2;MEF2C;RPS6KA3;VRK3;ELK1;HMGB1;MAP2K1;PPP2CB;ATF2;MAP2K7;MAP2K4;TLR8;IRAK4;RPS27A;CUL1;TAB3;MAP3K8;DUSP6;MYD88;PELI2;ECSIT;MAP2K3;CHUK;APP;IRAK1;BTRC;IKBKB;PPP2R1A;RPS6KA2;UBB;FBXW11;MAP3K1;MAPKAPK2;MAP2K6;JUN;CREB1;MAPKAPK3;NFKBIB;NKIRAS1;TLR7;PPP2R1B;NFKB2;UBA52;TRAF6;PPP2CA;PPP2R5D;RPS6KA1,DUSP6;MYD88;PELI2;ECSIT;MAP2K3;CHUK;APP;IRAK1;BTRC;IKBKB;PPP2R1A;RPS6KA2;UBB;FBXW11;MAP3K1;MAPKAPK2;MAP2K6;JUN;CREB1;MAPKAPK3;NFKBIB;NKIRAS1;TLR7;PPP2R1B;NFKB2;UBA52;TRAF6;PPP2CA;PPP2R5D;RPS6KA1
Interferon Signaling,-0.5421251464757907,-0.9464683033520144,0.926,0.9910704446148018,205,156,JAK1;IRF7;NEDD4;NUP133;NUP153;NUP160;NUP205;NUP210;NUP37;NUP54;NUP62;NUP88;NUP98;MAPK3;MID1;EIF4A1;EIF4A2;EIF4A3;EIF4E3;EIF4G1;EIF2AK2;FLNA;FLNB;SUMO1;TPR;UBE2E1;TRIM3;PPM1B;PTPN11;RAE1;AAAS;CAMK2A;CAMK2D;CAMK2G;CAMK2B;ADAR;CD44;EIF4E2;NUP50;NCAM1;STAT1;KPNA2;POM121C;USP18;RANBP2;NDC1;SEC13;KPNB1;NUP58;TRIM25;STAT2;MX1;UBE2N;NUP107;OAS2;EIF4G3;PML;KPNA1;TRIM21;POM121;OAS3;PLCG1;NUP214;KPNA5;ABCE1;EIF4G2;IRF5;DDX58;NUP35;IRF1;MX2;TRIM29;RNASEL;NUP43;SP100;NUP93;ISG15;IFIT5;HLA-E;FCGR1A;ISG20;GBP1;IFI30;JAK2;IFITM3;HLA-G;HLA-DRA;PRKCD;GBP2;EIF4E;TRIM68;PTPN6;ARIH1;IFIT1;IFNGR1;TRIM2;IFITM1;RPS27A;PIN1;UBE2L6;XAF1;IRF3;GBP6;KPNA3;GBP3;TRIM22;TRIM5;GBP4;NUP85;PSMB8;PIAS1;HLA-A;IRF2;IFIT2;TRIM26;TRIM38;NUP188;HERC5;MT2A;HLA-DRB5;GBP5;HLA-C;HLA-DQA1;IFI35;HLA-DPA1;SEH1L;HLA-DQB1;UBB;PTPN1;ICAM1;HLA-DPB1;HLA-DRB1;IRF8;HLA-B;KPNA4;RSAD2;IRF6;HLA-F;HLA-DRB4;UBA7;UBA52;GBP7;B2M;IFIT3;SAMHD1;TRIM14;OASL;PTPN2;VCAM1;HLA-DRB3;BST2;TYK2;PDE12;IRF9;NUP155;OAS1,TRIM5;GBP4;NUP85;PSMB8;PIAS1;HLA-A;IRF2;IFIT2;TRIM26;TRIM38;NUP188;HERC5;MT2A;HLA-DRB5;GBP5;HLA-C;HLA-DQA1;IFI35;HLA-DPA1;SEH1L;HLA-DQB1;UBB;PTPN1;ICAM1;HLA-DPB1;HLA-DRB1;IRF8;HLA-B;KPNA4;RSAD2;IRF6;HLA-F;HLA-DRB4;UBA7;UBA52;GBP7;B2M;IFIT3;SAMHD1;TRIM14;OASL;PTPN2;VCAM1;HLA-DRB3;BST2;TYK2;PDE12;IRF9;NUP155;OAS1
Defective SLC26A2 causes chondrodysplasias,-0.7172489082969211,-1.8548237866072554,0.5647969052224371,0.9911097603216756,1,1,SLC26A2,SLC26A2
Presynaptic phase of homologous DNA pairing and strand exchange,-0.5672569914292068,-0.9363656177591821,0.763,0.9911986990697181,39,27,MRE11;RAD50;RPA1;RPA2;RPA3;ATR;NBN;RFC3;HUS1;RAD9A;BLM;RFC2;CHEK1;DNA2;ATRIP;TOPBP1;RFC4;RAD17;TOP3A;WRN;RMI2;RAD1;RFC5;ATM;KAT5;RBBP8;RMI1,WRN;RMI2;RAD1;RFC5;ATM;KAT5;RBBP8;RMI1
Metabolism of nitric oxide: NOS3 activation and regulation,-0.5997149106031763,-0.9482951928959997,0.6556556556556556,0.9912352527533427,15,13,HSP90AA1;NOS3;NOSIP;NOSTRIN;CYGB;CAV1;LYPLA1;AKT1;DDAH2;DNM2;DDAH1;WASL;SPR,DDAH1;WASL;SPR
FCERI mediated MAPK activation,-0.5740878506682885,-0.9452393939289591,0.715,0.9912376959737288,108,26,MAPK3;MAPK8;MAPK9;SHC1;PAK2;MAPK1;PLCG1;RAC1;PAK1;NRAS;GRB2;SYK;MAP2K7;SOS1;MAP2K4;VAV3;PLCG2;LYN;GRAP2;MAP3K1;JUN;VAV2;KRAS;HRAS;VAV1;LCP2,MAP3K1;JUN;VAV2;KRAS;HRAS;VAV1;LCP2
Nef-mediates down modulation of cell surface receptors by recruiting them to clathrin adapters,-0.5891996890896082,-0.9487775969719231,0.6906906906906907,0.9912727073390785,22,18,ARF1;ATP6V1H;AP2A2;AP1B1;AP1G1;AP2B1;AP1M2;AP2A1;AP1S2;CD4;AP1S1;HLA-A;AP1M1;AP2S1;PACS1;AP2M1;B2M;AP1S3,HLA-A;AP1M1;AP2S1;PACS1;AP2M1;B2M;AP1S3
