Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
Evasion of Oxidative Stress Induced Senescence Due to Defective p16INK4A binding to CDK4,-0.5682382133995064,-2.4967400642829762,0.4948453608247423,0.9204417149762621,2,2,CDK4;CDKN2A,CDK4;CDKN2A
Phosphorylation of proteins involved in G1/S transition by active Cyclin E:Cdk2 complexes,-0.3334325987691124,-2.4455734298922955,0.8515901060070671,0.9210382937591424,4,3,CDK2;RB1;CCNE1,CDK2;RB1;CCNE1
MET activates STAT3,-0.3506055191582331,-2.5001256361310134,0.8070175438596491,0.9218941942194289,3,3,HGF;MET;STAT3,HGF;MET;STAT3
Tyrosine catabolism,-0.3612269207861864,-2.474179871939071,0.7966666666666666,0.9221611914468847,5,3,FAH;HGD;GSTZ1,FAH;HGD;GSTZ1
Activation of Ca-permeable Kainate Receptor,-0.27618385783779476,-2.449531558683453,0.8778625954198473,0.922168892346709,10,4,DLG4;DLG1;NCALD;DLG3,DLG4;DLG1;NCALD;DLG3
Astrocytic Glutamate-Glutamine Uptake And Metabolism,-0.3561643835616479,-2.4658924937711286,0.8482758620689655,0.923245088671358,4,3,SLC38A1;GLUL;SLC1A3,SLC38A1;GLUL;SLC1A3
N-glycan trimming in the ER and Calnexin/Calreticulin cycle,0.2168068312264222,0.9560362169162245,0.5760980592441267,0.9233567617843671,35,30,GANAB;PDIA3;AMFR;CALR;MOGS;CANX;OS9;PRKCSH;PSMC1;UGGT1;TRIM13;DERL2;MAN1B1;ENGASE;DERL1;EDEM3;RNF185;RPS27A;MLEC;NGLY1;UBB;RAD23B;UGGT2;RNF5;UBXN1;SEL1L;UBA52;RNF139;VCP;SYVN1,GANAB;PDIA3;AMFR;CALR;MOGS;CANX;OS9;PRKCSH;PSMC1;UGGT1;TRIM13;DERL2;MAN1B1;ENGASE;DERL1;EDEM3;RNF185;RPS27A;MLEC
Oligomerization of connexins into connexons,0.3237506616730481,0.9564399126224989,0.9024390243902439,0.9233733149621979,3,3,GJA1;GJB2;GJB1,GJA1;GJB2
Interleukin-18 signaling,-0.5255583126551063,-2.4515909181406457,0.6325966850828729,0.9241136758290597,8,2,IL18;ALOX5,IL18;ALOX5
Respiratory electron transport,-0.24351457482366867,inf,,0.9255430882771988,101,93,LRPPRC;MT-CO1;ETFDH;TRAP1;NDUFA7;NDUFA6;SDHD;COX8A;NDUFB3;MT-ND5;NDUFB2;COX6A1;NDUFS2;NDUFS1;UQCR10;COX6B1;COX5A;NDUFB5;NDUFAF3;COX4I1;COX7A2L;NDUFB6;NDUFAF5;MT-ND2;NDUFA12;CYC1;NDUFB4;MT-ND4;NDUFA3;SURF1;NDUFS5;UQCRB;NDUFAB1;CYCS;NDUFV3;NDUFB8;SDHB;COQ10B;COX20;NDUFC2;NDUFV2;COX5B;NDUFA5;UQCRH;NDUFAF4;ECSIT;COX18;NDUFA9;NDUFS6;NDUFAF7;UQCRQ;SCO2;NDUFB1;NDUFS8;NDUFB10;NDUFB9;COX16;NDUFV1;ACAD9;UQCRC2;NDUFAF2;UQCRFS1;COX7C;NDUFA10;SCO1;NDUFS4;TIMMDC1;SDHA;ETFB;NDUFA2;COX11;MT-CO2;SDHC;ETFA;COX6C;NDUFA4;NDUFB7;NDUFAF1;NDUFA8;MT-CO3;UQCRC1;NUBPL;NDUFA11;TACO1;NDUFA13;TMEM126B;COX19;NDUFS7;NDUFAF6;NDUFS3;MT-CYB;NDUFB11;MT-ND1,NDUFS2;NDUFS1;UQCR10;COX6B1;COX5A;NDUFB5;NDUFAF3;COX4I1;COX7A2L;NDUFB6;NDUFAF5;MT-ND2;NDUFA12;CYC1;NDUFB4;MT-ND4;NDUFA3;SURF1;NDUFS5;UQCRB;NDUFAB1;CYCS;NDUFV3;NDUFB8;SDHB;COQ10B;COX20;NDUFC2;NDUFV2;COX5B;NDUFA5;UQCRH;NDUFAF4;ECSIT;COX18;NDUFA9;NDUFS6;NDUFAF7;UQCRQ;SCO2;NDUFB1;NDUFS8;NDUFB10;NDUFB9;COX16;NDUFV1;ACAD9;UQCRC2;NDUFAF2;UQCRFS1;COX7C;NDUFA10;SCO1;NDUFS4;TIMMDC1;SDHA;ETFB;NDUFA2;COX11;MT-CO2;SDHC;ETFA;COX6C;NDUFA4;NDUFB7;NDUFAF1;NDUFA8;MT-CO3;UQCRC1;NUBPL;NDUFA11;TACO1;NDUFA13;TMEM126B;COX19;NDUFS7;NDUFAF6;NDUFS3;MT-CYB;NDUFB11;MT-ND1
The citric acid (TCA) cycle and respiratory electron transport,-0.15432918134308038,inf,,0.9255430882771988,176,141,LDHAL6B;LRPPRC;MDH2;ME1;MT-CO1;HAGH;ETFDH;VDAC1;TRAP1;PDK3;ADHFE1;OGDH;PDK2;PDP1;LDHC;IDH2;NDUFA7;NDUFA6;SDHD;COX8A;LDHA;NDUFB3;MT-ND5;NDUFB2;ME3;SUCLG2;COX6A1;D2HGDH;NDUFS2;NDUFS1;PDK4;UQCR10;LDHB;COX6B1;COX5A;IDH3G;MPC2;NDUFB5;NDUFAF3;COX4I1;COX7A2L;NDUFB6;PDHX;NDUFAF5;MT-ND2;NDUFA12;CYC1;NDUFB4;DLST;PDHB;MT-ND4;FAHD1;SUCLA2;NDUFA3;SURF1;MT-ATP6;NDUFS5;UQCRB;DLD;GLO1;NDUFAB1;CYCS;NDUFV3;NDUFB8;L2HGDH;SDHB;FH;COQ10B;COX20;NDUFC2;NDUFV2;COX5B;NDUFA5;UQCRH;NDUFAF4;ECSIT;SLC16A1;COX18;NDUFA9;BSG;NDUFS6;NDUFAF7;ACO2;UQCRQ;SCO2;NDUFB1;IDH3B;SLC25A14;CS;NDUFS8;NDUFB10;NDUFB9;COX16;NDUFV1;ACAD9;RXRA;UQCRC2;NDUFAF2;UQCRFS1;COX7C;NDUFA10;SCO1;MT-ATP8;ME2;NDUFS4;TIMMDC1;SDHA;ETFB;GSTZ1;NNT;NDUFA2;COX11;MT-CO2;SDHC;SLC16A3;ETFA;COX6C;NDUFA4;NDUFB7;NDUFAF1;NDUFA8;PDHA1;MT-CO3;IDH3A;PDK1;DLAT;UQCRC1;NUBPL;NDUFA11;PDPR;TACO1;NDUFA13;TMEM126B;SUCLG1;COX19;NDUFS7;NDUFAF6;NDUFS3;MT-CYB;NDUFB11;MT-ND1,NDUFS2;NDUFS1;PDK4;UQCR10;LDHB;COX6B1;COX5A;IDH3G;MPC2;NDUFB5;NDUFAF3;COX4I1;COX7A2L;NDUFB6;PDHX;NDUFAF5;MT-ND2;NDUFA12;CYC1;NDUFB4;DLST;PDHB;MT-ND4;FAHD1;SUCLA2;NDUFA3;SURF1;MT-ATP6;NDUFS5;UQCRB;DLD;GLO1;NDUFAB1;CYCS;NDUFV3;NDUFB8;L2HGDH;SDHB;FH;COQ10B;COX20;NDUFC2;NDUFV2;COX5B;NDUFA5;UQCRH;NDUFAF4;ECSIT;SLC16A1;COX18;NDUFA9;BSG;NDUFS6;NDUFAF7;ACO2;UQCRQ;SCO2;NDUFB1;IDH3B;SLC25A14;CS;NDUFS8;NDUFB10;NDUFB9;COX16;NDUFV1;ACAD9;RXRA;UQCRC2;NDUFAF2;UQCRFS1;COX7C;NDUFA10;SCO1;MT-ATP8;ME2;NDUFS4;TIMMDC1;SDHA;ETFB;GSTZ1;NNT;NDUFA2;COX11;MT-CO2;SDHC;SLC16A3;ETFA;COX6C;NDUFA4;NDUFB7;NDUFAF1;NDUFA8;PDHA1;MT-CO3;IDH3A;PDK1;DLAT;UQCRC1;NUBPL;NDUFA11;PDPR;TACO1;NDUFA13;TMEM126B;SUCLG1;COX19;NDUFS7;NDUFAF6;NDUFS3;MT-CYB;NDUFB11;MT-ND1
"Defective SLC11A2 causes hypochromic microcytic anemia, with iron overload 1 (AHMIO1)",-0.9613934100832642,-2.4545053742188054,0.07736943907156674,0.9256286242714644,1,1,SLC11A2,SLC11A2
Acyl chain remodelling of PI,0.2944136911563821,0.9536464945865171,0.8438320209973753,0.9267537861188677,17,5,PLA2G2A;PLBD1;PLA2G4A;MBOAT7;PLA2G12A,PLA2G2A;PLBD1;PLA2G4A;MBOAT7
Acyl chain remodeling of DAG and TAG,0.3454525216076735,0.9462121778503827,0.8838174273858921,0.9292860037571931,8,3,MGLL;DGAT1;PNPLA2,MGLL
RAS processing,0.2399733233292084,0.9464801713458124,0.6850828729281768,0.9294993537623898,20,15,BCL2L1;ABHD17B;LYPLA1;FNTA;PDE6D;NRAS;ABHD17A;ARL2;ABHD17C;FNTB;ICMT;KRAS;GOLGA7;PRKCQ;HRAS,BCL2L1;ABHD17B;LYPLA1;FNTA;PDE6D;NRAS;ABHD17A;ARL2;ABHD17C
Pre-NOTCH Expression and Processing,0.20771198562680257,0.946743577586998,0.6195320447609359,0.9297466417140112,90,41,NOTCH2;SIRT6;SNW1;PRKCI;POFUT1;MAML2;RAB6A;TNRC6A;TNRC6C;LFNG;AGO3;EP300;AGO1;AGO2;B4GALT1;KAT2B;NOTCH3;MOV10;TMED2;NOTCH1;ATP2A3;CREBBP;TNRC6B;TFDP2;H2AFX;KAT2A;ATP2A1;RBPJ;ATP2A2;ELF3;TP53;JUN;ST3GAL4;SEL1L;TFDP1;E2F3;RUNX1;FURIN;POGLUT1;MAML1;ST3GAL6,NOTCH2;SIRT6;SNW1;PRKCI;POFUT1;MAML2;RAB6A;TNRC6A;TNRC6C;LFNG;AGO3;EP300;AGO1;AGO2;B4GALT1;KAT2B;NOTCH3;MOV10;TMED2;NOTCH1;ATP2A3;CREBBP;TNRC6B;TFDP2;H2AFX;KAT2A;ATP2A1;RBPJ;ATP2A2;ELF3
Binding and entry of HIV virion,0.33095096287471965,0.9468815426149371,0.8991596638655462,0.9301680563569227,12,3,PPIA;CD4;CXCR4,PPIA;CD4;CXCR4
Signaling by Insulin receptor,0.2029089099309403,0.9511046119885128,0.58627648839556,0.9303958087509308,78,49,IRS1;MAPK3;GAB1;FGF2;SHC1;PTPN11;PIK3R1;ATP6V1C1;ATP6V1E1;ATP6V1H;ATP6V1E2;ATP6V1G1;MAPK1;GRB10;ATP6V1A;INSR;ATP6V1F;ATP6V0A2;FGFR2;AKT2;PDPK1;PIK3CB;NRAS;FGFR1;GRB2;SOS1;PIK3R2;FGFR3;FGF17;ATP6V0A1;ATP6V1B2;PIK3C3;TCIRG1;FRS2;ATP6V1B1;ATP6AP1;ATP6V0C;THEM4;PIK3CA;ATP6V0D1;ATP6V1D;KRAS;IRS2;ATP6V0A4;HRAS;PIK3R4;FGF4;FGF20;GAB2,IRS1;MAPK3;GAB1;FGF2;SHC1;PTPN11;PIK3R1;ATP6V1C1;ATP6V1E1;ATP6V1H;ATP6V1E2;ATP6V1G1;MAPK1;GRB10;ATP6V1A;INSR;ATP6V1F;ATP6V0A2;FGFR2;AKT2;PDPK1;PIK3CB;NRAS;FGFR1;GRB2;SOS1;PIK3R2;FGFR3;FGF17;ATP6V0A1
Diseases of programmed cell death,0.22870290282080058,0.95061709242592,0.6325878594249201,0.9305450789494741,24,20,LMNA;LMNB1;YWHAE;PRDX2;C1QBP;SOD2;CAPN2;CAST;CAPNS1;PRDX1;CDC25C;CAPNS2;CAPN1;CDKN2A;BCL2L11;APP;FOXO3;JUN;CDK5;GOLGA2,LMNA;LMNB1;YWHAE;PRDX2;C1QBP;SOD2;CAPN2;CAST;CAPNS1;PRDX1;CDC25C;CAPNS2
RUNX1 regulates transcription of genes involved in differentiation of HSCs,0.19530581207619838,0.9450198176351755,0.5957873620862588,0.930602270654983,99,59,PSMA4;PSMA5;PSMA7;PSMB7;PSMC2;PSMC3;PSMD1;PSMD12;PSMD8;PSME1;PSME2;PSME3;ABL1;PSMA8;PSMD14;PSMA1;PSMB3;PSMD3;PSMC1;PSMF1;PSMD7;PSMD13;PSMD6;TCF12;PSMD9;PSMA6;PSMC6;PSMD2;PSMB2;RPS27A;H2AFX;PSMD5;PSMA2;LDB1;KMT2A;PSMB8;PSMB10;PSMB5;ITCH;PSMA3;UBB;PSMB6;PSMD11;PSMB4;CBFB;PSME4;PSMC5;UBA52;YAP1;MNAT1;RUNX1;PSMC4;CDK7;PSMD10;PSMB1;PSMB9;TCF3;PSMD4;CCNH,PSMA4;PSMA5;PSMA7;PSMB7;PSMC2;PSMC3;PSMD1;PSMD12;PSMD8;PSME1;PSME2;PSME3;ABL1;PSMA8;PSMD14;PSMA1;PSMB3;PSMD3;PSMC1;PSMF1;PSMD7;PSMD13;PSMD6
Alpha-protein kinase 1 signaling pathway,0.2513455123738031,0.9469877431843289,0.747016706443914,0.9306601864217898,11,10,TAB1;MAP3K7;TAB2;TIFA;RPS27A;ALPK1;TAB3;UBB;UBA52;TRAF6,TAB1;MAP3K7;TAB2;TIFA;RPS27A;ALPK1;TAB3
Negative epigenetic regulation of rRNA expression,0.2045360824591657,0.9472472145974716,0.5616161616161616,0.9308964652259318,83,43,HDAC1;HDAC2;ERCC3;SMARCA5;POLR2F;SAP18;SAP30;SAP30BP;POLR2E;POLR1D;SAP130;BAZ2A;CD3EAP;POLR1E;UBTF;DNMT1;TBP;SIN3A;POLR2H;MBD2;POLR2K;H2AFX;SIRT1;POLR2L;TWISTNB;GTF2H4;POLR1A;ARID4B;SUDS3;TTF1;GTF2H5;GTF2H2;ERCC2;POLR1C;GTF2H3;MNAT1;POLR1B;CDK7;SAP30L;SIN3B;RRP8;CCNH;GTF2H1,HDAC1;HDAC2;ERCC3;SMARCA5;POLR2F;SAP18;SAP30;SAP30BP;POLR2E;POLR1D;SAP130;BAZ2A;CD3EAP;POLR1E;UBTF;DNMT1;TBP;SIN3A;POLR2H;MBD2;POLR2K;H2AFX;SIRT1;POLR2L;TWISTNB;GTF2H4;POLR1A;ARID4B;SUDS3
Cation-coupled Chloride cotransporters,0.30962229414876874,0.9475763184664562,0.8755129958960328,0.9309775230599531,7,4,SLC12A4;SLC12A7;SLC12A6;SLC12A2,SLC12A4;SLC12A7;SLC12A6
Regulation of PTEN localization,0.2639288628133863,0.9478055612584637,0.7720588235294118,0.9312495022124279,9,8,NEDD4;PML;USP7;PTEN;RPS27A;XIAP;UBB;UBA52,NEDD4;PML;USP7;PTEN;RPS27A;XIAP
TNFR2 non-canonical NF-kB pathway,0.19165789237134237,0.9495653404579808,0.5795795795795796,0.9316861767410679,101,65,PSMA4;PSMA5;PSMA7;PSMB7;PSMC2;PSMC3;PSMD1;PSMD12;PSMD8;PSME1;PSME2;PSME3;PSMA8;PSMD14;UBE2M;PSMA1;TNFSF13;PSMB3;PSMD3;PSMC1;PSMF1;PSMD7;PSMD13;SKP1;PSMD6;TRAF2;PSMD9;PSMA6;PSMC6;PSMD2;PSMB2;RPS27A;PSMD5;CUL1;PSMA2;RELB;TNFRSF6B;PSMB8;PSMB10;CHUK;PSMB5;BTRC;PSMA3;UBB;FBXW11;PSMB6;TRAF3;BIRC2;PSMD11;TNFRSF11B;PSMB4;UBA3;PSME4;PSMC5;LTBR;NFKB2;UBA52;PSMC4;TNFRSF1A;CD27;PSMD10;CD40;PSMB1;PSMB9;PSMD4,PSMA4;PSMA5;PSMA7;PSMB7;PSMC2;PSMC3;PSMD1;PSMD12;PSMD8;PSME1;PSME2;PSME3;PSMA8;PSMD14;UBE2M;PSMA1;TNFSF13;PSMB3;PSMD3;PSMC1;PSMF1;PSMD7;PSMD13;SKP1;PSMD6;TRAF2
The role of GTSE1 in G2/M progression after G2 checkpoint,0.19720533430476458,0.9479252302449822,0.5805805805805806,0.9317169524607966,60,57,HSP90AA1;HSP90AB1;PSMA4;PSMA5;PSMA7;PSMB7;PSMC2;PSMC3;PSMD1;PSMD12;PSMD8;PSME1;PSME2;PSME3;PSMA8;PSMD14;PSMA1;PSMB3;PSMD3;PSMC1;PSMF1;PSMD7;PSMD13;PSMD6;CDK1;CCNB1;PSMD9;PSMA6;PSMC6;PSMD2;MAPRE1;PSMB2;RPS27A;PSMD5;PSMA2;PSMB8;PSMB10;CCNB2;PSMB5;CDKN1A;TP53;PSMA3;FKBPL;UBB;PSMB6;PSMD11;PSMB4;PSME4;PLK1;GTSE1;PSMC5;UBA52;PSMC4;PSMD10;PSMB1;PSMB9;PSMD4,HSP90AA1;HSP90AB1;PSMA4;PSMA5;PSMA7;PSMB7;PSMC2;PSMC3;PSMD1;PSMD12;PSMD8;PSME1;PSME2;PSME3;PSMA8;PSMD14;PSMA1;PSMB3;PSMD3;PSMC1;PSMF1;PSMD7;PSMD13;PSMD6
Mitotic G2-G2/M phases,0.17552901295307485,0.9490673846105427,0.64,0.9318391321249646,185,162,HSP90AA1;HSP90AB1;ODF2;DCTN1;DCTN2;XPO1;YWHAE;TUBA4A;TUBB;TUBG2;TUBGCP6;PRKAR2B;PPP1R12A;PPP1R12B;PSMA4;PSMA5;PSMA7;PSMB7;PSMC2;PSMC3;PSMD1;PSMD12;PSMD8;PSME1;PSME2;PSME3;PCNT;RBBP4;CDK11B;CDK11A;CEP135;CKAP5;PSMA8;CEP250;ACTR1A;TUBGCP3;DCTN3;TUBB4A;MZT2A;MZT2B;RBX1;PSMD14;PSMA1;PSMB3;YWHAG;PSMD3;PSMC1;PSMF1;CETN2;PPP1CB;HAUS7;PSMD7;PSMD13;SKP1;CDK2;DYNLL1;PSMD6;EP300;PRKACA;CEP164;TUBG1;TUBGCP4;NDE1;CLASP1;PHLDA1;OPTN;CDK1;PAFAH1B1;CEP76;LIN54;LIN9;TUBGCP2;TUBB4B;CDK5RAP2;OFD1;RAB8A;CDC25C;HMMR;PPP2CB;CCNB1;PSMD9;PSMA6;AKAP9;PSMC6;MZT1;PSMD2;MAPRE1;PSMB2;LIN37;RPS27A;PSMD5;TPX2;CUL1;PSMA2;HAUS6;CEP290;HAUS5;PPP2R2A;ALMS1;PSMB8;NME7;CEP192;PSMB10;CCNB2;PSMB5;CCNA2;DYNC1H1;CDKN1A;BTRC;TP53;PSMA3;CEP131;CEP57;FKBPL;PPP2R1A;FGFR1OP;UBB;HAUS2;FBXW11;PSMB6;PSMD11;AJUBA;PSMB4;SSNA1;AURKA;CENPF;HAUS3;PPME1;CEP63;HAUS8;PSME4;PPP2R1B;CEP41;PLK1;GTSE1;PSMC5;NEDD1;DYNC1I2;UBA52;PCM1;CNTRL;PPP2CA;E2F3;CEP78;CCP110;WEE1;SDCCAG8;MNAT1;FBXL18;CSNK1D;PSMC4;HAUS1;LCMT1;CDK7;PSMD10;PSMB1;PSMB9;HAUS4;CSNK1E;TUBGCP5;PSMD4;CCNH,HSP90AA1;HSP90AB1;ODF2;DCTN1;DCTN2;XPO1;YWHAE;TUBA4A;TUBB;TUBG2;TUBGCP6;PRKAR2B;PPP1R12A;PPP1R12B;PSMA4;PSMA5;PSMA7;PSMB7;PSMC2;PSMC3;PSMD1;PSMD12;PSMD8;PSME1;PSME2;PSME3;PCNT;RBBP4;CDK11B;CDK11A;CEP135;CKAP5;PSMA8;CEP250;ACTR1A;TUBGCP3;DCTN3;TUBB4A;MZT2A;MZT2B;RBX1;PSMD14;PSMA1;PSMB3;YWHAG;PSMD3;PSMC1;PSMF1;CETN2;PPP1CB;HAUS7;PSMD7;PSMD13;SKP1;CDK2;DYNLL1;PSMD6;EP300;PRKACA;CEP164;TUBG1;TUBGCP4;NDE1;CLASP1;PHLDA1;OPTN;CDK1;PAFAH1B1;CEP76;LIN54;LIN9;TUBGCP2;TUBB4B
Signaling by the B Cell Receptor (BCR),0.18244492169956505,0.9485433699462305,0.62,0.9320250014838362,175,99,ITPR1;STIM1;PPIA;PSMA4;PSMA5;PSMA7;PSMB7;PSMC2;PSMC3;PSMD1;PSMD12;PSMD8;PSME1;PSME2;PSME3;PIK3R1;FYN;PPP3CB;PSMA8;FKBP1A;PSMD14;PSMA1;PSMB3;IKBKG;PSMD3;NFATC1;MAP3K7;PSMC1;PSMF1;PRKCB;PSMD7;PSMD13;SKP1;BTK;NFKBIA;NFKB1;PSMD6;NFATC2;RELA;PIK3CD;CARD11;NRAS;AHCYL1;GRB2;PSMD9;SYK;PSMA6;PSMC6;SH3KBP1;PTPN6;DAPP1;SOS1;PSMD2;PSMB2;NFATC3;RPS27A;PLCG2;PSMD5;BLK;CUL1;PSMA2;PPP3CA;LYN;PSMB8;NFKBIE;REL;PSMB10;ITPR3;CHUK;PSMB5;BTRC;PSMA3;IKBKB;BCL10;UBB;FBXW11;PSMB6;ITPR2;BLNK;PSMD11;NFKBIB;PSMB4;KRAS;MALT1;PSME4;PSMC5;UBA52;HRAS;CD19;PIK3AP1;CD22;PSMC4;NCK1;PSMD10;PSMB1;VAV1;PSMB9;PSMD4;PPP3R1,ITPR1;STIM1;PPIA;PSMA4;PSMA5;PSMA7;PSMB7;PSMC2;PSMC3;PSMD1;PSMD12;PSMD8;PSME1;PSME2;PSME3;PIK3R1;FYN;PPP3CB;PSMA8;FKBP1A;PSMD14;PSMA1;PSMB3;IKBKG;PSMD3;NFATC1;MAP3K7;PSMC1;PSMF1;PRKCB;PSMD7;PSMD13;SKP1;BTK;NFKBIA;NFKB1;PSMD6;NFATC2;RELA;PIK3CD;CARD11;NRAS;AHCYL1;GRB2;PSMD9;SYK;PSMA6;PSMC6;SH3KBP1;PTPN6;DAPP1;SOS1;PSMD2;PSMB2;NFATC3;RPS27A;PLCG2;PSMD5;BLK;CUL1;PSMA2;PPP3CA
TICAM1 deficiency - HSE,-0.879912663755383,-2.408585278072504,0.22810590631364563,0.9320924487836086,2,1,TLR3,TLR3
Cytochrome c-mediated apoptotic response,0.24251828151717336,0.9481022537147356,0.681766704416761,0.9320981613584902,13,13,MAPK3;CASP3;MAPK1;UACA;CARD8;CASP9;CASP7;XIAP;CYCS;APIP;DIABLO;AVEN;APAF1,MAPK3;CASP3;MAPK1;UACA;CARD8;CASP9;CASP7;XIAP;CYCS;APIP
FRS-mediated FGFR3 signaling,0.24646551263957284,0.943178097517061,0.7218390804597701,0.932256656821308,20,12,FGF2;PTPN11;NRAS;GRB2;SOS1;FGFR3;FGF17;FRS2;KRAS;HRAS;FGF4;FGF20,FGF2;PTPN11;NRAS;GRB2;SOS1;FGFR3;FGF17
Transport and synthesis of PAPS,0.28764259522056046,0.9435217158937558,0.8390501319261213,0.9323717596872113,6,5,SLC35B2;SLC35B3;PAPSS1;PAPSS2;SLC26A2,SLC35B2;SLC35B3;PAPSS1;PAPSS2
APC/C:Cdc20 mediated degradation of Securin,0.19234013519622098,0.9420370293695036,0.596,0.9335037278312404,68,62,UBE2E1;PSMA4;PSMA5;PSMA7;PSMB7;PSMC2;PSMC3;PSMD1;PSMD12;PSMD8;PSME1;PSME2;PSME3;ANAPC2;PSMA8;PSMD14;PSMA1;PSMB3;ANAPC7;PSMD3;PSMC1;PSMF1;PSMD7;PSMD13;PSMD6;ANAPC10;UBE2C;PSMD9;PSMA6;PSMC6;ANAPC5;PSMD2;PSMB2;RPS27A;PSMD5;UBE2S;PSMA2;UBE2D1;PSMB8;PSMB10;CDC27;PSMB5;PSMA3;CDC23;CDC16;UBB;PSMB6;PSMD11;PSMB4;CDC26;PSME4;PSMC5;UBA52;CDC20;ANAPC1;PSMC4;ANAPC16;PSMD10;PSMB1;PSMB9;ANAPC4;PSMD4,UBE2E1;PSMA4;PSMA5;PSMA7;PSMB7;PSMC2;PSMC3;PSMD1;PSMD12;PSMD8;PSME1;PSME2;PSME3;ANAPC2;PSMA8;PSMD14;PSMA1;PSMB3;ANAPC7;PSMD3;PSMC1;PSMF1;PSMD7;PSMD13;PSMD6;ANAPC10
NoRC negatively regulates rRNA expression,0.2032471531489244,0.9400015061202264,0.5981781376518218,0.9335681002575053,77,41,HDAC1;HDAC2;ERCC3;SMARCA5;POLR2F;SAP18;SAP30;SAP30BP;POLR2E;POLR1D;SAP130;BAZ2A;CD3EAP;POLR1E;UBTF;DNMT1;TBP;SIN3A;POLR2H;MBD2;POLR2K;H2AFX;POLR2L;TWISTNB;GTF2H4;POLR1A;ARID4B;SUDS3;TTF1;GTF2H5;GTF2H2;ERCC2;POLR1C;GTF2H3;MNAT1;POLR1B;CDK7;SAP30L;SIN3B;CCNH;GTF2H1,HDAC1;HDAC2;ERCC3;SMARCA5;POLR2F;SAP18;SAP30;SAP30BP;POLR2E;POLR1D;SAP130;BAZ2A;CD3EAP;POLR1E;UBTF;DNMT1;TBP;SIN3A;POLR2H;MBD2;POLR2K;H2AFX;POLR2L;TWISTNB;GTF2H4;POLR1A;ARID4B;SUDS3
Phospholipid metabolism,0.17321768595565618,0.9407065301202816,0.641,0.9337284372538937,212,151,LPIN1;INPP4A;INPP4B;MGLL;MTMR2;MTMR9;GPAM;GPD2;TNFAIP8L3;PTPN13;RAB14;PI4KA;PIK3R1;PIP4K2A;PIP5K1A;PIP5K1C;PLA2G2A;SBF2;SACM1L;ARF1;ARF3;CHKB;BCHE;OCRL;GPD1L;PLD2;PI4K2B;PIP4K2B;ABHD4;SYNJ1;GPAT3;CSNK2B;PTDSS1;PLD1;MTMR3;ETNK1;PTDSS2;GPD1;AGK;LPCAT1;INPP5K;PNPLA6;ACP6;CDIPT;GPAT4;PIK3CD;AGPAT2;PLEKHA5;PLD4;CDS2;MTMR10;PIP4K2C;LPGAT1;MTMR6;PIK3CB;PIKFYVE;LPIN2;MTM1;PIK3C2B;MTMR12;SBF1;PIK3C2A;PTPMT1;DGAT1;LPIN3;PLBD1;SYNJ2;PI4KB;SLC44A1;STARD7;PIK3CG;PIK3R2;RAB4A;PLEKHA6;INPPL1;PTEN;PCYT1B;CSNK2A2;PLA2G4A;STARD10;AGPAT3;MBOAT7;LPCAT2;MTMR1;GNPAT;AGPAT1;PISD;PLA2G6;TNFAIP8L2;PCTP;LCLAT1;PLA2G15;PNPLA7;PNPLA8;PCYT1A;LPCAT4;MBOAT1;INPP5D;PITPNB;GPCPD1;MIGA2;SLC44A2;HADHB;OSBPL8;MTMR14;PIK3C3;CEPT1;PCYT2;MBOAT2;INPP5F;PNPLA2;OSBPL5;GDE1;PLEKHA1;CPNE1;CSNK2A1;GDPD3;GDPD1;ENPP6;PLEKHA2;DDHD1;CPNE3;SELENOI;PIK3CA;TNFAIP8;PLA2G12A;HADHA;MIGA1;RUFY1;PLEKHA3;FIG4;SLC44A4;CDS1;PITPNM1;PLEKHA4;RAB5A;DDHD2;PGS1;LPCAT3;PLD3;AGPAT5;VAC14;OSBPL10;AGPAT4;PI4K2A;TMEM55B;PIK3R4;PITPNM3;PHOSPHO1;TAZ;PLB1,LPIN1;INPP4A;INPP4B;MGLL;MTMR2;MTMR9;GPAM;GPD2;TNFAIP8L3;PTPN13;RAB14;PI4KA;PIK3R1;PIP4K2A;PIP5K1A;PIP5K1C;PLA2G2A;SBF2;SACM1L;ARF1;ARF3;CHKB;BCHE;OCRL;GPD1L;PLD2;PI4K2B;PIP4K2B;ABHD4;SYNJ1;GPAT3;CSNK2B;PTDSS1;PLD1;MTMR3;ETNK1;PTDSS2;GPD1;AGK;LPCAT1;INPP5K;PNPLA6;ACP6;CDIPT;GPAT4;PIK3CD;AGPAT2;PLEKHA5;PLD4;CDS2;MTMR10;PIP4K2C;LPGAT1;MTMR6;PIK3CB;PIKFYVE;LPIN2;MTM1;PIK3C2B;MTMR12;SBF1;PIK3C2A;PTPMT1;DGAT1;LPIN3;PLBD1;SYNJ2;PI4KB;SLC44A1;STARD7;PIK3CG;PIK3R2;RAB4A;PLEKHA6;INPPL1;PTEN;PCYT1B;CSNK2A2;PLA2G4A;STARD10;AGPAT3;MBOAT7;LPCAT2;MTMR1;GNPAT;AGPAT1;PISD;PLA2G6;TNFAIP8L2;PCTP;LCLAT1;PLA2G15;PNPLA7;PNPLA8;PCYT1A;LPCAT4;MBOAT1;INPP5D;PITPNB;GPCPD1;MIGA2;SLC44A2;HADHB;OSBPL8;MTMR14;PIK3C3;CEPT1
