t	N
783.1262083029097	269
783.2751748459527	270
783.8330000572038	269
783.8576144206509	270
783.8652476137387	269
783.8929153431678	268
783.9041334767387	267
783.9323724750467	266
783.9845808869519	265
784.3325179057676	264
784.3810565720752	265
784.41750720781	264
784.7513091277187	263
784.8217557011678	264
784.8512083937104	263
784.866624854352	264
784.8837547721754	263
784.987555151451	262
784.9898786647046	263
785.0386165764155	262
785.0814186478397	263
785.1340277881789	262
785.2842760616296	261
785.38759789114	260
785.5119450011214	261
785.8341884057339	260
785.8652499821536	261
786.1159016433745	262
786.1262604150193	263
786.4964711509537	264
786.5390765287348	265
786.6077689093656	266
786.9186060711737	267
786.9294834875321	268
787.9212997758848	267
788.1156761385495	266
788.1222809254191	265
788.1582471265042	264
788.1837032380755	265
788.3322846569824	266
788.3540278793861	265
788.4425783152276	264
788.6295476639185	263
788.6586981477052	262
788.6664501118694	263
788.8066012175111	264
788.9389447112987	263
789.0346068920213	264
789.0862517184687	263
789.250906864267	262
789.2794652150992	261
789.2958890142422	260
789.3859891086508	261
789.4353811176987	262
789.4512723410264	261
789.4630202836048	260
789.468256455647	259
789.6821167616616	258
789.6986252826299	257
790.0573362758764	258
790.0994074411766	259
790.1839576664966	258
790.3319449520482	259
790.4774623484882	258
790.5228288044893	257
790.7664349028055	256
790.7848650445012	257
791.0774953367386	258
791.1096939172913	259
791.1652776636922	260
791.2488798791552	261
791.4320530032668	262
791.4782696017636	261
791.516723452694	262
791.5324842175626	261
791.5485992130604	262
791.674321069771	261
791.7926213237043	260
791.9128784367837	261
791.9928987472399	260
792.0554457987303	259
792.0854570607326	260
792.1840533738363	259
792.3348498320503	258
792.3385103159644	257
792.4357145111255	256
792.578626266876	255
792.6993799564525	256
792.8149914377722	255
793.0070489842844	254
793.1694303347214	255
793.4909216183884	254
793.5176106443872	255
793.7863731511267	254
794.041183928104	255
794.0533755426885	254
794.1490914505271	255
794.2843368957639	256
794.322812486196	255
794.601410833528	256
794.6577605775997	255
794.8348328528431	256
794.8556236343451	257
794.8775734904198	256
795.1931352940052	257
795.3237093261231	256
795.4149990200705	257
795.4777204980252	258
795.5848997127323	259
795.741397434013	258
796.0432162315594	259
796.0527129889803	260
796.0909559493138	261
796.0973722812389	260
796.1703190574646	259
796.2557368153144	260
796.5486429376454	261
796.7664761822006	260
796.9069500094561	261
797.0952107523859	262
797.1624890328125	263
797.2002613437537	264
797.2744426316485	265
797.746839623496	264
798.1326162529739	263
798.1763354002634	262
798.2748103706566	261
798.3033168595438	262
798.4507986792411	261
798.5503466822919	260
798.6156940879777	259
798.7789010920249	260
798.8801556932691	261
798.9118220302312	262
799.2152875201522	263
799.3200388372094	264
799.3481642532083	263
799.5785013104512	264
799.9320761798599	263
800.0555178592166	262
800.2704532493045	261
800.5732685416898	262
800.7032785114391	263
800.7160175997042	262
800.8034285451898	263
801.2192501901349	264
801.2735173390204	263
801.3856337203523	262
801.4826997291783	263
801.5188433364582	264
801.6133346422849	265
801.6342684084707	266
801.6731457682928	267
801.9349254377215	268
801.9744525012861	267
801.9828933984834	268
801.9857367427906	269
802.1812957104389	270
802.2461738871574	271
802.3243395852724	272
802.3321650688827	271
802.6147142585555	272
802.6179514909493	271
802.6551890647945	272
802.6741553656212	271
