Term	es	nes	pval	fdr	geneset_size	matched_size	genes	ledge_genes	cancer_type
Histidine metabolism	0.7495979979813098	1.969418350776872	0.0	0.0784314768893477	23	18	ASPA;MAOB;ALDH9A1;ALDH2;MAOA;ALDH7A1;ALDH3A2;ALDH3A1;HNMT;CARNMT1;ALDH1B1;CNDP2;ALDH3B1;CARNS1;CNDP1;AOC1;ALDH1A3;HAL	ASPA;MAOB;ALDH9A1;ALDH2;MAOA;ALDH7A1;ALDH3A2;ALDH3A1	hnscc
Nucleotide excision repair	0.5887471830906602	1.7220228802500823	0.00974025974025974	0.07956837756435463	47	43	RFC2;RFC4;CCNH;RFC5;POLE3;RFC3;CDK7;MNAT1;XPC;ERCC2;GTF2H1;RAD23A;PCNA;RFC1;XPA;LIG1;RAD23B;DDB2;POLD3;GTF2H4;POLD1;ERCC3;RBX1;DDB1;GTF2H3;RPA3;POLD2;GTF2H5;CUL4B;CETN2;GTF2H2;ERCC1;POLD4;RPA2;POLE4;ERCC4;ERCC5;POLE;CUL4A;POLE2;ERCC6;ERCC8;RPA1	RFC2;RFC4;CCNH;RFC5;POLE3;RFC3;CDK7;MNAT1;XPC;ERCC2;GTF2H1;RAD23A;PCNA;RFC1;XPA;LIG1;RAD23B;DDB2;POLD3;GTF2H4;POLD1;ERCC3;RBX1;DDB1;GTF2H3;RPA3;POLD2	hnscc
beta-Alanine metabolism	0.6799216249338006	1.872561556081479	0.0	0.07996934898521728	31	24	ALDH9A1;ECHS1;ALDH6A1;AOC3;ALDH2;ALDH7A1;HIBCH;ALDH3A2;ALDH3A1;MLYCD;HADHA;ACADM;ABAT;SMS;SRM;EHHADH;ALDH1B1;CNDP2;ALDH3B1;DPYD;CARNS1;CNDP1;SMOX;ALDH1A3	ALDH9A1;ECHS1;ALDH6A1;AOC3;ALDH2;ALDH7A1;HIBCH;ALDH3A2;ALDH3A1;MLYCD;HADHA;ACADM;ABAT;SMS;SRM	hnscc
Tyrosine metabolism	0.8030210388295553	2.2709207544002408	0.0	0.0825023147901789	36	26	ADH1B;MAOB;ADH4;ADH1C;AOC3;ADH1A;MAOA;ADH5;AOX1;GSTZ1;ADH7;GOT1;ALDH3A1;IL4I1;FAH;FAHD1;COMT;GOT2;MIF;ALDH3B1;HGD;TH;DBH;DDC;ADH6;ALDH1A3	ADH1B;MAOB;ADH4;ADH1C;AOC3;ADH1A;MAOA;ADH5;AOX1;GSTZ1;ADH7;GOT1;ALDH3A1;IL4I1;FAH;FAHD1;COMT	hnscc
Alanine, aspartate and glutamate metabolism	0.6756319476516734	1.8797961188117067	0.0	0.08256617107097626	35	30	ASPA;GPT2;GPT;ALDH5A1;GLUD1;ALDH4A1;GOT1;CAD;IL4I1;GFPT2;GLS;ASNS;ABAT;PPAT;NIT2;ADSS;ASS1;ASL;ADSSL1;GOT2;ADSL;GLUL;GLUD2;RIMKLB;DDO;GLS2;CPS1;FOLH1;GFPT1;AGXT	ASPA;GPT2;GPT;ALDH5A1;GLUD1;ALDH4A1;GOT1;CAD;IL4I1;GFPT2;GLS;ASNS;ABAT;PPAT;NIT2;ADSS;ASS1;ASL	hnscc
Spliceosome	0.6501891408778603	2.103839929758568	0.012944983818770227	0.0830450931769564	134	126	NCBP2;U2SURP;CTNNBL1;ISY1-RAB43;DDX5;MAGOHB;NCBP1;SNRNP70;RBMX;SRSF7;PRPF3;SNRPA1;RBM25;HNRNPA1;SNRPD2;SF3A2;SRSF3;SRSF4;SART1;BUD31;SNRPB2;TCERG1;HNRNPM;SF3B1;PRPF8;RBM17;HSPA1A;SF3B6;PHF5A;PRPF40A;CHERP;RBM8A;USP39;SNRPA;PRPF38B;SRSF2;DHX15;PLRG1;SRSF6;SNRPC;CDC5L;SNRPB;PRPF6;THOC2;SF3A1;DDX23;THOC1;PRPF4;PQBP1;XAB2;SF3A3;SNRPF;TRA2B;CRNKL1;PPIL1;PRPF18;EFTUD2;SNRPE;ALYREF;SNRNP200;SF3B2;EIF4A3;HNRNPC;SNW1;PPIE;SNRNP40;SNRPD3;DDX46;U2AF2;AQR;SRSF10;RBM22;U2AF1L5;SRSF1;HNRNPU;WBP11;ZMAT2;SRSF9;SF3B5;SMNDC1;PRPF38A;ACIN1;SLU7;SF3B3;DHX16;CDC40;HNRNPK;CWC15;LSM6;HSPA2;DHX38;SNRNP27;LSM5;DHX8;PRPF31;SNU13;HNRNPA3;LSM3;DDX39B;PRPF19;PPIH;PUF60;SF3B4;LSM2;DDX42;SNRPD1;PRPF40B;TRA2A;LSM8;BCAS2;SYF2;TXNL4A;LSM4;SNRPG;SRSF5;RBMXL1;PCBP1;HSPA6;CCDC12;U2AF1;HSPA8;THOC3;LSM7;RP9;SRSF8;HSPA1L	NCBP2;U2SURP;CTNNBL1;ISY1-RAB43;DDX5;MAGOHB;NCBP1;SNRNP70;RBMX;SRSF7;PRPF3;SNRPA1;RBM25;HNRNPA1;SNRPD2;SF3A2;SRSF3;SRSF4;SART1;BUD31;SNRPB2;TCERG1;HNRNPM;SF3B1;PRPF8;RBM17;HSPA1A;SF3B6;PHF5A;PRPF40A;CHERP;RBM8A;USP39;SNRPA;PRPF38B;SRSF2;DHX15;PLRG1;SRSF6;SNRPC;CDC5L;SNRPB;PRPF6;THOC2;SF3A1;DDX23;THOC1;PRPF4;PQBP1;XAB2;SF3A3;SNRPF;TRA2B;CRNKL1;PPIL1;PRPF18;EFTUD2;SNRPE;ALYREF;SNRNP200;SF3B2;EIF4A3;HNRNPC;SNW1;PPIE;SNRNP40;SNRPD3;DDX46;U2AF2;AQR;SRSF10;RBM22;U2AF1L5;SRSF1;HNRNPU;WBP11;ZMAT2;SRSF9;SF3B5;SMNDC1;PRPF38A;ACIN1;SLU7;SF3B3;DHX16;CDC40	hnscc
Metabolism of xenobiotics by cytochrome P450	0.5957338741753065	1.702865438520976	0.012944983818770227	0.08308684536055466	74	41	ADH1B;AKR7A2;ADH4;ADH1C;HPGDS;ADH1A;UGT1A7;ADH5;ADH7;CBR3;MGST2;ALDH3A1;EPHX1;GSTM2;UGT1A10;GSTK1;CBR1;GSTT1;GSTM3;GSTA4;MGST3;GSTM4;UGT1A6;GSTP1;GSTA1;GSTT2B;MGST1;AKR1C1;GSTO1;GSTM1;ALDH3B1;GSTM5;CYP3A5;UGT1A8;CYP2S1;AKR7A3;CYP1B1;ADH6;CYP1A1;ALDH1A3;HSD11B1	ADH1B;AKR7A2;ADH4;ADH1C;HPGDS;ADH1A;UGT1A7;ADH5;ADH7;CBR3;MGST2;ALDH3A1;EPHX1;GSTM2;UGT1A10;GSTK1;CBR1;GSTT1;GSTM3;GSTA4;MGST3;GSTM4	hnscc
Alzheimer disease	0.6215326311478656	1.9338142577150732	0.016129032258064516	0.08417240213410965	171	139	MAPK3;PLCB1;HSD17B10;CAPN2;APP;ITPR3;ATP5F1B;ATP5F1A;SNCA;ATP5F1C;CAPN1;COX5A;ATP5PO;UQCRC1;UQCRC2;CALM1;ATP5PF;COX4I1;COX5B;BID;ATP5F1E;NDUFS3;NDUFV2;NDUFS1;ADAM17;ATP5F1D;UQCRFS1;COX6A1;CDK5;PLCB4;NDUFA10;NDUFS2;NDUFV1;NDUFA9;NDUFS8;COX6B1;NDUFB5;NDUFAB1;NDUFA13;NDUFA5;NDUFA3;ATP5PD;SDHB;SDHA;NDUFB10;NDUFB9;NDUFB11;PPP3R1;COX7B;ATP5PB;NDUFA8;CASP8;NDUFS5;NDUFA4;NDUFB7;MAPT;UQCRB;PSEN1;NDUFA6;APOE;COX6C;NDUFS6;COX7C;NDUFA2;NDUFS4;GAPDH;CASP7;NDUFB4;UQCRH;NDUFB1;APAF1;CYC1;NDUFA7;NDUFB6;NDUFA12;NDUFB8;NDUFB3;LRP1;NDUFC2;NCSTN;CYCS;NDUFS7;NDUFV3;PPP3CA;GNAQ;UQCRQ;CASP3;UQCR10;COX7A1;ATP2A1;COX8A;COX7A2;NAE1;ATP2A2;PLCB2;CALML3;GSK3B;FADD;PPP3CB;NDUFA11;MME;COX7A2L;ITPR2;ADAM10;CALML5;PPP3CC;ATP2A3;APBB1;COX6A2;ATP5MC3;BAD;UQCR11;MAPK1;NDUFA4L2;IDE;FAS;ITPR1;RTN3;NOS1;CACNA1S;ERN1;NDUFA1;RYR3;NDUFB2;CASP9;CALML4;SDHD;BACE2;APH1A;EIF2AK3;PLCB3;TNFRSF1A;SDHC;NDUFC1;ATF6;CACNA1F;IL1B;RTN4;LPL	MAPK3;PLCB1;HSD17B10;CAPN2;APP;ITPR3;ATP5F1B;ATP5F1A;SNCA;ATP5F1C;CAPN1;COX5A;ATP5PO;UQCRC1;UQCRC2;CALM1;ATP5PF;COX4I1;COX5B;BID;ATP5F1E;NDUFS3;NDUFV2;NDUFS1;ADAM17;ATP5F1D;UQCRFS1;COX6A1;CDK5;PLCB4;NDUFA10;NDUFS2;NDUFV1;NDUFA9;NDUFS8;COX6B1;NDUFB5;NDUFAB1;NDUFA13;NDUFA5;NDUFA3;ATP5PD;SDHB;SDHA;NDUFB10;NDUFB9;NDUFB11;PPP3R1;COX7B;ATP5PB;NDUFA8;CASP8;NDUFS5;NDUFA4;NDUFB7;MAPT;UQCRB;PSEN1;NDUFA6;APOE;COX6C;NDUFS6;COX7C;NDUFA2;NDUFS4;GAPDH;CASP7;NDUFB4;UQCRH;NDUFB1;APAF1;CYC1;NDUFA7;NDUFB6;NDUFA12;NDUFB8;NDUFB3;LRP1;NDUFC2;NCSTN;CYCS;NDUFS7;NDUFV3;PPP3CA;GNAQ;UQCRQ;CASP3;UQCR10	hnscc
Oxidative phosphorylation	0.6233047088367849	1.9160833264048271	0.04560260586319218	0.08467342833728889	133	105	ATP6V1C1;LHPP;ATP5F1B;ATP5F1A;ATP5F1C;COX5A;ATP5PO;UQCRC1;UQCRC2;ATP5PF;COX4I1;COX5B;ATP5F1E;PPA2;NDUFS3;NDUFV2;NDUFS1;ATP5F1D;UQCRFS1;COX6A1;NDUFA10;NDUFS2;NDUFV1;NDUFA9;NDUFS8;ATP5ME;COX6B1;NDUFB5;NDUFAB1;NDUFA13;NDUFA5;NDUFA3;ATP5PD;SDHB;SDHA;NDUFB10;NDUFB9;NDUFB11;COX7B;ATP5PB;NDUFA8;NDUFS5;NDUFA4;NDUFB7;UQCRB;NDUFA6;COX6C;NDUFS6;COX7C;NDUFA2;NDUFS4;NDUFB4;UQCRH;NDUFB1;CYC1;NDUFA7;NDUFB6;ATP6V1D;NDUFA12;NDUFB8;NDUFB3;NDUFC2;TCIRG1;NDUFS7;NDUFV3;ATP6AP1;UQCRQ;UQCR10;ATP5MG;COX7A1;ATP6V0D1;COX8A;COX7A2;COX11;ATP6V1E1;COX15;NDUFA11;ATP6V0A1;COX17;ATP6V1F;ATP6V1B2;COX7A2L;ATP6V1H;ATP6V0A2;PPA1;ATP6V1G2;COX6A2;ATP5MC3;ATP6V1G1;UQCR11;NDUFA4L2;ATP6V1A;NDUFA1;NDUFB2;ATP6V0A4;ATP6V0D2;SDHD;ATP5MF;ATP4A;SDHC;NDUFC1;ATP6V1B1;ATP6V1C2;ATP12A;ATP6V0C	ATP6V1C1;LHPP;ATP5F1B;ATP5F1A;ATP5F1C;COX5A;ATP5PO;UQCRC1;UQCRC2;ATP5PF;COX4I1;COX5B;ATP5F1E;PPA2;NDUFS3;NDUFV2;NDUFS1;ATP5F1D;UQCRFS1;COX6A1;NDUFA10;NDUFS2;NDUFV1;NDUFA9;NDUFS8;ATP5ME;COX6B1;NDUFB5;NDUFAB1;NDUFA13;NDUFA5;NDUFA3;ATP5PD;SDHB;SDHA;NDUFB10;NDUFB9;NDUFB11;COX7B;ATP5PB;NDUFA8;NDUFS5;NDUFA4;NDUFB7;UQCRB;NDUFA6;COX6C;NDUFS6;COX7C;NDUFA2;NDUFS4;NDUFB4;UQCRH;NDUFB1;CYC1;NDUFA7;NDUFB6;ATP6V1D;NDUFA12;NDUFB8;NDUFB3	hnscc
Ascorbate and aldarate metabolism	0.7095464212272874	1.8844558419023096	0.0	0.08630176349762135	27	11	ALDH9A1;ALDH2;UGT1A7;ALDH7A1;ALDH3A2;UGT1A10;UGT1A6;ALDH1B1;UGDH;RGN;UGT1A8	ALDH9A1;ALDH2;UGT1A7;ALDH7A1;ALDH3A2;UGT1A10	hnscc
Parkinson disease	0.6090161579892007	1.8904119242110944	0.06514657980456026	0.0907525462691968	142	109	ATP5F1B;ATP5F1A;SNCA;ATP5F1C;COX5A;ATP5PO;UBE2L6;UQCRC1;UQCRC2;ATP5PF;COX4I1;COX5B;ATP5F1E;NDUFS3;NDUFV2;NDUFS1;ATP5F1D;UQCRFS1;COX6A1;NDUFA10;NDUFS2;NDUFV1;NDUFA9;NDUFS8;COX6B1;NDUFB5;NDUFAB1;NDUFA13;NDUFA5;NDUFA3;ATP5PD;SDHB;SDHA;NDUFB10;NDUFB9;NDUFB11;COX7B;SEPT5;ATP5PB;NDUFA8;PARK7;NDUFS5;NDUFA4;NDUFB7;UQCRB;NDUFA6;COX6C;NDUFS6;COX7C;NDUFA2;NDUFS4;NDUFB4;UQCRH;NDUFB1;APAF1;CYC1;NDUFA7;NDUFB6;NDUFA12;NDUFB8;NDUFB3;GNAI2;NDUFC2;SLC25A4;CYCS;PRKACA;NDUFS7;NDUFV3;UQCRQ;GNAI1;CASP3;UQCR10;UBA1;COX7A1;SLC25A5;COX8A;COX7A2;HTRA2;PRKACB;UBE2J1;VDAC1;VDAC3;NDUFA11;UCHL1;COX7A2L;PPIF;UBA7;LRRK2;UBE2G2;UBE2L3;VDAC2;COX6A2;ATP5MC3;GNAI3;UQCR11;NDUFA4L2;UBE2G1;PRKN;SLC25A6;NDUFA1;NDUFB2;CASP9;PINK1;TH;SDHD;UBE2J2;UBB;SDHC;NDUFC1	ATP5F1B;ATP5F1A;SNCA;ATP5F1C;COX5A;ATP5PO;UBE2L6;UQCRC1;UQCRC2;ATP5PF;COX4I1;COX5B;ATP5F1E;NDUFS3;NDUFV2;NDUFS1;ATP5F1D;UQCRFS1;COX6A1;NDUFA10;NDUFS2;NDUFV1;NDUFA9;NDUFS8;COX6B1;NDUFB5;NDUFAB1;NDUFA13;NDUFA5;NDUFA3;ATP5PD;SDHB;SDHA;NDUFB10;NDUFB9;NDUFB11;COX7B;SEPT5;ATP5PB;NDUFA8;PARK7;NDUFS5;NDUFA4;NDUFB7;UQCRB;NDUFA6;COX6C;NDUFS6;COX7C;NDUFA2;NDUFS4;NDUFB4;UQCRH;NDUFB1;APAF1;CYC1;NDUFA7;NDUFB6;NDUFA12;NDUFB8;NDUFB3;GNAI2;NDUFC2;SLC25A4;CYCS;PRKACA;NDUFS7;NDUFV3;UQCRQ;GNAI1;CASP3;UQCR10;UBA1	hnscc
Neomycin, kanamycin and gentamicin biosynthesis	0.7022107522536865	1.6688692966711554	0.12550607287449392	0.09242740529125305	5	4	HK3;HK1;HK2;HKDC1	HK3;HK1;HK2	hnscc
Glycolysis / Gluconeogenesis	0.5658045837357809	1.6741369625733253	0.0	0.0942806057832505	68	60	ADH1B;ALDH9A1;ADH4;ADH1C;ALDH2;ADH1A;ADPGK;ALDH7A1;PDHB;ADH5;DLAT;ADH7;PDHA1;ALDH3A2;ACSS2;AKR1A1;ALDH3A1;DLD;PKLR;HK3;PGM1;ALDOA;GAPDH;PFKM;PGAM2;ENO3;FBP2;GPI;HK1;HK2;PGK1;LDHB;ACSS1;MINPP1;GALM;TPI1;BPGM;PGM2;ALDOC;PGAM1;ALDH1B1;PFKL;ENO2;PFKP;PKM;ALDH3B1;ALDOB;FBP1;PCK2;LDHA;ADH6;HKDC1;G6PC3;PCK1;ENO1;LDHC;ALDH1A3;PGK2;GAPDHS;LDHAL6B	ADH1B;ALDH9A1;ADH4;ADH1C;ALDH2;ADH1A;ADPGK;ALDH7A1;PDHB;ADH5;DLAT;ADH7;PDHA1;ALDH3A2;ACSS2;AKR1A1;ALDH3A1;DLD;PKLR;HK3;PGM1;ALDOA;GAPDH;PFKM;PGAM2;ENO3;FBP2;GPI;HK1;HK2;PGK1;LDHB;ACSS1;MINPP1	hnscc
Hypertrophic cardiomyopathy (HCM)	0.5620767966704776	1.6692877770040204	0.016129032258064516	0.0943640083158529	85	64	AGT;ITGA7;LMNA;TPM4;DAG1;TGFB1;ITGAV;TGFB3;ACTC1;ITGA3;ITGB1;TPM1;ITGB6;ITGB4;ITGB8;PRKAB1;TPM2;PRKAA2;ITGA4;PRKAB2;ITGB5;ACTG1;ITGA2;LAMA2;DMD;ACE;SGCD;TGFB2;ITGA6;MYH6;MYL2;ITGA1;CACNB1;TPM3;TTN;TNNC1;MYL3;PRKAG1;MYH7;CACNA2D1;SGCB;ATP2A2;SGCG;EMD;DES;ITGA5;ACTB;PRKAA1;ITGA2B;ITGB3;SGCA;CACNA1S;PRKAG2;ITGB7;SLC8A1;ITGA11;IGF1;ITGA9;TNNT2;ITGA8;CACNG1;CACNA2D2;CACNA1F;CACNG6	AGT;ITGA7;LMNA;TPM4;DAG1;TGFB1;ITGAV;TGFB3;ACTC1;ITGA3;ITGB1;TPM1;ITGB6;ITGB4;ITGB8;PRKAB1;TPM2;PRKAA2;ITGA4;PRKAB2;ITGB5;ACTG1;ITGA2;LAMA2;DMD;ACE;SGCD;TGFB2;ITGA6;MYH6;MYL2;ITGA1;CACNB1;TPM3;TTN;TNNC1;MYL3;PRKAG1;MYH7;CACNA2D1;SGCB;ATP2A2;SGCG	hnscc
Drug metabolism	0.5569584391933123	1.6438187847025203	0.0	0.09543459983166004	108	72	ADH1B;MAOB;ADH4;ADH1C;HPGDS;ADH1A;TK2;TYMP;MAOA;UGT1A7;ADH5;AOX1;CES2;ADH7;MGST2;ALDH3A1;RRM2;TK1;UPP1;TPMT;IMPDH1;GSTM2;UCK2;UGT1A10;GMPS;MPO;GSTK1;IMPDH2;FMO1;UMPS;GSTT1;GSTM3;GSTA4;CMPK1;MGST3;GSTM4;CES1;NME3;UGT1A6;HPRT1;CDA;GSTP1;GSTA1;GSTT2B;MGST1;UCKL1;GUSB;NME7;DUT;GSTO1;ITPA;GSTM1;RRM1;FMO3;ALDH3B1;RRM2B;DPYD;GSTM5;NME6;CYP3A5;NAT1;UGT1A8;NME1-NME2;CYP2C19;ADH6;XDH;NME1;FMO2;UCK1;ALDH1A3;NME4;FMO5	ADH1B;MAOB;ADH4;ADH1C;HPGDS;ADH1A;TK2;TYMP;MAOA;UGT1A7;ADH5;AOX1;CES2;ADH7;MGST2;ALDH3A1;RRM2;TK1;UPP1;TPMT;IMPDH1;GSTM2;UCK2;UGT1A10;GMPS;MPO;GSTK1;IMPDH2;FMO1;UMPS;GSTT1;GSTM3;GSTA4;CMPK1;MGST3;GSTM4	hnscc
Malaria	0.5965573665577006	1.6338272294581002	0.0	0.09634316365300497	49	35	CD81;SELP;THBS2;THBS3;ITGB2;ICAM1;TGFB1;TGFB3;TLR2;HBA2;HBB;GYPC;THBS4;ITGAL;LRP1;MET;CD40;MYD88;TGFB2;CD36;PECAM1;THBS1;IL18;COMP;CXCL8;ACKR1;CR1;VCAM1;TLR9;GYPA;SELE;SDC1;SDC2;IL1B;HGF	CD81;SELP;THBS2;THBS3;ITGB2;ICAM1;TGFB1;TGFB3;TLR2;HBA2;HBB;GYPC;THBS4;ITGAL;LRP1;MET;CD40;MYD88;TGFB2;CD36;PECAM1	hnscc
Pentose and glucuronate interconversions	0.6218932083161429	1.6454503871120492	0.010067114093959731	0.0970487755558157	34	16	CRYL1;DCXR;UGT1A7;AKR1A1;XYLB;UGT1A10;UGP2;AKR1B1;UGT1A6;RPE;GUSB;UGDH;SORD;UGT1A8;ISPD;AKR1B10	CRYL1;DCXR;UGT1A7;AKR1A1;XYLB;UGT1A10;UGP2;AKR1B1	hnscc
Complement and coagulation cascades	0.6895078706318304	2.111813447040856	0.01639344262295082	0.0970487755558157	79	74	SERPINC1;CFD;KNG1;VWF;SERPINA1;SERPIND1;SERPINF2;SERPING1;C3;CFI;CFB;PLAU;A2M;F2;PLAT;C2;KLKB1;CFH;C9;F10;C5;ITGAX;C4B;PROC;C8G;SERPINA5;ITGB2;C8A;PLAUR;F9;C8B;C6;MASP1;F12;F13B;CLU;F11;F13A1;ITGAM;C7;SERPINE1;C1QA;C1QB;PLG;PROS1;VTN;C1QC;VSIG4;MBL2;F5;CPB2;C1S;C1R;SERPINB2;FGA;CD59;C4A;C4BPB;C4BPA;PROCR;FGG;FGB;CD46;CD55;C5AR1;CR1;TFPI;F8;THBD;F7;C3AR1;MASP2;F3;CR2	SERPINC1;CFD;KNG1;VWF;SERPINA1;SERPIND1;SERPINF2;SERPING1;C3;CFI;CFB;PLAU;A2M;F2;PLAT;C2;KLKB1;CFH;C9;F10;C5;ITGAX;C4B;PROC;C8G;SERPINA5;ITGB2;C8A;PLAUR;F9;C8B;C6;MASP1;F12;F13B;CLU;F11;F13A1;ITGAM;C7;SERPINE1;C1QA;C1QB;PLG;PROS1;VTN	hnscc
Phototransduction	0.6996610897354029	1.635311306249107	0.07251908396946564	0.09749223704628923	28	5	GNB1;CALM1;CALML3;CALML5;CALML4	GNB1;CALM1	hnscc
Neuroactive ligand-receptor interaction	0.5690856507597608	1.6048935331452454	0.0064516129032258064	0.0977001096199487	338	47	KNG1;AGT;C3;F2;C5;PLG;GZMA;TSPO;PRSS2;PARD3;CTSG;P2RX7;NR3C1;C5AR1;NTS;P2RX4;SST;PTAFR;CALCA;LPAR1;PENK;P2RY2;CALCB;CALCRL;ADRA2A;LEP;LEPR;GRID1;P2RX1;C3AR1;NMU;GABRB1;EDNRA;VIP;ADM;FPR2;LTB4R;THRA;GPR50;FPR1;FSHR;LPAR2;HRH1;PRLR;UTS2;POMC;GAL	KNG1;AGT;C3;F2;C5;PLG;GZMA;TSPO;PRSS2;PARD3	hnscc
Amoebiasis	0.5476389775717319	1.621077299689973	0.0	0.09789550983918859	96	76	RAB5B;PLCB1;LAMB2;C9;LAMB3;LAMC2;C8G;ITGB2;C8A;SERPINB6;TGFB1;C8B;TGFB3;GNA11;RAB7A;RAB5A;PLCB4;TLR2;ITGAM;COL3A1;ACTN1;SERPINB1;LAMA3;RELA;SERPINB9;LAMB1;SERPINB10;LAMA5;SERPINB13;VCL;FN1;PRKACA;PIK3CB;HSPB1;PIK3CD;LAMA2;GNAQ;CASP3;ACTN4;TGFB2;PRKCB;PIK3CA;LAMC1;COL1A2;PLCB2;PRKACB;LAMA4;GNAS;SERPINB3;COL1A1;PTK2;ARG1;LAMA1;CTSG;SERPINB4;COL4A1;RAB7B;PIK3R1;CD14;CXCL8;COL4A2;PRKCA;IL1R2;COL4A5;RAB5C;LAMC3;CXCL1;GNA15;LAMB4;IL1R1;ARG2;NFKB1;PLCB3;COL4A6;PIK3R2;IL1B	RAB5B;PLCB1;LAMB2;C9;LAMB3;LAMC2;C8G;ITGB2;C8A;SERPINB6;TGFB1;C8B;TGFB3;GNA11;RAB7A;RAB5A;PLCB4;TLR2;ITGAM;COL3A1;ACTN1;SERPINB1;LAMA3;RELA;SERPINB9;LAMB1;SERPINB10;LAMA5;SERPINB13;VCL;FN1;PRKACA;PIK3CB;HSPB1;PIK3CD;LAMA2;GNAQ;CASP3;ACTN4;TGFB2;PRKCB	hnscc
Non-homologous end-joining	0.6418567380357261	1.6537875523452685	0.013513513513513514	0.09807879221537485	13	13	PRKDC;XRCC4;FEN1;LIG4;RAD50;NHEJ1;XRCC6;XRCC5;MRE11;POLL;DCLRE1C;POLM;DNTT	PRKDC;XRCC4;FEN1;LIG4	hnscc
Basal transcription factors	0.5373075425463242	1.5519319915322216	0.003236245954692557	0.09811882437546278	45	38	GTF2E2;GTF2F2;GTF2F1;CCNH;CDK7;MNAT1;GTF2B;ERCC2;GTF2H1;GTF2E1;TAF12;TAF6;GTF2H4;TAF13;ERCC3;GTF2H3;GTF2A2;GTF2H5;TAF2;GTF2H2;TAF5;TAF6L;TAF15;GTF2I;TAF4;TBPL1;TAF10;GTF2A1;TAF8;TAF9;GTF2IRD1;TBP;TAF5L;TAF3;TAF1;TAF11;TAF7;TAF9B	GTF2E2;GTF2F2;GTF2F1;CCNH;CDK7;MNAT1;GTF2B;ERCC2;GTF2H1;GTF2E1;TAF12;TAF6;GTF2H4;TAF13;ERCC3;GTF2H3;GTF2A2	hnscc
Progesterone-mediated oocyte maturation	0.5273385873443971	1.560737759874794	0.0	0.09813757279735146	99	71	MAPK3;CDC27;ANAPC7;HSP90AB1;MAD2L1;CDK2;CDK1;STK10;CCNB1;CDC16;IGF1R;HSP90AA1;PLK1;MAD1L1;PKMYT1;RPS6KA1;AKT2;GNAI2;MAPK9;MAPK8;PRKACA;PIK3CB;PIK3CD;KRAS;ANAPC10;CDC23;GNAI1;CPEB4;PIK3CA;ANAPC2;RPS6KA3;MAPK13;PRKACB;RAF1;ANAPC1;BRAF;ANAPC5;ANAPC4;PIK3R1;AKT1;ANAPC13;CPEB3;GNAI3;MAPK1;AKT3;CCNA2;ADCY4;KIF22;MAPK12;MAPK14;CDC25B;ADCY9;CDC25C;MAPK11;CPEB2;ANAPC11;PDE3B;IGF1;PGR;FZR1;BUB1;AURKA;MAD2L2;ARAF;ADCY6;ADCY3;CCNB2;CDC26;PIK3R2;MAP2K1;ADCY7	MAPK3;CDC27;ANAPC7;HSP90AB1;MAD2L1;CDK2;CDK1;STK10;CCNB1;CDC16;IGF1R;HSP90AA1;PLK1;MAD1L1;PKMYT1;RPS6KA1;AKT2;GNAI2;MAPK9;MAPK8;PRKACA;PIK3CB;PIK3CD;KRAS;ANAPC10;CDC23;GNAI1;CPEB4;PIK3CA;ANAPC2;RPS6KA3	hnscc
Leukocyte transendothelial migration	0.5238441262151607	1.5549342408077385	0.00967741935483871	0.09836088330819956	112	91	VAV2;CDH5;MSN;VASP;ITGB2;ICAM1;CYBB;THY1;CYBA;BCAR1;JAM3;NCF2;CLDN7;NCF1;RAP1A;ITGAM;ITGB1;ACTN1;MYL9;CD99;AFDN;NCF4;PTK2B;CXCL12;MMP9;MYL12A;ITGAL;GNAI2;VCL;ITGA4;PIK3CB;VAV1;ACTG1;PXN;PIK3CD;SIPA1;RAC2;CTNNA1;MYLPF;GNAI1;ACTN4;MYL2;PRKCB;PIK3CA;PLCG2;PECAM1;PLCG1;CTNNB1;F11R;MAPK13;RAC1;PTPN11;PTK2;CTNND1;ARHGAP35;ROCK1;MMP2;CDC42;RHOA;ACTB;PIK3R1;ROCK2;GNAI3;RASSF5;ARHGAP5;OCLN;PRKCA;CLDN10;ESAM;MAPK12;RAP1B;MAPK14;RAPGEF3;CTNNA3;VCAM1;CLDN4;MYL5;MAPK11;CLDN1;CLDN23;CLDN3;EZR;RAPGEF4;CLDN15;VAV3;RHOH;CXCR4;CLDN5;PIK3R2;JAM2;CTNNA2	VAV2;CDH5;MSN;VASP;ITGB2;ICAM1;CYBB;THY1;CYBA;BCAR1;JAM3;NCF2;CLDN7;NCF1;RAP1A;ITGAM;ITGB1;ACTN1;MYL9;CD99;AFDN;NCF4;PTK2B;CXCL12;MMP9;MYL12A;ITGAL;GNAI2;VCL;ITGA4;PIK3CB;VAV1;ACTG1;PXN;PIK3CD;SIPA1;RAC2;CTNNA1;MYLPF;GNAI1;ACTN4;MYL2;PRKCB;PIK3CA;PLCG2	hnscc
D-Glutamine and D-glutamate metabolism	0.6677559372678842	1.5487716203654942	0.1346153846153846	0.09838813856093424	5	5	GLUD1;GLS;DGLUCY;GLUD2;GLS2	GLUD1;GLS;DGLUCY	hnscc
