Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
Ferroptosis,-0.31991851656195425,-2.20726974412642,0.3835616438356164,0.5034967761452599,40,33,PCBP2;PCBP1;TFRC;VDAC2;VDAC3;SLC3A2;ACSL4;TP53;ACSL3;LPCAT3;SLC39A14;SLC11A2;ATG7;ATG5;FTL;STEAP3;FTH1;NCOA4;SLC40A1;CYBB;HMOX1;GPX4;SAT2;ACSL6;GSS;GCLM;ALOX15;ACSL5;PRNP;ACSL1;GCLC;TF;CP,ACSL6;GSS;GCLM;ALOX15;ACSL5;PRNP;ACSL1;GCLC;TF;CP
Pantothenate and CoA biosynthesis,-0.41040742590095536,-2.2085310970660825,0.33974358974358976,0.5054091049587142,19,16,AASDHPPT;BCAT1;PPCS;COASY;BCAT2;ENPP3;DPYS;PPCDC;PANK3;VNN1;PANK1;VNN2;ENPP1;PANK2;PANK4;DPYD,DPYS;PPCDC;PANK3;VNN1;PANK1;VNN2;ENPP1;PANK2;PANK4;DPYD
NOD-like receptor signaling pathway,-0.27403220374553,-2.1890919111176648,0.3716216216216216,0.5123563091505865,178,125,HSP90AB1;HSP90AA1;CASP8;TXN2;VDAC2;STAT1;BCL2L1;STAT2;CTSB;VDAC1;OAS2;OAS3;VDAC3;TRAF2;IFI16;DNM1L;ERBIN;GBP1;TXN;PANX1;PRKCD;TRAF5;MCU;MFN1;GBP3;IL18;NAMPT;GBP5;GSDMD;ITPR3;CHUK;TP53BP1;TANK;CARD9;NFKBIB;BRCC3;RHOA;GABARAP;PYCARD;TYK2;ANTXR1;SHARPIN;IKBKE;ATG5;OAS1;IRF9;CARD16;SUGT1;GBP7;DHX33;TNFAIP3;TRAF6;NLRP7;RIPK1;DEFA6;MAVS;CASP1;BIRC2;JUN;TRAF3;ITPR2;TBK1;GABARAPL2;IKBKB;RIPK3;MYD88;TAB3;CYBB;MFN2;GBP4;DEFA5;XIAP;IRF3;PLCB2;CYBA;ATG16L1;NAIP;IRAK4;CCL5;RIPK2;FADD;CARD6;GBP2;TAB2;CARD8;NLRC4;TXNIP;PSTPIP1;RNASEL;MAPK13;RELA;RNF31;CASP4;ATG12;DEFA1B;MAP3K7;RBCK1;NEK7;TRPM7;PLCB1;CASP5;NFKBIA;TMEM173;NFKB1;P2RX7;MAPK1;IKBKG;TAB1;NLRX1;TRIP6;MAPK12;BCL2;MAPK14;PLCB4;IRF7;MAPK8;TRPV2;MAPK9;CAMP;MAPK3;JAK1;MAPK11;PLCB3;ITPR1;ANTXR2,GBP2;TAB2;CARD8;NLRC4;TXNIP;PSTPIP1;RNASEL;MAPK13;RELA;RNF31;CASP4;ATG12;DEFA1B;MAP3K7;RBCK1;NEK7;TRPM7;PLCB1;CASP5;NFKBIA;TMEM173;NFKB1;P2RX7;MAPK1;IKBKG;TAB1;NLRX1;TRIP6;MAPK12;BCL2;MAPK14;PLCB4;IRF7;MAPK8;TRPV2;MAPK9;CAMP;MAPK3;JAK1;MAPK11;PLCB3;ITPR1;ANTXR2
Necroptosis,-0.22792702202369292,-2.1772649138999047,0.5877862595419847,0.5147114477444281,162,102,HSP90AB1;HSP90AA1;PARP1;CASP8;CHMP4B;SLC25A5;EIF2AK2;AIFM1;PPIA;SLC25A6;PPID;VDAC2;STAT1;STAT2;VDAC1;VDAC3;TRAF2;SLC25A4;DNM1L;BAX;CHMP5;HIST1H2AA;TRAF5;HMGB1;HIST2H2AB;CHMP1B;CHMP4A;H2AFX;HIST2H2AA3;CAPN1;PGAM5;HIST1H2AB;H2AFZ;H2AFY;JAK3;PYCARD;TNFRSF1A;FAS;PARP4;TYK2;SHARPIN;SQSTM1;PARP2;IRF9;CHMP4C;CHMP3;FTL;GLUD2;STAT4;TNFAIP3;VPS4B;FAF1;RIPK1;TLR3;ZBP1;SMPD1;CASP1;FTH1;BIRC2;CHMP2B;STAT3;TNFSF10;CHMP2A;BID;CHMP7;RIPK3;H2AFY2;CYBB;XIAP;GLUD1;GLUL;JAK2;IFNGR1;CHMP1A;PLA2G4A;JMJD7-PLA2G4B;FADD;MLKL;VPS4A;RNF31;RBCK1;TRPM7;CYLD;PYGL;ALOX15;BCL2;CHMP6;CAPN2;CAMK2A;MAPK8;CAMK2B;PYGB;CAMK2D;MAPK9;STAT6;CAMK2G;PYGM;JAK1;TRADD;STAT5A;STAT5B;IL33,CYLD;PYGL;ALOX15;BCL2;CHMP6;CAPN2;CAMK2A;MAPK8;CAMK2B;PYGB;CAMK2D;MAPK9;STAT6;CAMK2G;PYGM;JAK1;TRADD;STAT5A;STAT5B;IL33
Pentose phosphate pathway,-0.35201438376522376,-2.179552256677608,0.4326241134751773,0.5157750648976396,30,28,PGLS;GPI;TKT;PFKP;PFKL;PGD;RBKS;ALDOA;RPE;ALDOC;FBP1;FBP2;ALDOB;GLYCTK;PGM1;PRPS2;G6PD;TALDO1;PFKM;IDNK;H6PD;PGM2;TKTL2;TKTL1;DERA;PRPS1;RGN;RPIA,PRPS2;G6PD;TALDO1;PFKM;IDNK;H6PD;PGM2;TKTL2;TKTL1;DERA;PRPS1;RGN;RPIA
Cardiac muscle contraction,-0.4127391914702672,-2.147388946835864,0.4605263157894737,0.5311354704817415,78,44,COX7A2;UQCR10;COX7A2L;ATP1A1;CYC1;COX5A;COX4I1;UQCRB;UQCRH;COX5B;ATP1B1;UQCRQ;COX7C;UQCRFS1;ATP1A3;ATP1B3;COX6C;ATP1A2;UQCRC1;RYR2;UQCRC2;ATP2A2;CACNB1;CACNA1F;CACNA1S;SLC9A6;COX6B1;MYL2;MYH7;TNNC1;COX8A;CACNB3;COX6A1;MYL4;MYH6;TPM4;SLC9A1;TPM3;MYL3;CACNA2D2;SLC8A1;TPM2;TPM1;CACNA2D1,MYL2;MYH7;TNNC1;COX8A;CACNB3;COX6A1;MYL4;MYH6;TPM4;SLC9A1;TPM3;MYL3;CACNA2D2;SLC8A1;TPM2;TPM1;CACNA2D1
Basal cell carcinoma,-0.39243886497149055,-2.138321612319383,0.19428571428571428,0.5313536896855777,63,29,BAX;GSK3B;CTNNB1;FZD6;DVL3;DVL1;TP53;DVL2;POLK;TCF7L2;WNT10A;BAK1;WNT7A;TCF7;AXIN1;LEF1;CDKN1A;KIF7;WNT11;FZD3;FZD1;WNT5A;APC;FZD7;FZD2;DDB2;WNT4;SUFU;WNT2B,LEF1;CDKN1A;KIF7;WNT11;FZD3;FZD1;WNT5A;APC;FZD7;FZD2;DDB2;WNT4;SUFU;WNT2B
NF-kappa B signaling pathway,-0.24487382030074287,-2.1383729044154096,0.5538461538461539,0.5341068176114098,95,62,PARP1;BCL2L1;DDX58;CSNK2B;TRIM25;UBE2I;TRAF2;PTGS2;SYK;TRAF5;CSNK2A2;RELB;CHUK;ZAP70;ICAM1;CSNK2A1;PLAU;MALT1;PIAS4;TNFRSF1A;CD40;CSNK2A3;VCAM1;TNFAIP3;TRAF6;ATM;LTBR;NFKB2;RIPK1;PRKCQ;ERC1;BLNK;BCL10;BIRC2;TRAF1;TRAF3;IRAK1;IKBKB;IL1R1;MYD88;TAB3;LYN;XIAP;IRAK4;PLCG2;CARD11;TAB2;RELA;PLCG1;MAP3K7;NFKBIA;NFKB1;BTK;CD14;IKBKG;CCL21;TAB1;PRKCB;BCL2;LBP;TRADD;CXCL12,CARD11;TAB2;RELA;PLCG1;MAP3K7;NFKBIA;NFKB1;BTK;CD14;IKBKG;CCL21;TAB1;PRKCB;BCL2;LBP;TRADD;CXCL12
Caffeine metabolism,-0.609690889864922,-2.0961268696271635,0.6474820143884892,0.5505306672099867,5,2,NAT1;XDH,XDH
Tuberculosis,-0.27602467670335906,-2.0970917636910187,0.4391891891891892,0.5528078233545372,179,125,HSPD1;CASP3;HSPA9;CASP8;ATP6V1H;NFYA;STAT1;RAB7A;FCER1G;CTSD;EP300;HLA-DMB;ATP6V0A2;BAX;CD74;HLA-DRA;TGFB2;CASP9;SYK;FCGR2B;CREBBP;IL18;LAMP2;CYCS;FCGR2A;NFYC;HLA-DQA1;HLA-DRB5;HLA-DPA1;ITGAX;ATP6V0C;CARD9;LSP1;HLA-DPB1;HLA-DRB1;ATP6AP1;ATP6V0D1;CREB1;MALT1;LAMP1;RHOA;TGFB3;NFYB;HLA-DMA;RFXANK;TNFRSF1A;PPP3R1;CASP10;APAF1;HLA-DQB1;HLA-DRB3;SPHK2;ATP6V0A4;RAB5A;RAB5C;TRAF6;CEBPB;HLA-DRB4;RFXAP;BCL10;CTSS;CORO1A;TLR2;ITGB2;BID;PIK3C3;IRAK1;TLR1;TCIRG1;RFX5;MYD88;KSR1;FCGR3A;CEBPG;PPP3CA;MRC2;JAK2;CALM2;VDR;IFNGR1;TGFB1;CALML3;AKT1;IRAK4;FCGR1A;ATP6V0A1;RIPK2;FADD;FCGR3B;RAF1;CALML5;RAB5B;CR1;MAPK13;RELA;AKT2;BAD;AKT3;NFKB1;MAPK1;CD14;PPP3CC;ITGAM;PPP3CB;MAPK12;BCL2;MAPK14;CAMK2A;ARHGEF12;MAPK8;CAMK2B;SRC;CAMK2D;MAPK9;CAMP;MAPK3;LBP;CAMK2G;JAK1;MAPK11;EEA1;TRADD;C3;CD209;MRC1,RAF1;CALML5;RAB5B;CR1;MAPK13;RELA;AKT2;BAD;AKT3;NFKB1;MAPK1;CD14;PPP3CC;ITGAM;PPP3CB;MAPK12;BCL2;MAPK14;CAMK2A;ARHGEF12;MAPK8;CAMK2B;SRC;CAMK2D;MAPK9;CAMP;MAPK3;LBP;CAMK2G;JAK1;MAPK11;EEA1;TRADD;C3;CD209;MRC1
Fc gamma R-mediated phagocytosis,-0.2836465955909918,-2.0998776079432204,0.4217687074829932,0.5537990541567174,91,81,CFL1;MARCKSL1;LIMK2;ARPC1B;ARPC5L;ARPC3;ARPC5;ARF6;ARPC4;PAK1;MARCKS;PIK3CB;SYK;PRKCD;CFL2;INPPL1;FCGR2B;DNM2;VAV3;WASF2;FCGR2A;CRK;VAV2;WASL;CRKL;MYO10;PLPP2;GAB2;ARPC2;VAV1;WASF1;SPHK2;LIMK1;VASP;PIK3CA;PRKCE;LYN;FCGR3A;INPP5D;WASF3;ASAP3;PTPRC;PLA2G6;CDC42;SCIN;RPS6KB2;PIK3R2;AKT1;ASAP2;PRKCA;HCK;PLCG2;FCGR1A;PLA2G4A;NCF1;MAP2K1;RPS6KB1;RAF1;DOCK2;RAC2;AKT2;PIK3CD;PLCG1;ASAP1;RAC1;ARPC1A;AKT3;WAS;PLD1;MAPK1;PRKCB;PLD2;AMPH;GSN;PIP5K1A;MAPK3;PIK3R1;PIP5K1C;BIN1;PLPP1;PLPP3,LYN;FCGR3A;INPP5D;WASF3;ASAP3;PTPRC;PLA2G6;CDC42;SCIN;RPS6KB2;PIK3R2;AKT1;ASAP2;PRKCA;HCK;PLCG2;FCGR1A;PLA2G4A;NCF1;MAP2K1;RPS6KB1;RAF1;DOCK2;RAC2;AKT2;PIK3CD;PLCG1;ASAP1;RAC1;ARPC1A;AKT3;WAS;PLD1;MAPK1;PRKCB;PLD2;AMPH;GSN;PIP5K1A;MAPK3;PIK3R1;PIP5K1C;BIN1;PLPP1;PLPP3
Fatty acid biosynthesis,-0.5236873356930482,-2.0856396537640367,0.4230769230769231,0.5552763471693132,13,10,OXSM;ACSL4;ACSL3;MCAT;FASN;ACSL6;ACACA;ACACB;ACSL5;ACSL1,ACSL6;ACACA;ACACB;ACSL5;ACSL1
mTOR signaling pathway,-0.26653950964075795,-2.055127034013675,0.3170731707317073,0.5719137481020149,152,117,RPS6;ATP6V1C1;RHEB;ATP6V1E1;ATP6V1H;EIF4E2;EIF4B;ATP6V1E2;SEC13;ATP6V1A;SLC3A2;ATP6V1G1;ATP6V1F;NRAS;SLC7A5;PIK3CB;LAMTOR4;GSK3B;TTI1;FZD6;DVL3;EIF4E;DVL1;LAMTOR2;CHUK;ATP6V1B1;RRAGD;KRAS;LAMTOR5;LAMTOR1;ATP6V1D;RHOA;DVL2;SKP2;IGF1;TNFRSF1A;RPS6KA1;SOS2;CASTOR2;RRAGC;DEPTOR;WDR24;NPRL2;IGF1R;WNT10A;ULK1;LAMTOR3;HRAS;WNT7A;NPRL3;SESN2;SEH1L;RPS6KA2;DEPDC5;RRAGB;PIK3CA;AKT1S1;IKBKB;MAPKAP1;EIF4EBP1;CAB39;ATP6V1B2;RPS6KA6;TBC1D7;PRKAA2;BRAF;FNIP1;PTEN;TELO2;SOS1;RPS6KB2;PIK3R2;AKT1;PRKAA1;PRKCA;MAP2K2;RRAGA;WNT11;MAP2K1;GRB2;PDPK1;FZD3;RPS6KA3;MLST8;RPS6KB1;RAF1;INSR;FZD1;WNT5A;AKT2;STK11;WDR59;LRP6;PIK3CD;GRB10;RICTOR;FZD7;FZD2;AKT3;RPTOR;MTOR;MAPK1;LRP5;FLCN;PRKCB;TSC2;LPIN1;STRADA;WNT4;IRS1;MIOS;WNT2B;MAPK3;PIK3R1;TSC1;CAB39L;CLIP1,MAP2K2;RRAGA;WNT11;MAP2K1;GRB2;PDPK1;FZD3;RPS6KA3;MLST8;RPS6KB1;RAF1;INSR;FZD1;WNT5A;AKT2;STK11;WDR59;LRP6;PIK3CD;GRB10;RICTOR;FZD7;FZD2;AKT3;RPTOR;MTOR;MAPK1;LRP5;FLCN;PRKCB;TSC2;LPIN1;STRADA;WNT4;IRS1;MIOS;WNT2B;MAPK3;PIK3R1;TSC1;CAB39L;CLIP1
Epithelial cell signaling in Helicobacter pylori infection,-0.31508147668334135,-2.0137955696720313,0.45222929936305734,0.5957835474897337,68,50,ATP6V1C1;CASP3;ATP6V1E1;ATP6V1H;ATP6V1E2;ATP6V1A;ATP6V1G1;PAK1;ATP6V1F;ATP6V0A2;F11R;CSK;CHUK;ATP6V0C;ATP6V1B1;ATP6AP1;ATP6V0D1;ATP6V1D;ATP6V0A4;MET;JUN;ADAM10;IKBKB;TCIRG1;ATP6V1B2;LYN;CDC42;MAP2K4;CCL5;PLCG2;ATP6V0A1;MAPK13;ADAM17;RELA;PLCG1;RAC1;NFKBIA;NFKB1;IKBKG;TJP1;GIT1;MAPK12;MAPK14;MAPK8;PTPN11;SRC;MAPK9;MAPK11;JAM3;EGFR,MAPK13;ADAM17;RELA;PLCG1;RAC1;NFKBIA;NFKB1;IKBKG;TJP1;GIT1;MAPK12;MAPK14;MAPK8;PTPN11;SRC;MAPK9;MAPK11;JAM3;EGFR
Steroid biosynthesis,0.43256496647706233,2.288362705736519,0.3918918918918919,0.596505139196821,19,14,SQLE;EBP;LIPA;DHCR24;DHCR7;MSMO1;SOAT1;NSDHL;HSD17B7;CYP51A1;TM7SF2;FDFT1;SC5D;LSS,SQLE;EBP;LIPA;DHCR24;DHCR7
Ubiquitin mediated proteolysis,0.2947266288303701,2.2391317522203216,0.23417721518987342,0.6071141278856412,137,109,PRPF19;UBE2E1;ELOB;UBE2E3;UBE2E2;CUL4B;SAE1;UBA2;UBE2J2;UBE2H;PML;UBA1;UBA6;ANAPC7;UBE2M;UBE2G2;SKP1;RBX1;UBE2N;UBE2I;PPIL2;CUL4A;TRIP12;UBE2C;UBE2L6;UBE2L3;HUWE1;UBR5;DDB1;CUL1;UBE2Z;BIRC6;CUL3;UBE2G1;CUL7;UBE2Q1;CDC27;UBE2D2;PIAS1;UBE2R2;UBE4B;UBE2K;CDC23;ELOC;CDC16;PIAS2;FBXW8;HERC1;PIAS4;UBE2A;SKP2;SYVN1;KLHL9;HERC2;ANAPC1;UBE2B;CBL;CBLB;ANAPC4;KEAP1;UBE2J1;TRIM37;SMURF2;CUL2;FBXO2;UBE4A;UBE2F;TRAF6;CDC20;CDC26;UBE3B;PIAS3;UBA7;UBA3;UBOX5;HERC4;RCHY1;SIAH1;BIRC2;FBXW11;MGRN1;MAP3K1;BTRC;UBE3A;ITCH;NEDD4L;UBE2O;ANAPC5;UBE2D1;ANAPC13;DET1;WWP2;RNF7;UBE2S;XIAP;FBXO4;VHL;UBE2D4;UBE2Q2;TRIM32;ANAPC10;CDC34;UBE3C;STUB1;DDB2;CUL5;ANAPC2;MID1;NEDD4,PRPF19;UBE2E1;ELOB;UBE2E3;UBE2E2;CUL4B;SAE1;UBA2;UBE2J2;UBE2H;PML;UBA1;UBA6;ANAPC7;UBE2M;UBE2G2;SKP1;RBX1;UBE2N;UBE2I
Notch signaling pathway,0.33908242466742394,2.2431809483661405,0.3673469387755102,0.6222162212286471,48,31,HDAC2;HDAC1;CTBP2;SNW1;CTBP1;DTX3L;PSEN1;EP300;APH1A;NCSTN;CREBBP;DVL3;DVL1;RBPJ;DVL2;MAML1;DTX3;CIR1;KAT2A;JAG1;NOTCH1;KAT2B;DTX2;NOTCH3;NCOR2;ADAM17;LFNG;NUMB;MAML2;NUMBL;NOTCH2,HDAC2;HDAC1;CTBP2;SNW1;CTBP1;DTX3L;PSEN1;EP300;APH1A
Pathogenic Escherichia coli infection,0.39358271855626914,2.2029762822072496,0.32515337423312884,0.625599722606181,55,49,NCL;YWHAZ;CTTN;TUBB;ARPC1B;TUBB3;EZR;ARPC5L;ARPC3;TUBA1B;TUBA1C;ARPC5;YWHAQ;KRT18;TUBA3D;TUBA4A;ARPC4;TUBB4A;TUBA8;TUBB2A;OCLN;TUBB2B;TUBB4B;CTNNB1;CDH1;TUBB8;HCLS1;TUBAL3;RHOA;WASL;NCK1;TUBB1;ARPC2;ARHGEF2;CDC42;NCK2;CLDN1;PRKCA;TUBB6;ARPC1A;WAS;CD14;FYN;ACTG1;ACTB;ABL1;ROCK1;ITGB1;ROCK2,NCL;YWHAZ;CTTN;TUBB;ARPC1B;TUBB3;EZR;ARPC5L;ARPC3;TUBA1B;TUBA1C;ARPC5;YWHAQ;KRT18;TUBA3D;TUBA4A;ARPC4;TUBB4A;TUBA8;TUBB2A;OCLN;TUBB2B
Carbohydrate digestion and absorption,-0.34135833385687614,-1.9509654340387905,0.5263157894736842,0.6285080876097726,44,23,PIK3CB;ATP1A1;HK2;ATP1B1;ATP1A3;HK1;ATP1B3;G6PC3;ATP1A2;SLC37A4;HKDC1;SLC5A1;PIK3CA;AMY1A;PLCB2;PIK3R2;AKT1;AKT2;PIK3CD;HK3;AKT3;PRKCB;PIK3R1,PLCB2;PIK3R2;AKT1;AKT2;PIK3CD;HK3;AKT3;PRKCB;PIK3R1
Human T-cell leukemia virus 1 infection,-0.22277700373302872,-1.95697840481423,0.5850340136054422,0.6303810132013137,219,161,XPO1;RAN;CALR;SLC25A5;SLC25A6;ATR;RANBP1;VDAC2;CANX;BCL2L1;FDPS;GPS2;POLB;BUB3;VDAC1;ANAPC7;VDAC3;CDK2;EP300;SLC25A4;HLA-DMB;NRAS;BAX;TRRAP;CHEK2;TBP;CHEK1;MAD2L1;PIK3CB;HLA-DRA;TGFB2;CRTC1;ATF2;CREBBP;CDKN2A;HLA-DQA1;DLG1;SLC2A1;RELB;CCND2;HLA-DRB5;HLA-DPA1;RB1;CHUK;TP53;CDC27;CCNA2;MAD1L1;MMP7;ICAM1;JAK3;HLA-DPB1;HLA-DRB1;CDC23;CDC16;KRAS;CREB1;ETS1;TGFB3;NFYB;HLA-DMA;BUB1B;ATF6B;ANAPC1;TNFRSF1A;SMAD2;ITGAL;CRTC2;CD40;KAT5;E2F3;CCNE1;ANAPC4;PPP3R1;TCF3;VAC14;HLA-DQB1;HLA-DRB3;ATM;PRKACG;CDC20;HRAS;LTBR;CDC26;NFKB2;B2M;SMAD4;HLA-F;HLA-DRB4;TGFBR2;TBPL1;JUN;SRF;HLA-B;MAP3K1;ITGB2;PIK3CA;CCNB2;IKBKB;ADCY7;IL1R1;SMAD3;KAT2A;HLA-C;ESPL1;ANAPC5;HLA-A;PTEN;XIAP;PPP3CA;CDK4;TGFB1;NFATC3;MAP2K4;CDKN1A;PIK3R2;AKT1;ELK1;CD4;MAP2K2;TGFBR1;KAT2B;MAP2K1;HLA-G;CD3E;ANAPC10;PRKACA;RELA;AKT2;RANBP3;HLA-E;ADCY3;PIK3CD;NFKBIA;NFATC2;AKT3;NFKB1;MAPK1;PRKACB;PPP3CC;IKBKG;NFATC1;PPP3CB;TSPO;ADCY5;ANAPC2;MAPK8;MAPK9;NFATC4;MAPK3;PIK3R1;ADCY6;JAK1;TLN1;CRTC3;MAP3K3;STAT5A;STAT5B;TLN2;CDKN2C;NRP1,PRKACA;RELA;AKT2;RANBP3;HLA-E;ADCY3;PIK3CD;NFKBIA;NFATC2;AKT3;NFKB1;MAPK1;PRKACB;PPP3CC;IKBKG;NFATC1;PPP3CB;TSPO;ADCY5;ANAPC2;MAPK8;MAPK9;NFATC4;MAPK3;PIK3R1;ADCY6;JAK1;TLN1;CRTC3;MAP3K3;STAT5A;STAT5B;TLN2;CDKN2C;NRP1
Galactose metabolism,-0.3022975838180163,-1.9524566509011656,0.6277372262773723,0.630536162637326,31,22,GLB1;B4GALT1;GLA;GAA;HK2;PFKP;PFKL;GALE;HK1;G6PC3;HKDC1;PGM1;AKR1B1;UGP2;PFKM;AKR1B10;GANC;PGM2;HK3;GALM;GALK1;GALT,AKR1B10;GANC;PGM2;HK3;GALM;GALK1;GALT
Pyruvate metabolism,-0.327084763536113,-1.9205145264548626,0.5684931506849316,0.6452215893201454,39,36,PKM;MDH2;PKLR;LDHAL6B;LDHC;LDHA;ALDH7A1;LDHB;PDHB;FH;DLD;ME2;ACSS1;PDHA1;DLAT;ACYP2;PCK2;ACYP1;PCK1;MDH1;ACAT2;GLO1;GRHPR;PC;ME3;ALDH3A2;ACACA;ACAT1;ACACB;LDHD;ACSS2;ALDH9A1;ALDH2;ALDH1B1;HAGH;ME1,ME3;ALDH3A2;ACACA;ACAT1;ACACB;LDHD;ACSS2;ALDH9A1;ALDH2;ALDH1B1;HAGH;ME1
Oocyte meiosis,-0.2393929066182056,-1.9158574844651786,0.6153846153846154,0.6453274918230703,125,86,PPP1CA;SMC3;PPP1CC;SMC1A;YWHAZ;YWHAE;YWHAQ;YWHAH;ANAPC7;YWHAB;YWHAG;SKP1;RBX1;CDK2;CDK1;PPP1CB;MAD2L1;CCNB1;MAD2L2;STAG3;CUL1;CDC25C;PPP2R5C;ITPR3;CDC27;MAD1L1;CDC23;CDC16;CPEB4;AURKA;PPP2R1B;PLK1;ANAPC1;IGF1;PPP2R5D;RPS6KA1;CPEB2;CCNE1;ANAPC4;PPP3R1;IGF1R;PPP2CA;PRKACG;CDC20;CDC26;FBXW11;RPS6KA2;BTRC;ITPR2;PPP2R1A;CCNB2;ADCY7;RPS6KA6;ESPL1;ANAPC5;ANAPC13;PPP3CA;CALM2;CALML3;PPP2CB;MAP2K1;RPS6KA3;ANAPC10;CALML5;PRKACA;AR;ADCY3;PPP2R5E;PGR;MAPK1;PRKACB;PPP3CC;PPP3CB;MAPK12;ADCY5;CAMK2A;ANAPC2;CAMK2B;CAMK2D;PPP2R5B;PPP2R5A;MAPK3;CAMK2G;ADCY6;SLK;ITPR1,ANAPC10;CALML5;PRKACA;AR;ADCY3;PPP2R5E;PGR;MAPK1;PRKACB;PPP3CC;PPP3CB;MAPK12;ADCY5;CAMK2A;ANAPC2;CAMK2B;CAMK2D;PPP2R5B;PPP2R5A;MAPK3;CAMK2G;ADCY6;SLK;ITPR1
Ubiquinone and other terpenoid-quinone biosynthesis,-0.4301025217992621,-1.9091286335184892,0.49044585987261147,0.6473546508013878,11,8,VKORC1L1;VKORC1;COQ7;GGCX;NQO1;COQ5;COQ6;COQ3,COQ7;GGCX;NQO1;COQ5;COQ6;COQ3
Other types of O-glycan biosynthesis,0.37891079144117307,2.1606058955628247,0.4452054794520548,0.6477469839487643,22,17,POFUT1;COLGALT2;B4GALT1;OGT;GXYLT2;GXYLT1;COLGALT1;B4GALT3;PLOD3;POFUT2;ST6GAL1;POGLUT1;POMT2;B3GLCT;POMT1;LFNG;EOGT,POFUT1;COLGALT2;B4GALT1;OGT;GXYLT2;GXYLT1;COLGALT1;B4GALT3
Sphingolipid metabolism,-0.2747207831233261,-1.891684789791167,0.5131578947368421,0.6543314448169396,47,31,SGPL1;SMPD4;GLB1;CERS2;SPTLC2;CERS6;DEGS1;GLA;ENPP7;SPTLC3;CERS5;PLPP2;SGPP2;GBA;ARSA;SPTLC1;SPHK2;CERS4;ASAH1;SMPD1;UGCG;GBA2;GALC;SGMS1;SGPP1;NEU1;KDSR;SMPD2;UGT8;PLPP1;PLPP3,KDSR;SMPD2;UGT8;PLPP1;PLPP3
D-Glutamine and D-glutamate metabolism,-0.46679241536783567,-1.8820818124922585,0.6666666666666666,0.6573584215237693,5,4,GLS;GLUD2;GLS2;GLUD1,GLS;GLUD2;GLS2;GLUD1
SNARE interactions in vesicular transport,-0.29451301768060906,-1.8918392329806895,0.6338028169014085,0.6573917821707624,34,30,SEC22B;BET1L;GOSR1;VAMP4;BET1;YKT6;STX5;VAMP8;STX10;STX3;USE1;STX16;STX18;STX6;VAMP7;GOSR2;STX17;SNAP23;STX4;BNIP1;SNAP29;VTI1A;VTI1B;STX7;STX8;STX2;STX11;VAMP2;VAMP3;VAMP5,SNAP29;VTI1A;VTI1B;STX7;STX8;STX2;STX11;VAMP2;VAMP3;VAMP5
Collecting duct acid secretion,0.40911539822816445,2.072845615527233,0.5673758865248227,0.6652631860346992,27,18,ATP6V1C1;ATP6V1E1;ATP6V1E2;ATP6V1A;ATP6V1G1;ATP6V1F;ATP6V0A2;SLC12A7;ATP6V0C;ATP6V1B1;ATP6V0D1;ATP6V1D;ATP6V0A4;TCIRG1;ATP6V1B2;ATP6V0A1;CA2;SLC4A1,ATP6V1C1;ATP6V1E1;ATP6V1E2;ATP6V1A;ATP6V1G1;ATP6V1F;ATP6V0A2;SLC12A7
Circadian rhythm,0.4308659966614044,2.11094057371139,0.42857142857142855,0.6812383600217428,31,15,PRKAG2;SKP1;RBX1;PRKAB1;BHLHE41;CUL1;PRKAG1;CREB1;CSNK1E;CSNK1D;PRKAB2;FBXW11;BTRC;PRKAA2;PRKAA1,PRKAG2;SKP1;RBX1;PRKAB1;BHLHE41;CUL1
Thiamine metabolism,-0.36745884285119595,-1.837321011534295,0.554140127388535,0.6814762822859058,15,11,AK2;AK4;ALPL;NFS1;ACP1;NTPCR;ALPP;TPK1;THTPA;AK1;AK5,TPK1;THTPA;AK1;AK5
