Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
Pyruvate metabolism,0.22933098856588413,0.9670123796499722,0.5861344537815126,0.9058097002961101,31,25,ME1;LDHAL6B;PDK3;HAGH;VDAC1;PDK2;PDP1;LDHC;LDHA;PDK4;LDHB;MPC2;PDHX;PDHB;DLD;GLO1;BSG;SLC16A1;RXRA;GSTZ1;SLC16A3;PDHA1;PDK1;DLAT;PDPR,ME1;LDHAL6B;PDK3;HAGH;VDAC1;PDK2;PDP1;LDHC;LDHA;PDK4;LDHB;MPC2;PDHX;PDHB;DLD;GLO1;BSG
APC/C:Cdc20 mediated degradation of mitotic proteins,0.19235252069610692,0.9616282212152973,0.5755755755755756,0.9058127104407349,76,68,ANAPC2;UBE2E1;PSMA6;PSMA5;PSMA4;PSMA7;PSMB7;PSME1;PSME3;PSME2;PSMD8;PSMC1;PSMD12;PSMD1;PSMC3;PSMC2;PSMA8;BUB3;PSMD14;PSMF1;PSMA1;PSMB3;ANAPC7;PSMD3;PSMD7;PSMD13;PSMD6;PSMB2;ANAPC10;CDK1;MAD2L1;UBE2C;CCNB1;PSMD9;PSMC6;ANAPC5;PSMD2;RPS27A;PSMD5;UBE2S;PSMA2;UBE2D1;PSMB8;PSMB10;CDC27;PSMB5;CCNA2;PSMA3;CDC23;CDC16;UBB;PSMB6;PSMD11;PSMB4;CDC26;PSME4;PSMC5;UBA52;BUB1B;CDC20;ANAPC1;PSMC4;ANAPC16;PSMD10;PSMB1;PSMB9;PSMD4;ANAPC4,ANAPC2;UBE2E1;PSMA6;PSMA5;PSMA4;PSMA7;PSMB7;PSME1;PSME3;PSME2;PSMD8;PSMC1;PSMD12;PSMD1;PSMC3;PSMC2;PSMA8;BUB3;PSMD14;PSMF1;PSMA1;PSMB3;ANAPC7;PSMD3;PSMD7;PSMD13;PSMD6;PSMB2;ANAPC10
Glutamate and glutamine metabolism,0.2577487012690711,0.9639670657105275,0.6805074971164936,0.9058604392161359,14,11,ALDH18A1;PYCR1;KYAT1;PYCR2;GLUL;GLUD1;OAT;GLS2;GLUD2;GOT2;GLS,ALDH18A1;PYCR1;KYAT1;PYCR2
RUNX2 regulates osteoblast differentiation,0.24508446603972592,0.9650498151216721,0.6555183946488294,0.9059804682227565,24,15,MAPK3;COL1A1;SRC;ABL1;YES1;AR;MAPK1;HDAC6;RUNX2;WWTR1;HDAC3;RB1;CBFB;YAP1;SP7,MAPK3;COL1A1;SRC;ABL1;YES1;AR;MAPK1
Iron uptake and transport,0.2053085470826375,0.9599034244003388,0.5563380281690141,0.9060857904106291,59,44,CAND1;CYBRD1;CP;GLRX3;TFRC;TF;ACO1;ALAD;ATP6V1C1;ATP6V1E1;ATP6V1H;STEAP2;ATP6V1E2;LCN2;ATP6V1G1;IREB2;SKP1;ATP6V1A;ATP6V1F;ATP6V0A2;RPS27A;HMOX1;ATP6V0A1;CUL1;MCOLN1;ATP6V1B2;FLVCR1;HMOX2;TCIRG1;ATP6V1B1;UBB;SLC40A1;ATP6AP1;FTH1;ATP6V0C;ATP6V0D1;HEPH;ATP6V1D;ATP6V0A4;UBA52;STEAP3;NEDD8;FTL;SLC11A2,CAND1;CYBRD1;CP;GLRX3;TFRC;TF;ACO1;ALAD;ATP6V1C1;ATP6V1E1;ATP6V1H;STEAP2;ATP6V1E2;LCN2;ATP6V1G1;IREB2;SKP1;ATP6V1A;ATP6V1F
Diseases of metabolism,0.17588470711704232,0.965347257151131,0.589,0.9061084638037112,249,165,CFP;MAOA;KERA;LUM;CHST14;PMM2;PCCA;OGN;NOTCH2;DCN;GALT;GALK1;CYP7B1;GFPT1;GCLC;GBE1;FMOD;DAG1;FMO3;HSPG2;GLB1;CSPG4;HGSNAT;ALG9;THSD7A;ADAMTSL1;AHCY;ADAMTSL4;BTD;RFT1;BGN;PRELP;SBSPON;RPIA;DPM1;TPMT;MOGS;EPM2A;GYG1;ADAMTSL3;SLC35D1;ALG8;KHK;GCLM;LFNG;MTRR;ACACA;MUC1;CYP1B1;CYP2U1;MMACHC;SLC34A2;MTR;ALG3;PC;GYG2;PCCB;ACAN;GSS;OMD;CTSA;CHSY1;B4GALT1;SDC4;MUC16;ALG1;CYP27A1;SDC3;NOTCH3;POMT1;ADAMTS16;GYS1;GPC1;ALG14;ADAMTS5;ADAMTS12;NEU1;IDH1;MPDU1;MAN1B1;GNE;SPON1;ALG11;GGT1;B4GAT1;NOTCH1;CD320;SRD5A3;MMAB;MCCC1;SDC2;SGSH;GALNS;MCCC2;HEXA;ADAMTS4;PAPSS2;RPS27A;CYP4F22;ADAMTS2;SDC1;SPON2;MAT1A;GALNT3;GALNT12;TALDO1;MMAA;FDX2;NAGLU;IDS;DOLK;B3GALT6;ABCD4;GAA;TBXAS1;HLCS;ALG13;GUSB;HEXB;SLC26A2;THBS2;POMGNT1;B3GLCT;ARSB;ADAMTS1;MUC5B;THBS1;DPM3;MPI;UBB;PGM1;ALG12;OPLAH;VCAN;NCAN;ADAMTSL2;FDXR;B4GALT7;GNS;GALE;AGRN;IDUA;DPAGT1;DCXR;CYP11A1;UBA52;ALDOB;EXT1;POMT2;ALG2;GPC6;GPC4;MUC4;B3GAT3;C1GALT1;G6PC3;ACY1;MMADHC;ALG6;THSD4;C1GALT1C1;SLC37A4;FDX1;EXT2;MGAT2,CFP;MAOA;KERA;LUM;CHST14;PMM2;PCCA;OGN;NOTCH2;DCN;GALT;GALK1;CYP7B1;GFPT1;GCLC;GBE1;FMOD;DAG1;FMO3;HSPG2;GLB1;CSPG4;HGSNAT;ALG9;THSD7A;ADAMTSL1;AHCY;ADAMTSL4;BTD;RFT1;BGN;PRELP;SBSPON;RPIA;DPM1;TPMT;MOGS;EPM2A;GYG1;ADAMTSL3;SLC35D1;ALG8;KHK;GCLM;LFNG;MTRR;ACACA;MUC1;CYP1B1;CYP2U1;MMACHC;SLC34A2;MTR;ALG3;PC;GYG2;PCCB;ACAN;GSS;OMD;CTSA;CHSY1;B4GALT1;SDC4;MUC16;ALG1;CYP27A1;SDC3;NOTCH3;POMT1;ADAMTS16;GYS1;GPC1;ALG14;ADAMTS5;ADAMTS12;NEU1;IDH1;MPDU1;MAN1B1;GNE;SPON1;ALG11;GGT1;B4GAT1;NOTCH1;CD320;SRD5A3;MMAB;MCCC1;SDC2;SGSH;GALNS;MCCC2;HEXA;ADAMTS4;PAPSS2;RPS27A;CYP4F22;ADAMTS2;SDC1;SPON2
Translesion synthesis by POLI,0.24037929657599633,0.9617550323540169,0.6596218020022246,0.9062560907756299,17,15,PCNA;RPA1;RPA2;RPA3;RFC2;RFC3;POLI;MAD2L2;RPS27A;RFC4;RFC1;UBB;RFC5;UBA52;REV3L,PCNA;RPA1;RPA2;RPA3;RFC2;RFC3;POLI;MAD2L2;RPS27A;RFC4
G2/M DNA damage checkpoint,0.20008455791082722,0.9654391440874703,0.5604838709677419,0.9066184620566988,78,53,MRE11;SUMO1;YWHAE;YWHAZ;RAD50;RPA1;RPA2;ATR;RPA3;YWHAH;YWHAQ;NBN;YWHAB;YWHAG;RFC2;UBE2N;BABAM1;RFC3;HUS1;RAD9A;SFN;CHEK2;BLM;CDK1;CHEK1;UBE2V2;CDC25C;CCNB1;DNA2;ATRIP;TOPBP1;H2AFX;PIAS4;RFC4;RAD17;TOP3A;MDC1;WRN;TP53BP1;TP53;RMI2;RAD1;UIMC1;RNF168;RFC5;BRCC3;NSD2;ATM;HERC2;WEE1;KAT5;RBBP8;RMI1,MRE11;SUMO1;YWHAE;YWHAZ;RAD50;RPA1;RPA2;ATR;RPA3;YWHAH;YWHAQ;NBN;YWHAB;YWHAG;RFC2;UBE2N;BABAM1;RFC3;HUS1;RAD9A;SFN;CHEK2;BLM;CDK1;CHEK1;UBE2V2;CDC25C;CCNB1;DNA2;ATRIP;TOPBP1;H2AFX;PIAS4;RFC4
PERK regulates gene expression,0.21926825601621933,0.9618908042931368,0.6065400843881856,0.9067021818320103,33,26,NFYA;EXOSC4;EIF2S3;EIF2S2;EIF2S1;HSPA5;EIF2AK3;KHSRP;ASNS;PARN;EXOSC1;EXOSC2;NFYC;HERPUD1;EXOSC8;CEBPG;DCP2;ATF6;DIS3;EXOSC5;EXOSC7;NFYB;CEBPB;EXOSC9;EXOSC3;EXOSC6,NFYA;EXOSC4;EIF2S3;EIF2S2;EIF2S1;HSPA5
TRAF3-dependent IRF activation pathway,0.2512969118889693,0.965725272435817,0.6621773288439955,0.9067679507493338,14,13,IRF7;TRIM25;RNF135;EP300;DDX58;IFIH1;CREBBP;SIKE1;IRF3;TBK1;TRAF3;MAVS;IKBKE,IRF7;TRIM25;RNF135;EP300;DDX58;IFIH1;CREBBP;SIKE1;IRF3
Regulation of actin dynamics for phagocytic cup formation,0.19949621419436736,0.957450866221887,0.5737211634904714,0.9069704486247809,143,60,CFL1;MAPK3;NCKIPSD;MYO1C;DOCK1;HSP90AB1;HSP90AA1;ACTB;ACTG1;ABL1;ARPC1B;WIPF1;ARPC3;ARPC5;ARPC1A;ARPC4;RAC1;MAPK1;WAS;BTK;ABI1;MYH2;ACTR3;ACTR2;ELMO1;PAK1;ELMO2;FCGR1A;GRB2;MYO9B;SYK;CDC42;BAIAP2;VAV3;FCGR2A;WASF2;CD247;CYFIP2;WASF3;BRK1;FCGR3A;CRK;NF2;WIPF3;MYO5A;VAV2;MYH9;NCKAP1L;NCKAP1;ABI2;WASL;LIMK1;CYFIP1;MYO10;NCK1;WASF1;WIPF2;ARPC2;VAV1;PTK2,CFL1;MAPK3;NCKIPSD;MYO1C;DOCK1;HSP90AB1;HSP90AA1;ACTB;ACTG1;ABL1;ARPC1B;WIPF1;ARPC3;ARPC5;ARPC1A;ARPC4;RAC1;MAPK1;WAS;BTK;ABI1;MYH2;ACTR3;ACTR2;ELMO1;PAK1;ELMO2;FCGR1A;GRB2;MYO9B;SYK;CDC42;BAIAP2;VAV3;FCGR2A;WASF2;CD247;CYFIP2;WASF3;BRK1;FCGR3A;CRK
Homologous DNA Pairing and Strand Exchange,0.22290715518991266,0.961985941129953,0.5795454545454546,0.9072165575313513,42,28,MRE11;RAD50;RPA1;RPA2;ATR;RPA3;NBN;RFC2;RFC3;HUS1;RAD9A;BLM;CHEK1;DNA2;ATRIP;TOPBP1;RFC4;RAD17;TOP3A;WRN;RAD51AP1;RMI2;RAD1;RFC5;ATM;KAT5;RBBP8;RMI1,MRE11;RAD50;RPA1;RPA2;ATR;RPA3;NBN;RFC2;RFC3;HUS1;RAD9A;BLM;CHEK1;DNA2;ATRIP;TOPBP1;RFC4;RAD17;TOP3A;WRN;RAD51AP1;RMI2;RAD1
PI3K/AKT Signaling in Cancer,0.19855004916448246,0.9623702649623229,0.5536609829488466,0.907241979523043,102,61,CDKN1B;KIT;PDGFRB;PDGFRA;PIK3R1;GAB1;FGF2;EGFR;IRS1;SRC;TSC2;PTPN11;FYN;BAD;RICTOR;RAC1;MTOR;RHOG;HGF;MLST8;AKT3;PIK3CD;FGFR2;ESR1;AKT2;PDPK1;RAC2;PIK3CB;FGFR1;CASP9;GRB2;GSK3B;AKT1;RPS6KB2;PIK3R2;PTEN;FGFR3;FGF17;FOXO1;ERBB3;ERBB4;STRN;MAPKAP1;CHUK;AKT1S1;FOXO6;CDKN1A;FOXO3;FRS2;MET;CREB1;PIK3CA;FOXO4;IRS2;CD19;GSK3A;PIK3AP1;VAV1;FGF4;FGF20;ERBB2,CDKN1B;KIT;PDGFRB;PDGFRA;PIK3R1;GAB1;FGF2;EGFR;IRS1;SRC;TSC2;PTPN11;FYN;BAD;RICTOR;RAC1;MTOR;RHOG;HGF;MLST8;AKT3;PIK3CD;FGFR2;ESR1;AKT2;PDPK1;RAC2;PIK3CB;FGFR1;CASP9;GRB2;GSK3B;AKT1;RPS6KB2;PIK3R2;PTEN;FGFR3;FGF17;FOXO1
Organelle biogenesis and maintenance,0.1725441314872361,0.9627313750242791,0.605,0.9072854093462421,282,207,MEF2D;MAPK14;MAPK12;MAPK11;CHD9;MTX2;CEP135;CLUAP1;CKAP5;PCNT;NCOA1;ODF2;DCTN1;DCTN2;DYNC2H1;IFT172;HSPA9;HSP90AA1;CRTC3;SSBP1;ARF4;WDR19;ACSS2;YWHAE;TNPO1;TUBB;TUBA4A;TTC30B;BBS2;PRKAR2B;PRKAG2;IFT80;B9D1;ACTR1A;CEP250;SOD2;DCTN3;TFAM;TUBB4A;PRKAB1;IDH2;HSPB11;YWHAG;EXOC8;TMEM11;EXOC2;IFT57;TBL1XR1;CETN2;ASAP1;IFT140;CCT4;TTC8;HAUS7;IFT74;MARK4;DYNLL1;PKD2;EXOC3;PRKACA;CEP164;TUBG1;CCT3;NDE1;PDE6D;CLASP1;CCT8;EXOC7;ARL6;TFB2M;MTX1;CDK1;PAFAH1B1;CEP76;APOOL;MED1;NCOR1;BBS9;MEF2C;GBF1;TUBB4B;CHCHD3;IFT27;CDK5RAP2;CCT2;DNAJC11;ESRRA;EXOC5;OFD1;C2CD3;ARL3;HDAC6;RAB8A;SMARCD3;GABPB1;EXOC4;ATF2;HCFC1;BBS7;CRTC1;IFT88;NPHP1;AKAP9;LZTFL1;IFT81;GABPA;EXOC1;TTC30A;DYNC2LI1;CREBBP;TCTN1;MAPRE1;SAMM50;RP2;KIF3A;IFT22;CCT5;IFT43;TTC26;MT-ATP6;TRAF3IP1;RAB3IP;PRKAA2;CYCS;ALAS1;HAUS6;GLUD1;CEP290;WDR60;KIFAP3;DYNLL2;SIRT3;HAUS5;TCTN2;IFT52;ALMS1;UNC119B;RAB11FIP3;ATAT1;WDR34;IFT122;APOO;DYNLRB1;CEP192;TMEM67;HDAC3;DYNC1H1;NCOA6;CEP131;CEP57;CEP97;CARM1;PPP2R1A;TGS1;FGFR1OP;DYNC1I2;CEP89;EXOC6;CAMK4;RXRA;HAUS2;NCOA2;PRKAG1;TBL1X;CREB1;PRKAB2;TFB1M;CHCHD6;MT-ATP8;TTC21B;POLRMT;IQCB1;SSNA1;NRF1;HAUS3;ATP5B;CEP63;HAUS8;TCP1;CEP41;PLK1;WDR35;NEDD1;RAB11A;TRIP11;PCM1;IMMT;CNTRL;IFT46;BBS1;CEP78;KIF3C;KIF3B;CCP110;SDCCAG8;IFT20;GLUD2;CSNK1D;HAUS1;SIRT5;CRTC2;TCTN3;HELZ2;HAUS4;POLG2;CSNK1E;KIF24,MEF2D;MAPK14;MAPK12;MAPK11;CHD9;MTX2;CEP135;CLUAP1;CKAP5;PCNT;NCOA1;ODF2;DCTN1;DCTN2;DYNC2H1;IFT172;HSPA9;HSP90AA1;CRTC3;SSBP1;ARF4;WDR19;ACSS2;YWHAE;TNPO1;TUBB;TUBA4A;TTC30B;BBS2;PRKAR2B;PRKAG2;IFT80;B9D1;ACTR1A;CEP250;SOD2;DCTN3;TFAM;TUBB4A;PRKAB1;IDH2;HSPB11;YWHAG;EXOC8;TMEM11;EXOC2;IFT57;TBL1XR1;CETN2;ASAP1;IFT140;CCT4;TTC8;HAUS7;IFT74;MARK4;DYNLL1;PKD2;EXOC3;PRKACA;CEP164;TUBG1;CCT3;NDE1;PDE6D;CLASP1;CCT8;EXOC7;ARL6;TFB2M;MTX1;CDK1;PAFAH1B1;CEP76;APOOL;MED1;NCOR1;BBS9;MEF2C;GBF1;TUBB4B;CHCHD3;IFT27;CDK5RAP2;CCT2;DNAJC11;ESRRA;EXOC5;OFD1;C2CD3;ARL3;HDAC6;RAB8A;SMARCD3;GABPB1;EXOC4;ATF2;HCFC1;BBS7;CRTC1;IFT88;NPHP1;AKAP9;LZTFL1;IFT81;GABPA;EXOC1;TTC30A;DYNC2LI1;CREBBP;TCTN1;MAPRE1;SAMM50;RP2;KIF3A;IFT22;CCT5;IFT43;TTC26;MT-ATP6;TRAF3IP1;RAB3IP;PRKAA2;CYCS;ALAS1;HAUS6;GLUD1;CEP290;WDR60;KIFAP3;DYNLL2;SIRT3;HAUS5;TCTN2;IFT52;ALMS1;UNC119B;RAB11FIP3;ATAT1;WDR34;IFT122;APOO
Cargo recognition for clathrin-mediated endocytosis,0.18956123229367614,0.9657681342234878,0.5490981963927856,0.9073507820832643,105,77,CLTC;M6PR;DAB2;EGFR;COPS3;COPS4;COPS7A;COPS8;ITSN2;ITSN1;TFRC;TF;SNAP91;APOB;VAMP2;VAMP3;ARRB1;EPN1;CLTA;ARRB2;SH3GL1;LDLR;CLTCL1;CLTB;GPS1;EPS15;EPS15L1;AP2A2;SH3GL2;TGOLN2;COPS5;VAMP4;TOR1B;AP2B1;WNT5A;AP2A1;STAM;GRB2;SH3KBP1;CD4;COPS6;STON2;AAK1;VAMP8;RPS27A;AGFG1;IGF2R;UBQLN2;GRK2;LDLRAP1;HGS;UBQLN1;REPS2;GRK3;SLC2A8;REPS1;AP2S1;SH3GL3;FCHO1;UBB;LRP2;STAM2;NECAP2;EPN2;VAMP7;SCARB2;AP2M1;COPS7B;UBA52;DVL2;COPS2;NEDD8;FCHO2;PICALM;CBL;TOR1A;NECAP1,CLTC;M6PR;DAB2;EGFR;COPS3;COPS4;COPS7A;COPS8;ITSN2;ITSN1;TFRC;TF;SNAP91;APOB;VAMP2;VAMP3;ARRB1;EPN1;CLTA;ARRB2;SH3GL1;LDLR;CLTCL1;CLTB;GPS1;EPS15;EPS15L1;AP2A2;SH3GL2;TGOLN2;COPS5;VAMP4;TOR1B;AP2B1;WNT5A;AP2A1;STAM;GRB2;SH3KBP1;CD4;COPS6;STON2;AAK1;VAMP8;RPS27A;AGFG1;IGF2R;UBQLN2;GRK2;LDLRAP1;HGS;UBQLN1
Presynaptic phase of homologous DNA pairing and strand exchange,0.22130289890503207,0.9536030197946275,0.5875647668393782,0.9089136268255336,39,27,MRE11;RAD50;RPA1;RPA2;ATR;RPA3;NBN;RFC2;RFC3;HUS1;RAD9A;BLM;CHEK1;DNA2;ATRIP;TOPBP1;RFC4;RAD17;TOP3A;WRN;RMI2;RAD1;RFC5;ATM;KAT5;RBBP8;RMI1,MRE11;RAD50;RPA1;RPA2;ATR;RPA3;NBN;RFC2;RFC3;HUS1;RAD9A;BLM;CHEK1;DNA2;ATRIP;TOPBP1;RFC4;RAD17;TOP3A;WRN;RMI2;RAD1
Transport of connexins along the secretory pathway,0.3209712294713408,0.9508212645487695,0.9231884057971015,0.9089311656378506,3,3,GJA1;GJB2;GJB1,GJA1;GJB2
AMPK inhibits chREBP transcriptional activation activity,0.2799063097048071,0.9539374462105559,0.845945945945946,0.9090346186521417,8,5,ADIPOQ;PRKAG2;STK11;PRKAA2;PRKAB2,ADIPOQ;PRKAG2;STK11;PRKAA2
Translesion synthesis by REV1,0.23990894034138038,0.9511335165387298,0.688413948256468,0.9090996997105723,16,14,PCNA;RPA1;RPA2;RPA3;RFC2;RFC3;MAD2L2;RPS27A;RFC4;RFC1;UBB;RFC5;UBA52;REV3L,PCNA;RPA1;RPA2;RPA3;RFC2;RFC3
FRS-mediated FGFR3 signaling,0.24073932211286303,0.9541458140076365,0.7238542890716804,0.9093330507793996,20,12,FGF2;PTPN11;NRAS;GRB2;SOS1;FGFR3;FGF17;FRS2;KRAS;HRAS;FGF4;FGF20,FGF2;PTPN11;NRAS;GRB2;SOS1;FGFR3;FGF17
Formation of HIV-1 elongation complex containing HIV-1 Tat,0.20676172394733786,0.9544794969712894,0.5515151515151515,0.9094067561047469,47,40,ELOB;ERCC3;SUPT16H;SSRP1;POLR2G;POLR2F;POLR2E;NCBP2;TCEA1;NELFA;NELFCD;NCBP1;CTDP1;GTF2F1;NELFB;SUPT4H1;POLR2B;POLR2I;SUPT5H;POLR2H;CDK9;POLR2K;POLR2L;NELFE;GTF2H4;POLR2D;CCNT1;ELOC;GTF2H5;GTF2H2;GTF2F2;ERCC2;ELL;GTF2H3;MNAT1;POLR2C;CDK7;CCNH;GTF2H1;ELOA,ELOB;ERCC3;SUPT16H;SSRP1;POLR2G;POLR2F;POLR2E;NCBP2;TCEA1;NELFA;NELFCD;NCBP1;CTDP1;GTF2F1;NELFB;SUPT4H1;POLR2B;POLR2I;SUPT5H;POLR2H;CDK9;POLR2K;POLR2L;NELFE;GTF2H4;POLR2D
Pre-NOTCH Expression and Processing,0.20532059463437638,0.9501371313196189,0.5802845528455285,0.9094581033811319,90,41,NOTCH2;SIRT6;SNW1;POFUT1;PRKCI;MAML2;RAB6A;TNRC6A;TNRC6C;LFNG;AGO3;AGO1;EP300;AGO2;B4GALT1;KAT2B;NOTCH3;MOV10;TMED2;NOTCH1;ATP2A3;CREBBP;TNRC6B;TFDP2;H2AFX;KAT2A;ATP2A1;RBPJ;ATP2A2;ELF3;TP53;JUN;ST3GAL4;SEL1L;TFDP1;E2F3;RUNX1;FURIN;POGLUT1;MAML1;ST3GAL6,NOTCH2;SIRT6;SNW1;POFUT1;PRKCI;MAML2;RAB6A;TNRC6A;TNRC6C;LFNG;AGO3;AGO1;EP300;AGO2;B4GALT1;KAT2B;NOTCH3;MOV10;TMED2;NOTCH1;ATP2A3;CREBBP;TNRC6B;TFDP2;H2AFX;KAT2A;ATP2A1;RBPJ;ATP2A2;ELF3
Binding and entry of HIV virion,0.328072265237237,0.9512739583650945,0.8949579831932774,0.9095255873274769,12,3,PPIA;CD4;CXCR4,PPIA;CD4;CXCR4
Cation-coupled Chloride cotransporters,0.3064454848566016,0.9518540853642009,0.8667563930013459,0.9098370488885843,7,4,SLC12A4;SLC12A7;SLC12A6;SLC12A2,SLC12A4;SLC12A7;SLC12A6
SMAC(DIABLO)-mediated dissociation of IAP:caspase complexes,0.27928967741244215,0.9549684737903313,0.7839506172839507,0.9098469204101305,7,7,CASP3;CASP9;CASP7;XIAP;CYCS;DIABLO;APAF1,CASP3;CASP9;CASP7;XIAP;CYCS
Signaling by FGFR3 in disease,0.23519580060523637,0.9526480633774881,0.7012401352874859,0.9098534531084482,22,15,PIK3R1;GAB1;FGF2;PLCG1;NRAS;GRB2;SOS1;FGFR3;FGF17;FRS2;PIK3CA;KRAS;HRAS;FGF4;FGF20,PIK3R1;GAB1;FGF2;PLCG1;NRAS;GRB2;SOS1;FGFR3;FGF17
Keratan sulfate biosynthesis,0.237736910520423,0.9513804652615581,0.6370530877573131,0.9099860257864634,28,17,KERA;LUM;OGN;FMOD;PRELP;ACAN;OMD;B4GALT1;B4GAT1;B3GNT3;B4GALT5;B4GALT3;ST3GAL1;B3GNT2;ST3GAL4;ST3GAL6;B4GALT4,KERA;LUM;OGN;FMOD
MicroRNA (miRNA) biogenesis,0.22618969572578787,0.9544989503128898,0.6386192017259978,0.9100295171120415,26,20,XPO5;RAN;POLR2G;POLR2F;POLR2E;AGO3;AGO1;AGO2;POLR2B;POLR2I;POLR2H;POLR2K;POLR2L;POLR2D;DICER1;DGCR8;DROSHA;TARBP2;POLR2C;PRKRA,XPO5;RAN;POLR2G;POLR2F;POLR2E;AGO3;AGO1;AGO2;POLR2B;POLR2I;POLR2H;POLR2K;POLR2L;POLR2D;DICER1
Anchoring fibril formation,-0.2321286735504393,-2.4314249091568874,0.9427480916030534,0.9101175218854969,7,5,COL7A1;LAMA3;BMP1;LAMB3;LAMC2,COL7A1;LAMA3;BMP1;LAMB3;LAMC2
Regulation of APC/C activators between G1/S and early anaphase,0.1890221262058301,0.9551697176179146,0.5625625625625625,0.910154996623442,81,73,ANAPC2;UBE2E1;PSMA6;PSMA5;PSMA4;PSMA7;PSMB7;PSME1;PSME3;PSME2;PSMD8;PSMC1;PSMD12;PSMD1;PSMC3;PSMC2;PSMA8;BUB3;PSMD14;PSMF1;PSMA1;PSMB3;ANAPC7;PSMD3;PSMD7;PSMD13;SKP1;CDK2;PSMD6;PSMB2;ANAPC10;CDK1;MAD2L1;UBE2C;CCNB1;PSMD9;PSMC6;ANAPC5;PSMD2;RPS27A;PSMD5;UBE2S;CUL1;PSMA2;UBE2D1;PSMB8;PSMB10;CDC27;PSMB5;CCNA2;BTRC;PSMA3;CDC23;CDC16;UBB;PSMB6;PSMD11;PSMB4;CDC26;PSME4;PLK1;PSMC5;UBA52;BUB1B;CDC20;ANAPC1;PSMC4;ANAPC16;PSMD10;PSMB1;PSMB9;PSMD4;ANAPC4,ANAPC2;UBE2E1;PSMA6;PSMA5;PSMA4;PSMA7;PSMB7;PSME1;PSME3;PSME2;PSMD8;PSMC1;PSMD12;PSMD1;PSMC3;PSMC2;PSMA8;BUB3;PSMD14;PSMF1;PSMA1;PSMB3;ANAPC7;PSMD3;PSMD7;PSMD13;SKP1;CDK2;PSMD6;PSMB2;ANAPC10
TRAF6-mediated induction of TAK1 complex within TLR4 complex,0.25841446054236794,0.951980756094339,0.7134570765661253,0.9102949670749417,16,10,SARM1;TAB1;MAP3K7;CD14;TAB2;RPS27A;TAB3;UBB;UBA52;TRAF6,SARM1;TAB1;MAP3K7;CD14;TAB2
Signaling by Insulin receptor,0.19933103384841824,0.9475054633524418,0.5903614457831325,0.9132455752593875,78,49,MAPK3;PIK3R1;GAB1;FGF2;IRS1;PTPN11;ATP6V1C1;ATP6V1E1;SHC1;ATP6V1H;ATP6V1E2;ATP6V1G1;MAPK1;GRB10;ATP6V1A;INSR;ATP6V1F;ATP6V0A2;FGFR2;AKT2;PDPK1;PIK3CB;NRAS;FGFR1;GRB2;SOS1;PIK3R2;FGFR3;FGF17;ATP6V0A1;ATP6V1B2;PIK3C3;TCIRG1;FRS2;ATP6V1B1;ATP6AP1;ATP6V0C;THEM4;PIK3CA;ATP6V0D1;KRAS;ATP6V1D;IRS2;ATP6V0A4;HRAS;PIK3R4;FGF4;FGF20;GAB2,MAPK3;PIK3R1;GAB1;FGF2;IRS1;PTPN11;ATP6V1C1;ATP6V1E1;SHC1;ATP6V1H;ATP6V1E2;ATP6V1G1;MAPK1;GRB10;ATP6V1A;INSR;ATP6V1F;ATP6V0A2;FGFR2;AKT2;PDPK1;PIK3CB;NRAS;FGFR1;GRB2;SOS1;PIK3R2;FGFR3;FGF17;ATP6V0A1
Dual incision in TC-NER,0.19327090799788035,0.9466003676569651,0.5829145728643216,0.9141492905702318,65,60,PCNA;ERCC3;CUL4B;HMGN1;POLR2G;POLR2F;POLR2E;PRPF19;RPA1;RPA2;RPA3;POLD1;TCEA1;RBX1;RFC2;XPA;UVSSA;RFC3;XAB2;USP7;EP300;POLD3;POLE;CUL4A;POLR2B;POLR2I;ERCC4;POLE4;PPIE;ERCC6;POLR2H;DDB1;RPS27A;POLR2K;RFC4;ERCC1;POLR2L;GTF2H4;POLR2D;POLD4;POLE3;RFC1;ZNF830;UBB;GTF2H5;GTF2H2;RFC5;ERCC2;AQR;UBA52;GTF2H3;MNAT1;POLR2C;POLD2;ERCC5;POLE2;CDK7;POLK;CCNH;GTF2H1,PCNA;ERCC3;CUL4B;HMGN1;POLR2G;POLR2F;POLR2E;PRPF19;RPA1;RPA2;RPA3;POLD1;TCEA1;RBX1;RFC2;XPA;UVSSA;RFC3;XAB2;USP7;EP300;POLD3;POLE;CUL4A;POLR2B;POLR2I;ERCC4;POLE4;PPIE;ERCC6;POLR2H;DDB1;RPS27A;POLR2K;RFC4;ERCC1;POLR2L;GTF2H4;POLR2D
